Age,M_Mtot,R_cm,logP,logT,logRho,logL,Kappa,Sint,Gradrad,Gradad,Gradtot,Tau,Lconv,X,Y,Z
4600.0,0.944016351878,2212119944.552,10.87169047186,3.207446140052,-0.41765279745,21.77355209727,99.48637432665,247247007.9995,312.9791780501,0.203915743825,0.2039157447453,5159067535.883,1,0.436807,0.161592,0.401601
4600.0,0.940718163826,2200022282.319,10.90130490103,3.213335286046,-0.4070239568249,21.77133747649,104.0019231517,247123249.3544,331.2504094966,0.1941343784081,0.1941343793013,5635389668.285,1,0.436568,0.161504,0.401929
4600.0,0.937299590446,2187650521.774,10.93053047524,3.218870886959,-0.3963126594701,21.76900028606,108.7791253843,246969873.1789,351.5504829281,0.1874406576046,0.1874406584718,6157417031.843,1,0.436275,0.161395,0.40233
4600.0,0.9337948846615,2175134405.021,10.95910297018,3.224294402191,-0.3855808429858,21.7665591874,113.8118798718,246785255.1134,372.9872660952,0.1918619030704,0.1918619039111,6723664841.133,1,0.43592,0.161263,0.402818
4600.0,0.9302155465312,2162519170.756,10.98698100972,3.229675598042,-0.3748133820871,21.76402280167,119.1190075798,246547450.1535,395.3413511636,0.2061417201272,0.2061417209356,7335852047.997,1,0.435491,0.161102,0.403407
4600.0,0.9266391569484,2150077525.408,11.01365107301,3.235522294491,-0.3641828739919,21.76143002952,124.740425977,246283984.7824,416.2572868351,0.2310971821492,0.2310971829206,7983654888.926,1,0.434985,0.160914,0.404101
4600.0,0.9230538786496,2137764562.635,11.03931121471,3.241722532714,-0.3536689802871,21.75878397107,130.7476060516,245968597.9215,436.1994355151,0.2553413800421,0.2553413807763,8671874893.452,1,0.434389,0.160691,0.404919
4600.0,0.919472701159,2125617957.876,11.0639635423,3.248331287231,-0.3434385637115,21.7560889426,137.2255011289,245604855.9044,454.8798213051,0.2805156644613,0.2805156651637,9401151413.882,1,0.433693,0.160432,0.405875
4600.0,0.9158857823445,2113596256.202,11.08775999361,3.255255203694,-0.3334716529591,21.75332461253,144.2616934881,245193415.2777,472.7666687726,0.290381114765,0.2903811154399,10177162536.8,1,0.432881,0.160129,0.40699
4600.0,0.9122292905057,2101479476.244,11.11117277375,3.262066088042,-0.323694091593,21.75044837438,151.8824319834,244691697.7844,492.0776905858,0.2922882620356,0.2922882626888,11018957438.09,1,0.43192,0.159771,0.408309
4600.0,0.9085150160288,2089302651.139,11.13415289846,3.268827590201,-0.314101361453,21.74746681369,160.1605126993,244110683.6897,512.632388749,0.2882715604047,0.2882715610393,11930413019.61,1,0.430789,0.15935,0.409861
4600.0,0.9046973242184,2076915134.696,11.15699724901,3.275249409676,-0.3045402313225,21.74434690526,169.0902892637,243411219.8814,536.0869395798,0.2752480863732,0.2752480869924,12930598316.46,1,0.429444,0.158851,0.411706
4600.0,0.9007949346656,2064378134.805,11.17959971162,3.28144502928,-0.2950181137068,21.74110487551,178.7502674868,242586929.0895,562.1064710732,0.2738706511117,0.273870651731,14023724270.42,1,0.427856,0.158261,0.413882
4600.0,0.8968286008933,2051759063.148,11.20185698726,3.287536363524,-0.2854867798982,21.73774921359,189.2558393186,241624115.5276,590.3015654654,0.2733902919684,0.273390292589,15213555317.68,1,0.425998,0.157572,0.41643
4600.0,0.892799145046,2039062742.17,11.22378589098,3.293524078276,-0.2758865642022,21.73427817016,200.7083348088,240502293.8498,620.9444363161,0.2727254233707,0.2727254239933,16510314781.13,1,0.423832,0.156769,0.419399
