# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.68105070332214e+25 kg
# Mean radius       s0 = 2.538868e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225522
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000596.572114
# J2  =  3510.364519
# J4  =   -37.350776
# J6  =     0.681726
# J8  =    -0.018161
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  3077  6.3162e+06  2.7716e+03  4.4764e+11  
  3078  6.3100e+06  2.7721e+03  4.4793e+11  
  3079  6.3038e+06  2.7727e+03  4.4821e+11  
  3080  6.2976e+06  2.7733e+03  4.4849e+11  
  3081  6.2914e+06  2.7739e+03  4.4877e+11  
  3082  6.2852e+06  2.7745e+03  4.4905e+11  
  3083  6.2790e+06  2.7751e+03  4.4933e+11  
  3084  6.2728e+06  2.7757e+03  4.4962e+11  
  3085  6.2666e+06  2.7763e+03  4.4990e+11  
  3086  6.2604e+06  2.7769e+03  4.5018e+11  
  3087  6.2542e+06  2.7775e+03  4.5047e+11  
  3088  6.2480e+06  2.7781e+03  4.5075e+11  
  3089  6.2418e+06  2.7788e+03  4.5104e+11  
  3090  6.2356e+06  2.7794e+03  4.5132e+11  
  3091  6.2294e+06  2.7800e+03  4.5161e+11  
  3092  6.2232e+06  2.7807e+03  4.5189e+11  
  3093  6.2170e+06  2.7813e+03  4.5218e+11  
  3094  6.2108e+06  2.7820e+03  4.5247e+11  
  3095  6.2046e+06  2.7826e+03  4.5276e+11  
  3096  6.1984e+06  2.7833e+03  4.5304e+11  
  3097  6.1922e+06  2.7840e+03  4.5333e+11  
  3098  6.1860e+06  2.7846e+03  4.5362e+11  
  3099  6.1798e+06  2.7853e+03  4.5391e+11  
  3100  6.1736e+06  2.7860e+03  4.5420e+11  
  3101  6.1674e+06  2.7867e+03  4.5449e+11  
  3102  6.1612e+06  2.7874e+03  4.5478e+11  
  3103  6.1550e+06  2.7881e+03  4.5507e+11  
  3104  6.1488e+06  2.7888e+03  4.5536e+11  
  3105  6.1426e+06  2.7895e+03  4.5565e+11  
  3106  6.1364e+06  2.7902e+03  4.5594e+11  
  3107  6.1302e+06  2.7910e+03  4.5623e+11  
  3108  6.1240e+06  2.7917e+03  4.5653e+11  
  3109  6.1178e+06  2.7925e+03  4.5682e+11  
  3110  6.1116e+06  2.7932e+03  4.5711e+11  
  3111  6.1054e+06  2.7940e+03  4.5741e+11  
  3112  6.0992e+06  2.7947e+03  4.5770e+11  
  3113  6.0930e+06  2.7955e+03  4.5799e+11  
  3114  6.0868e+06  2.7963e+03  4.5829e+11  
  3115  6.0806e+06  2.7971e+03  4.5858e+11  
  3116  6.0744e+06  2.7978e+03  4.5888e+11  
  3117  6.0682e+06  2.7986e+03  4.5918e+11  
  3118  6.0620e+06  2.7994e+03  4.5947e+11  
  3119  6.0558e+06  2.8003e+03  4.5977e+11  
  3120  6.0496e+06  2.8011e+03  4.6007e+11  
  3121  6.0434e+06  2.8019e+03  4.6037e+11  
  3122  6.0372e+06  2.8027e+03  4.6067e+11  
  3123  6.0311e+06  2.8036e+03  4.6096e+11  
  3124  6.0249e+06  2.8044e+03  4.6126e+11  
  3125  6.0187e+06  2.8053e+03  4.6156e+11  
  3126  6.0125e+06  2.8062e+03  4.6186e+11  
  3127  6.0063e+06  2.8070e+03  4.6217e+11  
  3128  6.0001e+06  2.8079e+03  4.6247e+11  
  3129  5.9939e+06  2.8088e+03  4.6277e+11  
  3130  5.9877e+06  2.8097e+03  4.6307e+11  
  3131  5.9815e+06  2.8106e+03  4.6337e+11  
  3132  5.9753e+06  2.8116e+03  4.6368e+11  
  3133  5.9691e+06  2.8125e+03  4.6398e+11  
  3134  5.9629e+06  2.8134e+03  4.6428e+11  
  3135  5.9567e+06  2.8144e+03  4.6459e+11  
  3136  5.9505e+06  2.8153e+03  4.6489e+11  
  3137  5.9443e+06  2.8163e+03  4.6520e+11  
  3138  5.9381e+06  2.8173e+03  4.6551e+11  
  3139  5.9319e+06  2.8183e+03  4.6581e+11  
  3140  5.9257e+06  2.8193e+03  4.6612e+11  
  3141  5.9195e+06  2.8203e+03  4.6643e+11  
  3142  5.9133e+06  2.8213e+03  4.6674e+11  
  3143  5.9071e+06  2.8223e+03  4.6704e+11  
  3144  5.9009e+06  2.8234e+03  4.6735e+11  
  3145  5.8947e+06  2.8244e+03  4.6766e+11  
  3146  5.8885e+06  2.8255e+03  4.6797e+11  
  3147  5.8823e+06  2.8266e+03  4.6828e+11  
  3148  5.8761e+06  2.8277e+03  4.6859e+11  
  3149  5.8699e+06  2.8288e+03  4.6891e+11  
  3150  5.8637e+06  2.8299e+03  4.6922e+11  
  3151  5.8575e+06  2.8310e+03  4.6953e+11  
  3152  5.8513e+06  2.8321e+03  4.6984e+11  
  3153  5.8451e+06  2.8333e+03  4.7016e+11  
  3154  5.8389e+06  2.8344e+03  4.7047e+11  
  3155  5.8327e+06  2.8356e+03  4.7079e+11  
  3156  5.8265e+06  2.8368e+03  4.7110e+11  
  3157  5.8203e+06  2.8380e+03  4.7142e+11  
  3158  5.8141e+06  2.8392e+03  4.7174e+11  
  3159  5.8079e+06  2.8404e+03  4.7205e+11  
  3160  5.8017e+06  2.8417e+03  4.7237e+11  
  3161  5.7955e+06  2.8429e+03  4.7269e+11  
  3162  5.7893e+06  2.8442e+03  4.7301e+11  
  3163  5.7831e+06  2.8455e+03  4.7333e+11  
  3164  5.7769e+06  2.8468e+03  4.7365e+11  
  3165  5.7707e+06  2.8481e+03  4.7397e+11  
  3166  5.7645e+06  2.8494e+03  4.7429e+11  
  3167  5.7583e+06  2.8508e+03  4.7461e+11  
  3168  5.7521e+06  2.8521e+03  4.7493e+11  
  3169  5.7459e+06  2.8535e+03  4.7525e+11  
  3170  5.7397e+06  2.8549e+03  4.7558e+11  
  3171  5.7335e+06  2.8563e+03  4.7590e+11  
  3172  5.7273e+06  2.8578e+03  4.7623e+11  
  3173  5.7211e+06  2.8592e+03  4.7655e+11  
  3174  5.7149e+06  2.8607e+03  4.7688e+11  
  3175  5.7087e+06  2.8622e+03  4.7720e+11  
  3176  5.7025e+06  2.8637e+03  4.7753e+11  
  3177  5.6963e+06  2.8652e+03  4.7786e+11  
  3178  5.6901e+06  2.8668e+03  4.7819e+11  
  3179  5.6839e+06  2.8683e+03  4.7852e+11  
  3180  5.6777e+06  2.8699e+03  4.7885e+11  
  3181  5.6715e+06  2.8715e+03  4.7918e+11  
  3182  5.6653e+06  2.8731e+03  4.7951e+11  
  3183  5.6591e+06  2.8748e+03  4.7984e+11  
  3184  5.6529e+06  2.8765e+03  4.8017e+11  
  3185  5.6468e+06  2.8782e+03  4.8050e+11  
  3186  5.6406e+06  2.8799e+03  4.8084e+11  
  3187  5.6344e+06  2.8816e+03  4.8117e+11  
  3188  5.6282e+06  2.8834e+03  4.8151e+11  
  3189  5.6220e+06  2.8852e+03  4.8184e+11  
  3190  5.6158e+06  2.8870e+03  4.8218e+11  
  3191  5.6096e+06  2.8888e+03  4.8251e+11  
  3192  5.6034e+06  2.8907e+03  4.8285e+11  
  3193  5.5972e+06  2.8926e+03  4.8319e+11  
  3194  5.5910e+06  2.8945e+03  4.8353e+11  
  3195  5.5848e+06  2.8965e+03  4.8387e+11  
  3196  5.5786e+06  2.8984e+03  4.8421e+11  
  3197  5.5724e+06  2.9004e+03  4.8455e+11  
  3198  5.5662e+06  2.9025e+03  4.8489e+11  
  3199  5.5600e+06  2.9045e+03  4.8523e+11  
  3200  5.5538e+06  2.9066e+03  4.8558e+11  
  3201  5.5476e+06  2.9088e+03  4.8592e+11  
  3202  5.5414e+06  2.9109e+03  4.8627e+11  
  3203  5.5352e+06  2.9131e+03  4.8661e+11  
  3204  5.5290e+06  2.9153e+03  4.8696e+11  
  3205  5.5228e+06  2.9176e+03  4.8731e+11  
  3206  5.5166e+06  2.9199e+03  4.8765e+11  
  3207  5.5104e+06  2.9222e+03  4.8800e+11  
  3208  5.5042e+06  2.9246e+03  4.8835e+11  
  3209  5.4980e+06  2.9270e+03  4.8870e+11  
  3210  5.4918e+06  2.9295e+03  4.8905e+11  
  3211  5.4856e+06  2.9320e+03  4.8940e+11  
  3212  5.4794e+06  2.9345e+03  4.8976e+11  
  3213  5.4732e+06  2.9371e+03  4.9011e+11  
  3214  5.4670e+06  2.9397e+03  4.9047e+11  
  3215  5.4608e+06  2.9423e+03  4.9082e+11  
  3216  5.4546e+06  2.9450e+03  4.9118e+11  
  3217  5.4484e+06  2.9478e+03  4.9153e+11  
  3218  5.4422e+06  2.9506e+03  4.9189e+11  
  3219  5.4360e+06  2.9534e+03  4.9225e+11  
  3220  5.4298e+06  2.9563e+03  4.9261e+11  
  3221  5.4236e+06  2.9593e+03  4.9297e+11  
  3222  5.4174e+06  2.9623e+03  4.9333e+11  
  3223  5.4112e+06  2.9654e+03  4.9369e+11  
  3224  5.4050e+06  2.9685e+03  4.9406e+11  
  3225  5.3988e+06  2.9716e+03  4.9442e+11  
  3226  5.3926e+06  2.9749e+03  4.9479e+11  
  3227  5.3864e+06  2.9782e+03  4.9515e+11  
  3228  5.3802e+06  2.9815e+03  4.9552e+11  
  3229  5.3740e+06  2.9849e+03  4.9589e+11  
  3230  5.3678e+06  2.9884e+03  4.9626e+11  
  3231  5.3616e+06  2.9920e+03  4.9663e+11  
  3232  5.3554e+06  2.9956e+03  4.9700e+11  
  3233  5.3492e+06  2.9993e+03  4.9737e+11  
  3234  5.3430e+06  3.0031e+03  4.9774e+11  
  3235  5.3368e+06  3.0069e+03  4.9812e+11  
  3236  5.3306e+06  3.0109e+03  4.9849e+11  
  3237  5.3244e+06  3.0149e+03  4.9887e+11  
  3238  5.3182e+06  3.0190e+03  4.9925e+11  
  3239  5.3120e+06  3.0231e+03  4.9963e+11  
  3240  5.3058e+06  3.0274e+03  5.0001e+11  
  3241  5.2996e+06  3.0318e+03  5.0039e+11  
  3242  5.2934e+06  3.0362e+03  5.0077e+11  
  3243  5.2872e+06  3.0408e+03  5.0115e+11  
  3244  5.2810e+06  3.0455e+03  5.0154e+11  
  3245  5.2748e+06  3.0502e+03  5.0192e+11  
  3246  5.2686e+06  3.0551e+03  5.0231e+11  
  3247  5.2624e+06  3.0601e+03  5.0270e+11  
  3248  5.2563e+06  3.0652e+03  5.0308e+11  
  3249  5.2501e+06  3.0704e+03  5.0348e+11  
  3250  5.2439e+06  3.0758e+03  5.0387e+11  
  3251  5.2377e+06  3.0812e+03  5.0426e+11  
  3252  5.2315e+06  3.0869e+03  5.0465e+11  
  3253  5.2253e+06  3.0926e+03  5.0505e+11  
  3254  5.2191e+06  3.0985e+03  5.0545e+11  
  3255  5.2129e+06  3.1046e+03  5.0585e+11  
  3256  5.2067e+06  3.1108e+03  5.0625e+11  
  3257  5.2005e+06  3.1172e+03  5.0665e+11  
  3258  5.1943e+06  3.1237e+03  5.0705e+11  
  3259  5.1881e+06  3.1304e+03  5.0746e+11  
  3260  5.1819e+06  3.1373e+03  5.0786e+11  
  3261  5.1757e+06  3.1444e+03  5.0827e+11  
  3262  5.1695e+06  3.1517e+03  5.0868e+11  
  3263  5.1633e+06  3.1592e+03  5.0909e+11  
  3264  5.1571e+06  3.1669e+03  5.0950e+11  
  3265  5.1509e+06  3.1749e+03  5.0992e+11  
  3266  5.1447e+06  3.1830e+03  5.1033e+11  
  3267  5.1385e+06  3.1915e+03  5.1075e+11  
  3268  5.1323e+06  3.2001e+03  5.1117e+11  
  3269  5.1261e+06  3.2091e+03  5.1159e+11  
  3270  5.1199e+06  3.2183e+03  5.1201e+11  
  3271  5.1137e+06  3.2278e+03  5.1244e+11  
  3272  5.1075e+06  3.2377e+03  5.1286e+11  
  3273  5.1013e+06  3.2478e+03  5.1329e+11  
  3274  5.0951e+06  3.2584e+03  5.1373e+11  
  3275  5.0889e+06  3.2692e+03  5.1416e+11  
  3276  5.0827e+06  3.2805e+03  5.1459e+11  
  3277  5.0765e+06  3.2921e+03  5.1503e+11  
  3278  5.0703e+06  3.3042e+03  5.1547e+11  
  3279  5.0641e+06  3.3167e+03  5.1591e+11  
  3280  5.0579e+06  3.3296e+03  5.1636e+11  
  3281  5.0517e+06  3.3431e+03  5.1681e+11  
  3282  5.0455e+06  3.3571e+03  5.1726e+11  
  3283  5.0393e+06  3.3716e+03  5.1771e+11  
  3284  5.0331e+06  3.3867e+03  5.1816e+11  
  3285  5.0269e+06  3.4025e+03  5.1862e+11  
  3286  5.0207e+06  3.4189e+03  5.1908e+11  
  3287  5.0145e+06  3.4360e+03  5.1955e+11  
  3288  5.0083e+06  3.4538e+03  5.2002e+11  
  3289  5.0021e+06  3.4725e+03  5.2049e+11  
  3290  4.9959e+06  3.4920e+03  5.2096e+11  
  3291  4.9897e+06  3.5124e+03  5.2144e+11  
  3292  4.9835e+06  3.5338e+03  5.2192e+11  
  3293  4.9773e+06  3.5562e+03  5.2240e+11  
  3294  4.9711e+06  3.5798e+03  5.2289e+11  
  3295  4.9649e+06  3.6045e+03  5.2339e+11  
  3296  4.9587e+06  3.6306e+03  5.2388e+11  
  3297  4.9525e+06  3.6581e+03  5.2438e+11  
  3298  4.9463e+06  3.6871e+03  5.2489e+11  
  3299  4.9401e+06  3.7177e+03  5.2540e+11  
  3300  4.9339e+06  3.7502e+03  5.2592e+11  
  3301  4.9277e+06  3.7846e+03  5.2644e+11  
  3302  4.9215e+06  3.8211e+03  5.2697e+11  
  3303  4.9153e+06  3.8600e+03  5.2750e+11  
  3304  4.9091e+06  3.9014e+03  5.2804e+11  
  3305  4.9029e+06  3.9456e+03  5.2859e+11  
  3306  4.8967e+06  3.9929e+03  5.2915e+11  
  3307  4.8905e+06  4.0436e+03  5.2971e+11  
  3308  4.8843e+06  4.0982e+03  5.3028e+11  
  3309  4.8781e+06  4.1570e+03  5.3086e+11  
  3310  4.8719e+06  4.2205e+03  5.3145e+11  
  3311  4.8658e+06  4.2892e+03  5.3205e+11  
  3312  4.8596e+06  4.3640e+03  5.3266e+11  
  3313  4.8534e+06  4.4454e+03  5.3328e+11  
  3314  4.8472e+06  4.5345e+03  5.3392e+11  
  3315  4.8410e+06  4.6323e+03  5.3457e+11  
  3316  4.8348e+06  4.7399e+03  5.3523e+11  
  3317  4.8286e+06  4.8590e+03  5.3591e+11  
  3318  4.8224e+06  4.9912e+03  5.3661e+11  
  3319  4.8162e+06  5.1386e+03  5.3734e+11  
  3320  4.8100e+06  5.3038e+03  5.3808e+11  
  3321  4.8038e+06  5.4895e+03  5.3885e+11  
  3322  4.7976e+06  5.6995e+03  5.3965e+11  
  3323  4.7914e+06  5.9377e+03  5.4049e+11  
  3324  4.7852e+06  6.2090e+03  5.4136e+11  
  3325  4.7790e+06  6.5187e+03  5.4228e+11  
  3326  4.7728e+06  6.8728e+03  5.4324e+11  
  3327  4.7666e+06  7.2769e+03  5.4426e+11  
  3328  4.7604e+06  7.7359e+03  5.4534e+11  
  3329  4.7542e+06  8.2524e+03  5.4649e+11  
  3330  4.7480e+06  8.8246e+03  5.4773e+11  
  3331  4.7418e+06  9.4446e+03  5.4905e+11  
  3332  4.7356e+06  1.0098e+04  5.5046e+11  
  3333  4.7294e+06  1.0762e+04  5.5197e+11  
  3334  4.7232e+06  1.1416e+04  5.5357e+11  
  3335  4.7170e+06  1.2037e+04  5.5527e+11  
  3336  4.7108e+06  1.2611e+04  5.5705e+11  
  3337  4.7046e+06  1.3130e+04  5.5891e+11  
  3338  4.6984e+06  1.3591e+04  5.6084e+11  
  3339  4.6922e+06  1.3997e+04  5.6284e+11  
  3340  4.6860e+06  1.4352e+04  5.6489e+11  
  3341  4.6798e+06  1.4663e+04  5.6698e+11  
  3342  4.6736e+06  1.4936e+04  5.6912e+11  
  3343  4.6674e+06  1.5175e+04  5.7129e+11  
  3344  4.6612e+06  1.5386e+04  5.7349e+11  
  3345  4.6550e+06  1.5572e+04  5.7572e+11  
  3346  4.6488e+06  1.5738e+04  5.7797e+11  
  3347  4.6426e+06  1.5886e+04  5.8024e+11  
  3348  4.6364e+06  1.6019e+04  5.8254e+11  
  3349  4.6302e+06  1.6138e+04  5.8484e+11  
  3350  4.6240e+06  1.6246e+04  5.8716e+11  
  3351  4.6178e+06  1.6344e+04  5.8950e+11  
  3352  4.6116e+06  1.6434e+04  5.9184e+11  
  3353  4.6054e+06  1.6515e+04  5.9420e+11  
  3354  4.5992e+06  1.6590e+04  5.9656e+11  
  3355  4.5930e+06  1.6659e+04  5.9893e+11  
  3356  4.5868e+06  1.6723e+04  6.0131e+11  
  3357  4.5806e+06  1.6782e+04  6.0370e+11  
  3358  4.5744e+06  1.6837e+04  6.0609e+11  
  3359  4.5682e+06  1.6888e+04  6.0848e+11  
  3360  4.5620e+06  1.6935e+04  6.1088e+11  
  3361  4.5558e+06  1.6979e+04  6.1328e+11  
  3362  4.5496e+06  1.7021e+04  6.1569e+11  
  3363  4.5434e+06  1.7060e+04  6.1810e+11  
  3364  4.5372e+06  1.7096e+04  6.2051e+11  
  3365  4.5310e+06  1.7131e+04  6.2292e+11  
  3366  4.5248e+06  1.7163e+04  6.2534e+11  
  3367  4.5186e+06  1.7194e+04  6.2776e+11  
  3368  4.5124e+06  1.7223e+04  6.3018e+11  
  3369  4.5062e+06  1.7251e+04  6.3260e+11  
  3370  4.5000e+06  1.7277e+04  6.3502e+11  
  3371  4.4938e+06  1.7301e+04  6.3744e+11  
  3372  4.4876e+06  1.7325e+04  6.3986e+11  
  3373  4.4814e+06  1.7348e+04  6.4228e+11  
  3374  4.4753e+06  1.7369e+04  6.4470e+11  
  3375  4.4691e+06  1.7389e+04  6.4713e+11  
  3376  4.4629e+06  1.7409e+04  6.4955e+11  
  3377  4.4567e+06  1.7428e+04  6.5197e+11  
  3378  4.4505e+06  1.7445e+04  6.5439e+11  
  3379  4.4443e+06  1.7463e+04  6.5681e+11  
  3380  4.4381e+06  1.7479e+04  6.5923e+11  
  3381  4.4319e+06  1.7495e+04  6.6165e+11  
  3382  4.4257e+06  1.7510e+04  6.6406e+11  
  3383  4.4195e+06  1.7525e+04  6.6648e+11  
  3384  4.4133e+06  1.7539e+04  6.6890e+11  
  3385  4.4071e+06  1.7552e+04  6.7131e+11  
  3386  4.4009e+06  1.7565e+04  6.7372e+11  
  3387  4.3947e+06  1.7577e+04  6.7614e+11  
  3388  4.3885e+06  1.7590e+04  6.7855e+11  
  3389  4.3823e+06  1.7601e+04  6.8095e+11  
  3390  4.3761e+06  1.7612e+04  6.8336e+11  
  3391  4.3699e+06  1.7623e+04  6.8577e+11  
  3392  4.3637e+06  1.7634e+04  6.8817e+11  
  3393  4.3575e+06  1.7644e+04  6.9057e+11  
  3394  4.3513e+06  1.7654e+04  6.9297e+11  
  3395  4.3451e+06  1.7663e+04  6.9537e+11  
  3396  4.3389e+06  1.7673e+04  6.9776e+11  
  3397  4.3327e+06  1.7682e+04  7.0016e+11  
  3398  4.3265e+06  1.7690e+04  7.0255e+11  
  3399  4.3203e+06  1.7699e+04  7.0494e+11  
  3400  4.3141e+06  1.7707e+04  7.0733e+11  
  3401  4.3079e+06  1.7715e+04  7.0971e+11  
  3402  4.3017e+06  1.7723e+04  7.1210e+11  
  3403  4.2955e+06  1.7730e+04  7.1448e+11  
  3404  4.2893e+06  1.7737e+04  7.1686e+11  
  3405  4.2831e+06  1.7744e+04  7.1924e+11  
  3406  4.2769e+06  1.7751e+04  7.2161e+11  
  3407  4.2707e+06  1.7758e+04  7.2398e+11  
  3408  4.2645e+06  1.7765e+04  7.2635e+11  
  3409  4.2583e+06  1.7771e+04  7.2872e+11  
  3410  4.2521e+06  1.7777e+04  7.3108e+11  
  3411  4.2459e+06  1.7783e+04  7.3345e+11  
  3412  4.2397e+06  1.7789e+04  7.3581e+11  
  3413  4.2335e+06  1.7795e+04  7.3816e+11  
  3414  4.2273e+06  1.7801e+04  7.4052e+11  
  3415  4.2211e+06  1.7806e+04  7.4287e+11  
  3416  4.2149e+06  1.7811e+04  7.4522e+11  
  3417  4.2087e+06  1.7817e+04  7.4757e+11  
  3418  4.2025e+06  1.7822e+04  7.4991e+11  
  3419  4.1963e+06  1.7827e+04  7.5225e+11  
  3420  4.1901e+06  1.7832e+04  7.5459e+11  
  3421  4.1839e+06  1.7836e+04  7.5693e+11  
  3422  4.1777e+06  1.7841e+04  7.5926e+11  
  3423  4.1715e+06  1.7846e+04  7.6159e+11  
  3424  4.1653e+06  1.7850e+04  7.6392e+11  
  3425  4.1591e+06  1.7854e+04  7.6625e+11  
  3426  4.1529e+06  1.7859e+04  7.6857e+11  
  3427  4.1467e+06  1.7863e+04  7.7089e+11  
  3428  4.1405e+06  1.7867e+04  7.7321e+11  
  3429  4.1343e+06  1.7871e+04  7.7552e+11  
  3430  4.1281e+06  1.7875e+04  7.7783e+11  
  3431  4.1219e+06  1.7879e+04  7.8014e+11  
  3432  4.1157e+06  1.7883e+04  7.8245e+11  
  3433  4.1095e+06  1.7886e+04  7.8475e+11  
  3434  4.1033e+06  1.7890e+04  7.8705e+11  
  3435  4.0971e+06  1.7893e+04  7.8935e+11  
  3436  4.0909e+06  1.7897e+04  7.9164e+11  
  3437  4.0848e+06  1.7900e+04  7.9393e+11  
  3438  4.0786e+06  1.7904e+04  7.9622e+11  
  3439  4.0724e+06  1.7907e+04  7.9851e+11  
  3440  4.0662e+06  1.7910e+04  8.0079e+11  
  3441  4.0600e+06  1.7913e+04  8.0307e+11  
  3442  4.0538e+06  1.7917e+04  8.0535e+11  
  3443  4.0476e+06  1.7920e+04  8.0762e+11  
  3444  4.0414e+06  1.7923e+04  8.0989e+11  
  3445  4.0352e+06  1.7926e+04  8.1216e+11  
  3446  4.0290e+06  1.7928e+04  8.1442e+11  
  3447  4.0228e+06  1.7931e+04  8.1668e+11  
  3448  4.0166e+06  1.7934e+04  8.1894e+11  
  3449  4.0104e+06  1.7937e+04  8.2120e+11  
  3450  4.0042e+06  1.7940e+04  8.2345e+11  
  3451  3.9980e+06  1.7942e+04  8.2570e+11  
  3452  3.9918e+06  1.7945e+04  8.2794e+11  
  3453  3.9856e+06  1.7947e+04  8.3019e+11  
  3454  3.9794e+06  1.7950e+04  8.3243e+11  
  3455  3.9732e+06  1.7952e+04  8.3466e+11  
  3456  3.9670e+06  1.7955e+04  8.3690e+11  
  3457  3.9608e+06  1.7957e+04  8.3913e+11  
  3458  3.9546e+06  1.7960e+04  8.4136e+11  
  3459  3.9484e+06  1.7962e+04  8.4358e+11  
  3460  3.9422e+06  1.7964e+04  8.4580e+11  
  3461  3.9360e+06  1.7967e+04  8.4802e+11  
  3462  3.9298e+06  1.7969e+04  8.5024e+11  
  3463  3.9236e+06  1.7971e+04  8.5245e+11  
  3464  3.9174e+06  1.7973e+04  8.5466e+11  
  3465  3.9112e+06  1.7975e+04  8.5686e+11  
  3466  3.9050e+06  1.7977e+04  8.5907e+11  
  3467  3.8988e+06  1.7979e+04  8.6127e+11  
  3468  3.8926e+06  1.7982e+04  8.6346e+11  
  3469  3.8864e+06  1.7984e+04  8.6565e+11  
  3470  3.8802e+06  1.7986e+04  8.6784e+11  
  3471  3.8740e+06  1.7987e+04  8.7003e+11  
  3472  3.8678e+06  1.7989e+04  8.7221e+11  
  3473  3.8616e+06  1.7991e+04  8.7439e+11  
  3474  3.8554e+06  1.7993e+04  8.7657e+11  
  3475  3.8492e+06  1.7995e+04  8.7875e+11  
  3476  3.8430e+06  1.7997e+04  8.8092e+11  
  3477  3.8368e+06  1.7999e+04  8.8308e+11  
  3478  3.8306e+06  1.8000e+04  8.8525e+11  
  3479  3.8244e+06  1.8002e+04  8.8741e+11  
  3480  3.8182e+06  1.8004e+04  8.8957e+11  
  3481  3.8120e+06  1.8006e+04  8.9172e+11  
  3482  3.8058e+06  1.8007e+04  8.9387e+11  
  3483  3.7996e+06  1.8009e+04  8.9602e+11  
  3484  3.7934e+06  1.8010e+04  8.9817e+11  
  3485  3.7872e+06  1.8012e+04  9.0031e+11  
  3486  3.7810e+06  1.8014e+04  9.0245e+11  
  3487  3.7748e+06  1.8015e+04  9.0458e+11  
  3488  3.7686e+06  1.8017e+04  9.0671e+11  
  3489  3.7624e+06  1.8018e+04  9.0884e+11  
  3490  3.7562e+06  1.8020e+04  9.1097e+11  
  3491  3.7500e+06  1.8021e+04  9.1309e+11  
  3492  3.7438e+06  1.8023e+04  9.1521e+11  
  3493  3.7376e+06  1.8024e+04  9.1732e+11  
  3494  3.7314e+06  1.8026e+04  9.1943e+11  
  3495  3.7252e+06  1.8027e+04  9.2154e+11  
  3496  3.7190e+06  1.8028e+04  9.2365e+11  
  3497  3.7128e+06  1.8030e+04  9.2575e+11  
  3498  3.7066e+06  1.8031e+04  9.2785e+11  
  3499  3.7004e+06  1.8033e+04  9.2995e+11  
  3500  3.6943e+06  1.8034e+04  9.3204e+11  
  3501  3.6881e+06  1.8035e+04  9.3413e+11  
  3502  3.6819e+06  1.8036e+04  9.3621e+11  
  3503  3.6757e+06  1.8038e+04  9.3830e+11  
  3504  3.6695e+06  1.8039e+04  9.4038e+11  
  3505  3.6633e+06  1.8040e+04  9.4245e+11  
  3506  3.6571e+06  1.8042e+04  9.4452e+11  
  3507  3.6509e+06  1.8043e+04  9.4659e+11  
  3508  3.6447e+06  1.8044e+04  9.4866e+11  
  3509  3.6385e+06  1.8045e+04  9.5072e+11  
  3510  3.6323e+06  1.8046e+04  9.5278e+11  
  3511  3.6261e+06  1.8048e+04  9.5484e+11  
  3512  3.6199e+06  1.8049e+04  9.5689e+11  
  3513  3.6137e+06  1.8050e+04  9.5894e+11  
  3514  3.6075e+06  1.8051e+04  9.6099e+11  
  3515  3.6013e+06  1.8052e+04  9.6303e+11  
  3516  3.5951e+06  1.8053e+04  9.6507e+11  
  3517  3.5889e+06  1.8054e+04  9.6710e+11  
  3518  3.5827e+06  1.8055e+04  9.6914e+11  
  3519  3.5765e+06  1.8056e+04  9.7116e+11  
  3520  3.5703e+06  1.8058e+04  9.7319e+11  
  3521  3.5641e+06  1.8059e+04  9.7521e+11  
  3522  3.5579e+06  1.8060e+04  9.7723e+11  
  3523  3.5517e+06  1.8061e+04  9.7925e+11  
  3524  3.5455e+06  1.8062e+04  9.8126e+11  
  3525  3.5393e+06  1.8063e+04  9.8327e+11  
  3526  3.5331e+06  1.8064e+04  9.8528e+11  
  3527  3.5269e+06  1.8065e+04  9.8728e+11  
  3528  3.5207e+06  1.8066e+04  9.8928e+11  
  3529  3.5145e+06  1.8067e+04  9.9127e+11  
  3530  3.5083e+06  1.8068e+04  9.9326e+11  
  3531  3.5021e+06  1.8069e+04  9.9525e+11  
  3532  3.4959e+06  1.8069e+04  9.9724e+11  
  3533  3.4897e+06  1.8070e+04  9.9922e+11  
  3534  3.4835e+06  1.8071e+04  1.0012e+12  
  3535  3.4773e+06  1.8072e+04  1.0032e+12  
  3536  3.4711e+06  1.8073e+04  1.0051e+12  
  3537  3.4649e+06  1.8074e+04  1.0071e+12  
  3538  3.4587e+06  1.8075e+04  1.0091e+12  
  3539  3.4525e+06  1.8076e+04  1.0110e+12  
  3540  3.4463e+06  1.8077e+04  1.0130e+12  
  3541  3.4401e+06  1.8078e+04  1.0150e+12  
  3542  3.4339e+06  1.8078e+04  1.0169e+12  
  3543  3.4277e+06  1.8079e+04  1.0189e+12  
  3544  3.4215e+06  1.8080e+04  1.0208e+12  
  3545  3.4153e+06  1.8081e+04  1.0227e+12  
