# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.681383007655193e+25 kg
# Mean radius       s0 = 2.538874e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.227017
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000519.432196
# J2  =  3510.381911
# J4  =   -30.677598
# J6  =     0.400628
# J8  =    -0.007222
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  3079  6.3038e+06  3.1101e+03  4.2963e+11  
  3080  6.2976e+06  3.1110e+03  4.2981e+11  
  3081  6.2914e+06  3.1118e+03  4.3000e+11  
  3082  6.2852e+06  3.1127e+03  4.3018e+11  
  3083  6.2790e+06  3.1136e+03  4.3036e+11  
  3084  6.2728e+06  3.1145e+03  4.3054e+11  
  3085  6.2666e+06  3.1154e+03  4.3072e+11  
  3086  6.2604e+06  3.1164e+03  4.3090e+11  
  3087  6.2542e+06  3.1173e+03  4.3108e+11  
  3088  6.2480e+06  3.1184e+03  4.3126e+11  
  3089  6.2418e+06  3.1194e+03  4.3144e+11  
  3090  6.2356e+06  3.1204e+03  4.3163e+11  
  3091  6.2294e+06  3.1215e+03  4.3181e+11  
  3092  6.2232e+06  3.1226e+03  4.3199e+11  
  3093  6.2170e+06  3.1238e+03  4.3217e+11  
  3094  6.2108e+06  3.1249e+03  4.3235e+11  
  3095  6.2046e+06  3.1261e+03  4.3254e+11  
  3096  6.1984e+06  3.1274e+03  4.3272e+11  
  3097  6.1922e+06  3.1286e+03  4.3290e+11  
  3098  6.1860e+06  3.1299e+03  4.3308e+11  
  3099  6.1798e+06  3.1313e+03  4.3327e+11  
  3100  6.1736e+06  3.1327e+03  4.3345e+11  
  3101  6.1674e+06  3.1341e+03  4.3363e+11  
  3102  6.1612e+06  3.1356e+03  4.3382e+11  
  3103  6.1550e+06  3.1371e+03  4.3400e+11  
  3104  6.1488e+06  3.1386e+03  4.3418e+11  
  3105  6.1426e+06  3.1403e+03  4.3437e+11  
  3106  6.1364e+06  3.1419e+03  4.3455e+11  
  3107  6.1302e+06  3.1436e+03  4.3473e+11  
  3108  6.1240e+06  3.1454e+03  4.3492e+11  
  3109  6.1178e+06  3.1473e+03  4.3510e+11  
  3110  6.1116e+06  3.1492e+03  4.3529e+11  
  3111  6.1054e+06  3.1511e+03  4.3547e+11  
  3112  6.0992e+06  3.1532e+03  4.3565e+11  
  3113  6.0930e+06  3.1553e+03  4.3584e+11  
  3114  6.0869e+06  3.1575e+03  4.3602e+11  
  3115  6.0807e+06  3.1598e+03  4.3621e+11  
  3116  6.0745e+06  3.1622e+03  4.3640e+11  
  3117  6.0683e+06  3.1647e+03  4.3658e+11  
  3118  6.0621e+06  3.1672e+03  4.3677e+11  
  3119  6.0559e+06  3.1699e+03  4.3695e+11  
  3120  6.0497e+06  3.1727e+03  4.3714e+11  
  3121  6.0435e+06  3.1757e+03  4.3733e+11  
  3122  6.0373e+06  3.1787e+03  4.3751e+11  
  3123  6.0311e+06  3.1819e+03  4.3770e+11  
  3124  6.0249e+06  3.1853e+03  4.3789e+11  
  3125  6.0187e+06  3.1888e+03  4.3807e+11  
  3126  6.0125e+06  3.1925e+03  4.3826e+11  
  3127  6.0063e+06  3.1963e+03  4.3845e+11  
  3128  6.0001e+06  3.2004e+03  4.3864e+11  
  3129  5.9939e+06  3.2047e+03  4.3883e+11  
  3130  5.9877e+06  3.2092e+03  4.3902e+11  
  3131  5.9815e+06  3.2140e+03  4.3921e+11  
  3132  5.9753e+06  3.2191e+03  4.3940e+11  
  3133  5.9691e+06  3.2245e+03  4.3959e+11  
  3134  5.9629e+06  3.2302e+03  4.3978e+11  
  3135  5.9567e+06  3.2363e+03  4.3997e+11  
  3136  5.9505e+06  3.2427e+03  4.4016e+11  
  3137  5.9443e+06  3.2497e+03  4.4035e+11  
  3138  5.9381e+06  3.2571e+03  4.4054e+11  
  3139  5.9319e+06  3.2650e+03  4.4073e+11  
  3140  5.9257e+06  3.2736e+03  4.4093e+11  
  3141  5.9195e+06  3.2828e+03  4.4112e+11  
  3142  5.9133e+06  3.2928e+03  4.4132e+11  
  3143  5.9071e+06  3.3036e+03  4.4151e+11  
  3144  5.9009e+06  3.3154e+03  4.4171e+11  
  3145  5.8947e+06  3.3283e+03  4.4190e+11  
  3146  5.8885e+06  3.3424e+03  4.4210e+11  
  3147  5.8823e+06  3.3579e+03  4.4230e+11  
  3148  5.8761e+06  3.3751e+03  4.4250e+11  
  3149  5.8699e+06  3.3942e+03  4.4270e+11  
  3150  5.8637e+06  3.4155e+03  4.4290e+11  
  3151  5.8575e+06  3.4394e+03  4.4311e+11  
  3152  5.8513e+06  3.4664e+03  4.4331e+11  
  3153  5.8451e+06  3.4970e+03  4.4352e+11  
  3154  5.8389e+06  3.5321e+03  4.4373e+11  
  3155  5.8327e+06  3.5724e+03  4.4394e+11  
  3156  5.8265e+06  3.6192e+03  4.4415e+11  
  3157  5.8203e+06  3.6737e+03  4.4437e+11  
  3158  5.8141e+06  3.7377e+03  4.4459e+11  
  3159  5.8079e+06  3.8130e+03  4.4481e+11  
  3160  5.8017e+06  3.9018e+03  4.4504e+11  
  3161  5.7955e+06  4.0061e+03  4.4528e+11  
  3162  5.7893e+06  4.1268e+03  4.4552e+11  
  3163  5.7831e+06  4.2637e+03  4.4577e+11  
  3164  5.7769e+06  4.4133e+03  4.4602e+11  
  3165  5.7707e+06  4.5696e+03  4.4629e+11  
  3166  5.7645e+06  4.7243e+03  4.4657e+11  
  3167  5.7583e+06  4.8699e+03  4.4685e+11  
  3168  5.7521e+06  5.0012e+03  4.4714e+11  
  3169  5.7459e+06  5.1159e+03  4.4744e+11  
  3170  5.7397e+06  5.2144e+03  4.4775e+11  
  3171  5.7335e+06  5.2981e+03  4.4806e+11  
  3172  5.7273e+06  5.3691e+03  4.4838e+11  
  3173  5.7211e+06  5.4294e+03  4.4870e+11  
  3174  5.7149e+06  5.4810e+03  4.4902e+11  
  3175  5.7087e+06  5.5253e+03  4.4934e+11  
  3176  5.7025e+06  5.5636e+03  4.4967e+11  
  3177  5.6963e+06  5.5970e+03  4.5000e+11  
  3178  5.6902e+06  5.6262e+03  4.5033e+11  
  3179  5.6840e+06  5.6520e+03  4.5066e+11  
  3180  5.6778e+06  5.6750e+03  4.5100e+11  
  3181  5.6716e+06  5.6954e+03  4.5133e+11  
  3182  5.6654e+06  5.7138e+03  4.5166e+11  
  3183  5.6592e+06  5.7303e+03  4.5200e+11  
  3184  5.6530e+06  5.7453e+03  4.5234e+11  
  3185  5.6468e+06  5.7590e+03  4.5267e+11  
  3186  5.6406e+06  5.7714e+03  4.5301e+11  
  3187  5.6344e+06  5.7829e+03  4.5335e+11  
  3188  5.6282e+06  5.7934e+03  4.5368e+11  
  3189  5.6220e+06  5.8031e+03  4.5402e+11  
  3190  5.6158e+06  5.8120e+03  4.5436e+11  
  3191  5.6096e+06  5.8204e+03  4.5470e+11  
  3192  5.6034e+06  5.8281e+03  4.5504e+11  
  3193  5.5972e+06  5.8353e+03  4.5537e+11  
  3194  5.5910e+06  5.8421e+03  4.5571e+11  
  3195  5.5848e+06  5.8484e+03  4.5605e+11  
  3196  5.5786e+06  5.8543e+03  4.5639e+11  
  3197  5.5724e+06  5.8599e+03  4.5673e+11  
  3198  5.5662e+06  5.8652e+03  4.5707e+11  
  3199  5.5600e+06  5.8701e+03  4.5741e+11  
  3200  5.5538e+06  5.8748e+03  4.5774e+11  
  3201  5.5476e+06  5.8793e+03  4.5808e+11  
  3202  5.5414e+06  5.8835e+03  4.5842e+11  
  3203  5.5352e+06  5.8875e+03  4.5876e+11  
  3204  5.5290e+06  5.8913e+03  4.5910e+11  
  3205  5.5228e+06  5.8949e+03  4.5943e+11  
  3206  5.5166e+06  5.8984e+03  4.5977e+11  
  3207  5.5104e+06  5.9017e+03  4.6011e+11  
  3208  5.5042e+06  5.9048e+03  4.6045e+11  
  3209  5.4980e+06  5.9078e+03  4.6078e+11  
  3210  5.4918e+06  5.9107e+03  4.6112e+11  
  3211  5.4856e+06  5.9134e+03  4.6146e+11  
  3212  5.4794e+06  5.9161e+03  4.6179e+11  
  3213  5.4732e+06  5.9186e+03  4.6213e+11  
  3214  5.4670e+06  5.9210e+03  4.6247e+11  
  3215  5.4608e+06  5.9234e+03  4.6280e+11  
  3216  5.4546e+06  5.9256e+03  4.6314e+11  
  3217  5.4484e+06  5.9278e+03  4.6347e+11  
  3218  5.4422e+06  5.9299e+03  4.6381e+11  
  3219  5.4360e+06  5.9319e+03  4.6414e+11  
  3220  5.4298e+06  5.9339e+03  4.6448e+11  
  3221  5.4236e+06  5.9357e+03  4.6481e+11  
  3222  5.4174e+06  5.9376e+03  4.6515e+11  
  3223  5.4112e+06  5.9393e+03  4.6548e+11  
  3224  5.4050e+06  5.9410e+03  4.6582e+11  
  3225  5.3988e+06  5.9426e+03  4.6615e+11  
  3226  5.3926e+06  5.9442e+03  4.6648e+11  
  3227  5.3864e+06  5.9458e+03  4.6681e+11  
  3228  5.3802e+06  5.9473e+03  4.6715e+11  
  3229  5.3740e+06  5.9487e+03  4.6748e+11  
  3230  5.3678e+06  5.9501e+03  4.6781e+11  
  3231  5.3616e+06  5.9515e+03  4.6814e+11  
  3232  5.3554e+06  5.9528e+03  4.6847e+11  
  3233  5.3492e+06  5.9541e+03  4.6880e+11  
  3234  5.3430e+06  5.9553e+03  4.6914e+11  
  3235  5.3368e+06  5.9566e+03  4.6947e+11  
  3236  5.3306e+06  5.9577e+03  4.6980e+11  
  3237  5.3244e+06  5.9589e+03  4.7013e+11  
  3238  5.3182e+06  5.9600e+03  4.7046e+11  
  3239  5.3120e+06  5.9611e+03  4.7078e+11  
  3240  5.3058e+06  5.9622e+03  4.7111e+11  
  3241  5.2997e+06  5.9632e+03  4.7144e+11  
  3242  5.2935e+06  5.9642e+03  4.7177e+11  
  3243  5.2873e+06  5.9652e+03  4.7210e+11  
  3244  5.2811e+06  5.9662e+03  4.7243e+11  
  3245  5.2749e+06  5.9671e+03  4.7275e+11  
  3246  5.2687e+06  5.9681e+03  4.7308e+11  
  3247  5.2625e+06  5.9689e+03  4.7341e+11  
  3248  5.2563e+06  5.9698e+03  4.7373e+11  
  3249  5.2501e+06  5.9707e+03  4.7406e+11  
  3250  5.2439e+06  5.9715e+03  4.7438e+11  
  3251  5.2377e+06  5.9723e+03  4.7471e+11  
  3252  5.2315e+06  5.9731e+03  4.7503e+11  
  3253  5.2253e+06  5.9739e+03  4.7536e+11  
  3254  5.2191e+06  5.9747e+03  4.7568e+11  
  3255  5.2129e+06  5.9754e+03  4.7601e+11  
  3256  5.2067e+06  5.9762e+03  4.7633e+11  
  3257  5.2005e+06  5.9769e+03  4.7665e+11  
  3258  5.1943e+06  5.9776e+03  4.7698e+11  
  3259  5.1881e+06  5.9783e+03  4.7730e+11  
  3260  5.1819e+06  5.9790e+03  4.7762e+11  
  3261  5.1757e+06  5.9796e+03  4.7794e+11  
  3262  5.1695e+06  5.9803e+03  4.7827e+11  
  3263  5.1633e+06  5.9809e+03  4.7859e+11  
  3264  5.1571e+06  5.9816e+03  4.7891e+11  
  3265  5.1509e+06  5.9822e+03  4.7923e+11  
  3266  5.1447e+06  5.9828e+03  4.7955e+11  
  3267  5.1385e+06  5.9834e+03  4.7987e+11  
  3268  5.1323e+06  5.9840e+03  4.8019e+11  
  3269  5.1261e+06  5.9845e+03  4.8051e+11  
  3270  5.1199e+06  5.9851e+03  4.8083e+11  
  3271  5.1137e+06  5.9856e+03  4.8114e+11  
  3272  5.1075e+06  5.9862e+03  4.8146e+11  
  3273  5.1013e+06  5.9867e+03  4.8178e+11  
  3274  5.0951e+06  5.9872e+03  4.8210e+11  
  3275  5.0889e+06  5.9878e+03  4.8242e+11  
  3276  5.0827e+06  5.9883e+03  4.8273e+11  
  3277  5.0765e+06  5.9888e+03  4.8305e+11  
  3278  5.0703e+06  5.9893e+03  4.8336e+11  
  3279  5.0641e+06  5.9897e+03  4.8368e+11  
  3280  5.0579e+06  5.9902e+03  4.8400e+11  
  3281  5.0517e+06  5.9907e+03  4.8431e+11  
  3282  5.0455e+06  5.9911e+03  4.8463e+11  
  3283  5.0393e+06  5.9916e+03  4.8494e+11  
  3284  5.0331e+06  5.9920e+03  4.8525e+11  
  3285  5.0269e+06  5.9925e+03  4.8557e+11  
  3286  5.0207e+06  5.9929e+03  4.8588e+11  
  3287  5.0145e+06  5.9933e+03  4.8619e+11  
  3288  5.0083e+06  5.9938e+03  4.8651e+11  
  3289  5.0021e+06  5.9942e+03  4.8682e+11  
  3290  4.9959e+06  5.9946e+03  4.8713e+11  
  3291  4.9897e+06  5.9950e+03  4.8744e+11  
  3292  4.9835e+06  5.9954e+03  4.8775e+11  
  3293  4.9773e+06  5.9958e+03  4.8806e+11  
  3294  4.9711e+06  5.9961e+03  4.8837e+11  
  3295  4.9649e+06  5.9965e+03  4.8868e+11  
  3296  4.9587e+06  5.9969e+03  4.8899e+11  
  3297  4.9525e+06  5.9973e+03  4.8930e+11  
  3298  4.9463e+06  5.9976e+03  4.8961e+11  
  3299  4.9401e+06  5.9980e+03  4.8992e+11  
  3300  4.9339e+06  5.9983e+03  4.9023e+11  
  3301  4.9277e+06  5.9987e+03  4.9053e+11  
  3302  4.9215e+06  5.9990e+03  4.9084e+11  
  3303  4.9153e+06  5.9994e+03  4.9115e+11  
  3304  4.9091e+06  5.9997e+03  4.9146e+11  
  3305  4.9030e+06  6.0000e+03  4.9176e+11  
  3306  4.8968e+06  6.0004e+03  4.9207e+11  
  3307  4.8906e+06  6.0007e+03  4.9237e+11  
  3308  4.8844e+06  6.0010e+03  4.9268e+11  
  3309  4.8782e+06  6.0013e+03  4.9298e+11  
  3310  4.8720e+06  6.0016e+03  4.9329e+11  
  3311  4.8658e+06  6.0019e+03  4.9359e+11  
  3312  4.8596e+06  6.0022e+03  4.9390e+11  
  3313  4.8534e+06  6.0025e+03  4.9420e+11  
  3314  4.8472e+06  6.0028e+03  4.9450e+11  
  3315  4.8410e+06  6.0031e+03  4.9480e+11  
  3316  4.8348e+06  6.0034e+03  4.9511e+11  
  3317  4.8286e+06  6.0037e+03  4.9541e+11  
  3318  4.8224e+06  6.0040e+03  4.9571e+11  
  3319  4.8162e+06  6.0043e+03  4.9601e+11  
  3320  4.8100e+06  6.0046e+03  4.9631e+11  
  3321  4.8038e+06  6.0048e+03  4.9661e+11  
  3322  4.7976e+06  6.0051e+03  4.9691e+11  
  3323  4.7914e+06  6.0054e+03  4.9721e+11  
  3324  4.7852e+06  6.0056e+03  4.9751e+11  
  3325  4.7790e+06  6.0059e+03  4.9781e+11  
  3326  4.7728e+06  6.0061e+03  4.9811e+11  
  3327  4.7666e+06  6.0064e+03  4.9841e+11  
  3328  4.7604e+06  6.0067e+03  4.9871e+11  
  3329  4.7542e+06  6.0069e+03  4.9900e+11  
  3330  4.7480e+06  6.0072e+03  4.9930e+11  
  3331  4.7418e+06  6.0074e+03  4.9960e+11  
  3332  4.7356e+06  6.0076e+03  4.9989e+11  
  3333  4.7294e+06  6.0079e+03  5.0019e+11  
  3334  4.7232e+06  6.0081e+03  5.0049e+11  
  3335  4.7170e+06  6.0084e+03  5.0078e+11  
  3336  4.7108e+06  6.0086e+03  5.0108e+11  
  3337  4.7046e+06  6.0088e+03  5.0137e+11  
  3338  4.6984e+06  6.0091e+03  5.0166e+11  
  3339  4.6922e+06  6.0093e+03  5.0196e+11  
  3340  4.6860e+06  6.0095e+03  5.0225e+11  
  3341  4.6798e+06  6.0097e+03  5.0254e+11  
  3342  4.6736e+06  6.0099e+03  5.0284e+11  
  3343  4.6674e+06  6.0102e+03  5.0313e+11  
  3344  4.6612e+06  6.0104e+03  5.0342e+11  
  3345  4.6550e+06  6.0106e+03  5.0371e+11  
  3346  4.6488e+06  6.0108e+03  5.0400e+11  
  3347  4.6426e+06  6.0110e+03  5.0429e+11  
  3348  4.6364e+06  6.0112e+03  5.0458e+11  
  3349  4.6302e+06  6.0114e+03  5.0487e+11  
  3350  4.6240e+06  6.0116e+03  5.0516e+11  
  3351  4.6178e+06  6.0118e+03  5.0545e+11  
  3352  4.6116e+06  6.0120e+03  5.0574e+11  
  3353  4.6054e+06  6.0122e+03  5.0603e+11  
  3354  4.5992e+06  6.0124e+03  5.0632e+11  
  3355  4.5930e+06  6.0126e+03  5.0661e+11  
  3356  4.5868e+06  6.0128e+03  5.0689e+11  
  3357  4.5806e+06  6.0130e+03  5.0718e+11  
  3358  4.5744e+06  6.0132e+03  5.0747e+11  
  3359  4.5682e+06  6.0134e+03  5.0775e+11  
  3360  4.5620e+06  6.0136e+03  5.0804e+11  
  3361  4.5558e+06  6.0138e+03  5.0833e+11  
  3362  4.5496e+06  6.0139e+03  5.0861e+11  
  3363  4.5434e+06  6.0141e+03  5.0890e+11  
  3364  4.5372e+06  6.0143e+03  5.0918e+11  
  3365  4.5310e+06  6.0145e+03  5.0946e+11  
  3366  4.5248e+06  6.0147e+03  5.0975e+11  
  3367  4.5186e+06  6.0148e+03  5.1003e+11  
  3368  4.5125e+06  6.0150e+03  5.1031e+11  
  3369  4.5063e+06  6.0152e+03  5.1060e+11  
  3370  4.5001e+06  6.0154e+03  5.1088e+11  
  3371  4.4939e+06  6.0155e+03  5.1116e+11  
  3372  4.4877e+06  6.0157e+03  5.1144e+11  
  3373  4.4815e+06  6.0159e+03  5.1172e+11  
  3374  4.4753e+06  6.0160e+03  5.1200e+11  
  3375  4.4691e+06  6.0162e+03  5.1228e+11  
  3376  4.4629e+06  6.0164e+03  5.1256e+11  
  3377  4.4567e+06  6.0165e+03  5.1284e+11  
  3378  4.4505e+06  6.0167e+03  5.1312e+11  
  3379  4.4443e+06  6.0168e+03  5.1340e+11  
  3380  4.4381e+06  6.0170e+03  5.1368e+11  
  3381  4.4319e+06  6.0172e+03  5.1396e+11  
  3382  4.4257e+06  6.0173e+03  5.1423e+11  
  3383  4.4195e+06  6.0175e+03  5.1451e+11  
  3384  4.4133e+06  6.0176e+03  5.1479e+11  
  3385  4.4071e+06  6.0178e+03  5.1507e+11  
  3386  4.4009e+06  6.0179e+03  5.1534e+11  
  3387  4.3947e+06  6.0181e+03  5.1562e+11  
  3388  4.3885e+06  6.0182e+03  5.1589e+11  
  3389  4.3823e+06  6.0184e+03  5.1617e+11  
  3390  4.3761e+06  6.0185e+03  5.1644e+11  
  3391  4.3699e+06  6.0187e+03  5.1672e+11  
  3392  4.3637e+06  6.0188e+03  5.1699e+11  
  3393  4.3575e+06  6.0190e+03  5.1726e+11  
  3394  4.3513e+06  6.0191e+03  5.1754e+11  
  3395  4.3451e+06  6.0193e+03  5.1781e+11  
  3396  4.3389e+06  6.0194e+03  5.1808e+11  
  3397  4.3327e+06  6.0195e+03  5.1835e+11  
  3398  4.3265e+06  6.0197e+03  5.1863e+11  
  3399  4.3203e+06  6.0198e+03  5.1890e+11  
  3400  4.3141e+06  6.0200e+03  5.1917e+11  
  3401  4.3079e+06  6.0201e+03  5.1944e+11  
  3402  4.3017e+06  6.0202e+03  5.1971e+11  
  3403  4.2955e+06  6.0204e+03  5.1998e+11  
  3404  4.2893e+06  6.0205e+03  5.2025e+11  
  3405  4.2831e+06  6.0206e+03  5.2052e+11  
  3406  4.2769e+06  6.0208e+03  5.2078e+11  
  3407  4.2707e+06  6.0209e+03  5.2105e+11  
  3408  4.2645e+06  6.0210e+03  5.2132e+11  
  3409  4.2583e+06  6.0212e+03  5.2159e+11  
  3410  4.2521e+06  6.0213e+03  5.2185e+11  
  3411  4.2459e+06  6.0214e+03  5.2212e+11  
  3412  4.2397e+06  6.0215e+03  5.2239e+11  
  3413  4.2335e+06  6.0217e+03  5.2265e+11  
  3414  4.2273e+06  6.0218e+03  5.2292e+11  
  3415  4.2211e+06  6.0219e+03  5.2318e+11  
  3416  4.2149e+06  6.0220e+03  5.2345e+11  
  3417  4.2087e+06  6.0222e+03  5.2371e+11  
  3418  4.2025e+06  6.0223e+03  5.2398e+11  
  3419  4.1963e+06  6.0224e+03  5.2424e+11  
  3420  4.1901e+06  6.0225e+03  5.2450e+11  
  3421  4.1839e+06  6.0227e+03  5.2477e+11  
  3422  4.1777e+06  6.0228e+03  5.2503e+11  
  3423  4.1715e+06  6.0229e+03  5.2529e+11  
  3424  4.1653e+06  6.0230e+03  5.2555e+11  
  3425  4.1591e+06  6.0231e+03  5.2581e+11  
  3426  4.1529e+06  6.0233e+03  5.2607e+11  
  3427  4.1467e+06  6.0234e+03  5.2633e+11  
  3428  4.1405e+06  6.0235e+03  5.2659e+11  
  3429  4.1343e+06  6.0236e+03  5.2685e+11  
  3430  4.1281e+06  6.0237e+03  5.2711e+11  
  3431  4.1220e+06  6.0238e+03  5.2737e+11  
  3432  4.1158e+06  6.0239e+03  5.2763e+11  
  3433  4.1096e+06  6.0241e+03  5.2789e+11  
  3434  4.1034e+06  6.0242e+03  5.2815e+11  
  3435  4.0972e+06  6.0243e+03  5.2840e+11  
  3436  4.0910e+06  6.0244e+03  5.2866e+11  
  3437  4.0848e+06  6.0245e+03  5.2892e+11  
  3438  4.0786e+06  6.0246e+03  5.2917e+11  
  3439  4.0724e+06  6.0247e+03  5.2943e+11  
  3440  4.0662e+06  6.0248e+03  5.2969e+11  
  3441  4.0600e+06  6.0249e+03  5.2994e+11  
  3442  4.0538e+06  6.0250e+03  5.3020e+11  
  3443  4.0476e+06  6.0252e+03  5.3045e+11  
  3444  4.0414e+06  6.0253e+03  5.3070e+11  
  3445  4.0352e+06  6.0254e+03  5.3096e+11  
  3446  4.0290e+06  6.0255e+03  5.3121e+11  
  3447  4.0228e+06  6.0256e+03  5.3146e+11  
  3448  4.0166e+06  6.0257e+03  5.3172e+11  
  3449  4.0104e+06  6.0258e+03  5.3197e+11  
  3450  4.0042e+06  6.0259e+03  5.3222e+11  
  3451  3.9980e+06  6.0260e+03  5.3247e+11  
  3452  3.9918e+06  6.0261e+03  5.3272e+11  
  3453  3.9856e+06  6.0262e+03  5.3297e+11  
  3454  3.9794e+06  6.0263e+03  5.3322e+11  
  3455  3.9732e+06  6.0264e+03  5.3347e+11  
  3456  3.9670e+06  6.0265e+03  5.3372e+11  
  3457  3.9608e+06  6.0266e+03  5.3397e+11  
  3458  3.9546e+06  6.0267e+03  5.3422e+11  
  3459  3.9484e+06  6.0268e+03  5.3447e+11  
  3460  3.9422e+06  6.0269e+03  5.3472e+11  
  3461  3.9360e+06  6.0270e+03  5.3496e+11  
  3462  3.9298e+06  6.0271e+03  5.3521e+11  
  3463  3.9236e+06  6.0272e+03  5.3546e+11  
  3464  3.9174e+06  6.0273e+03  5.3570e+11  
  3465  3.9112e+06  6.0274e+03  5.3595e+11  
  3466  3.9050e+06  6.0275e+03  5.3620e+11  
  3467  3.8988e+06  6.0276e+03  5.3644e+11  
  3468  3.8926e+06  6.0277e+03  5.3669e+11  
  3469  3.8864e+06  6.0278e+03  5.3693e+11  
  3470  3.8802e+06  6.0278e+03  5.3717e+11  
  3471  3.8740e+06  6.0279e+03  5.3742e+11  
  3472  3.8678e+06  6.0280e+03  5.3766e+11  
  3473  3.8616e+06  6.0281e+03  5.3790e+11  
  3474  3.8554e+06  6.0282e+03  5.3815e+11  
  3475  3.8492e+06  6.0283e+03  5.3839e+11  
  3476  3.8430e+06  6.0284e+03  5.3863e+11  
  3477  3.8368e+06  6.0285e+03  5.3887e+11  
  3478  3.8306e+06  6.0286e+03  5.3911e+11  
  3479  3.8244e+06  6.0287e+03  5.3935e+11  
  3480  3.8182e+06  6.0288e+03  5.3959e+11  
  3481  3.8120e+06  6.0289e+03  5.3983e+11  
  3482  3.8058e+06  6.0289e+03  5.4007e+11  
  3483  3.7996e+06  6.0290e+03  5.4031e+11  
  3484  3.7934e+06  6.0291e+03  5.4055e+11  
  3485  3.7872e+06  6.0292e+03  5.4079e+11  
  3486  3.7810e+06  6.0293e+03  5.4103e+11  
  3487  3.7748e+06  6.0294e+03  5.4126e+11  
  3488  3.7686e+06  6.0295e+03  5.4150e+11  
  3489  3.7624e+06  6.0295e+03  5.4174e+11  
  3490  3.7562e+06  6.0296e+03  5.4197e+11  
  3491  3.7500e+06  6.0297e+03  5.4221e+11  
  3492  3.7438e+06  6.0298e+03  5.4245e+11  
  3493  3.7376e+06  6.0299e+03  5.4268e+11  
  3494  3.7314e+06  6.0300e+03  5.4292e+11  
  3495  3.7253e+06  6.0301e+03  5.4315e+11  
  3496  3.7191e+06  6.0301e+03  5.4338e+11  
  3497  3.7129e+06  6.0302e+03  5.4362e+11  
  3498  3.7067e+06  6.0303e+03  5.4385e+11  
  3499  3.7005e+06  6.0304e+03  5.4408e+11  
  3500  3.6943e+06  6.0305e+03  5.4432e+11  
  3501  3.6881e+06  6.0306e+03  5.4455e+11  
  3502  3.6819e+06  6.0306e+03  5.4478e+11  
  3503  3.6757e+06  6.0307e+03  5.4501e+11  
  3504  3.6695e+06  6.0308e+03  5.4524e+11  
  3505  3.6633e+06  6.0309e+03  5.4547e+11  
  3506  3.6571e+06  6.0310e+03  5.4570e+11  
  3507  3.6509e+06  6.0310e+03  5.4593e+11  
  3508  3.6447e+06  6.0311e+03  5.4616e+11  
  3509  3.6385e+06  6.0312e+03  5.4639e+11  
  3510  3.6323e+06  6.0313e+03  5.4662e+11  
  3511  3.6261e+06  6.0314e+03  5.4685e+11  
  3512  3.6199e+06  6.0314e+03  5.4708e+11  
  3513  3.6137e+06  6.0315e+03  5.4730e+11  
  3514  3.6075e+06  6.0316e+03  5.4753e+11  
  3515  3.6013e+06  6.0317e+03  5.4776e+11  
  3516  3.5951e+06  6.0317e+03  5.4798e+11  
  3517  3.5889e+06  6.0318e+03  5.4821e+11  
  3518  3.5827e+06  6.0319e+03  5.4844e+11  
  3519  3.5765e+06  6.0320e+03  5.4866e+11  
  3520  3.5703e+06  6.0321e+03  5.4889e+11  
  3521  3.5641e+06  6.0321e+03  5.4911e+11  
  3522  3.5579e+06  6.0322e+03  5.4933e+11  
  3523  3.5517e+06  6.0323e+03  5.4956e+11  
  3524  3.5455e+06  6.0324e+03  5.4978e+11  
  3525  3.5393e+06  6.0324e+03  5.5000e+11  
  3526  3.5331e+06  6.0325e+03  5.5023e+11  
  3527  3.5269e+06  6.0326e+03  5.5045e+11  
  3528  3.5207e+06  6.0327e+03  5.5067e+11  
  3529  3.5145e+06  6.0327e+03  5.5089e+11  
  3530  3.5083e+06  6.0328e+03  5.5111e+11  
  3531  3.5021e+06  6.0329e+03  5.5133e+11  
  3532  3.4959e+06  6.0329e+03  5.5155e+11  
  3533  3.4897e+06  6.0330e+03  5.5177e+11  
  3534  3.4835e+06  6.0331e+03  5.5199e+11  
  3535  3.4773e+06  6.0332e+03  5.5221e+11  
  3536  3.4711e+06  6.0332e+03  5.5243e+11  
  3537  3.4649e+06  6.0333e+03  5.5265e+11  
  3538  3.4587e+06  6.0334e+03  5.5287e+11  
  3539  3.4525e+06  6.0334e+03  5.5308e+11  
  3540  3.4463e+06  6.0335e+03  5.5330e+11  
  3541  3.4401e+06  6.0336e+03  5.5352e+11  
  3542  3.4339e+06  6.0337e+03  5.5373e+11  
  3543  3.4277e+06  6.0337e+03  5.5395e+11  
  3544  3.4215e+06  6.0338e+03  5.5417e+11  
  3545  3.4153e+06  6.0339e+03  5.5438e+11  
  3546  3.4091e+06  6.0339e+03  5.5460e+11  
  3547  3.4029e+06  6.0340e+03  5.5481e+11  
