# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.680380254978047e+25 kg
# Mean radius       s0 = 2.538868e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225905
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000585.167729
# J2  =  3511.207191
# J4  =   -35.801753
# J6  =     0.618524
# J8  =    -0.015835
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  3066  6.3844e+06  2.7223e+03  4.3628e+11  
  3067  6.3782e+06  2.7226e+03  4.3653e+11  
  3068  6.3720e+06  2.7229e+03  4.3679e+11  
  3069  6.3658e+06  2.7233e+03  4.3704e+11  
  3070  6.3596e+06  2.7236e+03  4.3730e+11  
  3071  6.3534e+06  2.7239e+03  4.3756e+11  
  3072  6.3472e+06  2.7243e+03  4.3781e+11  
  3073  6.3410e+06  2.7246e+03  4.3807e+11  
  3074  6.3348e+06  2.7250e+03  4.3833e+11  
  3075  6.3286e+06  2.7253e+03  4.3859e+11  
  3076  6.3224e+06  2.7257e+03  4.3884e+11  
  3077  6.3162e+06  2.7260e+03  4.3910e+11  
  3078  6.3100e+06  2.7264e+03  4.3936e+11  
  3079  6.3038e+06  2.7267e+03  4.3962e+11  
  3080  6.2976e+06  2.7271e+03  4.3988e+11  
  3081  6.2914e+06  2.7275e+03  4.4014e+11  
  3082  6.2852e+06  2.7278e+03  4.4040e+11  
  3083  6.2790e+06  2.7282e+03  4.4066e+11  
  3084  6.2728e+06  2.7286e+03  4.4092e+11  
  3085  6.2666e+06  2.7289e+03  4.4118e+11  
  3086  6.2604e+06  2.7293e+03  4.4144e+11  
  3087  6.2542e+06  2.7297e+03  4.4170e+11  
  3088  6.2480e+06  2.7301e+03  4.4197e+11  
  3089  6.2418e+06  2.7305e+03  4.4223e+11  
  3090  6.2356e+06  2.7309e+03  4.4249e+11  
  3091  6.2294e+06  2.7313e+03  4.4275e+11  
  3092  6.2232e+06  2.7317e+03  4.4302e+11  
  3093  6.2170e+06  2.7321e+03  4.4328e+11  
  3094  6.2108e+06  2.7325e+03  4.4354e+11  
  3095  6.2046e+06  2.7329e+03  4.4381e+11  
  3096  6.1984e+06  2.7333e+03  4.4407e+11  
  3097  6.1922e+06  2.7337e+03  4.4434e+11  
  3098  6.1860e+06  2.7341e+03  4.4460e+11  
  3099  6.1798e+06  2.7346e+03  4.4487e+11  
  3100  6.1736e+06  2.7350e+03  4.4513e+11  
  3101  6.1674e+06  2.7354e+03  4.4540e+11  
  3102  6.1612e+06  2.7359e+03  4.4567e+11  
  3103  6.1550e+06  2.7363e+03  4.4593e+11  
  3104  6.1488e+06  2.7367e+03  4.4620e+11  
  3105  6.1426e+06  2.7372e+03  4.4647e+11  
  3106  6.1364e+06  2.7376e+03  4.4674e+11  
  3107  6.1302e+06  2.7381e+03  4.4700e+11  
  3108  6.1240e+06  2.7386e+03  4.4727e+11  
  3109  6.1178e+06  2.7390e+03  4.4754e+11  
  3110  6.1116e+06  2.7395e+03  4.4781e+11  
  3111  6.1054e+06  2.7400e+03  4.4808e+11  
  3112  6.0992e+06  2.7404e+03  4.4835e+11  
  3113  6.0930e+06  2.7409e+03  4.4862e+11  
  3114  6.0868e+06  2.7414e+03  4.4889e+11  
  3115  6.0806e+06  2.7419e+03  4.4916e+11  
  3116  6.0744e+06  2.7424e+03  4.4943e+11  
  3117  6.0682e+06  2.7429e+03  4.4971e+11  
  3118  6.0620e+06  2.7434e+03  4.4998e+11  
  3119  6.0558e+06  2.7439e+03  4.5025e+11  
  3120  6.0496e+06  2.7444e+03  4.5052e+11  
  3121  6.0434e+06  2.7449e+03  4.5080e+11  
  3122  6.0373e+06  2.7455e+03  4.5107e+11  
  3123  6.0311e+06  2.7460e+03  4.5134e+11  
  3124  6.0249e+06  2.7465e+03  4.5162e+11  
  3125  6.0187e+06  2.7471e+03  4.5189e+11  
  3126  6.0125e+06  2.7476e+03  4.5217e+11  
  3127  6.0063e+06  2.7482e+03  4.5244e+11  
  3128  6.0001e+06  2.7487e+03  4.5272e+11  
  3129  5.9939e+06  2.7493e+03  4.5300e+11  
  3130  5.9877e+06  2.7498e+03  4.5327e+11  
  3131  5.9815e+06  2.7504e+03  4.5355e+11  
  3132  5.9753e+06  2.7510e+03  4.5383e+11  
  3133  5.9691e+06  2.7516e+03  4.5410e+11  
  3134  5.9629e+06  2.7522e+03  4.5438e+11  
  3135  5.9567e+06  2.7528e+03  4.5466e+11  
  3136  5.9505e+06  2.7534e+03  4.5494e+11  
  3137  5.9443e+06  2.7540e+03  4.5522e+11  
  3138  5.9381e+06  2.7546e+03  4.5550e+11  
  3139  5.9319e+06  2.7552e+03  4.5578e+11  
  3140  5.9257e+06  2.7558e+03  4.5606e+11  
  3141  5.9195e+06  2.7565e+03  4.5634e+11  
  3142  5.9133e+06  2.7571e+03  4.5662e+11  
  3143  5.9071e+06  2.7578e+03  4.5690e+11  
  3144  5.9009e+06  2.7584e+03  4.5719e+11  
  3145  5.8947e+06  2.7591e+03  4.5747e+11  
  3146  5.8885e+06  2.7597e+03  4.5775e+11  
  3147  5.8823e+06  2.7604e+03  4.5804e+11  
  3148  5.8761e+06  2.7611e+03  4.5832e+11  
  3149  5.8699e+06  2.7618e+03  4.5860e+11  
  3150  5.8637e+06  2.7625e+03  4.5889e+11  
  3151  5.8575e+06  2.7632e+03  4.5917e+11  
  3152  5.8513e+06  2.7639e+03  4.5946e+11  
  3153  5.8451e+06  2.7647e+03  4.5975e+11  
  3154  5.8389e+06  2.7654e+03  4.6003e+11  
  3155  5.8327e+06  2.7661e+03  4.6032e+11  
  3156  5.8265e+06  2.7669e+03  4.6061e+11  
  3157  5.8203e+06  2.7676e+03  4.6090e+11  
  3158  5.8141e+06  2.7684e+03  4.6118e+11  
  3159  5.8079e+06  2.7692e+03  4.6147e+11  
  3160  5.8017e+06  2.7700e+03  4.6176e+11  
  3161  5.7955e+06  2.7708e+03  4.6205e+11  
  3162  5.7893e+06  2.7716e+03  4.6234e+11  
  3163  5.7831e+06  2.7724e+03  4.6263e+11  
  3164  5.7769e+06  2.7732e+03  4.6292e+11  
  3165  5.7707e+06  2.7740e+03  4.6321e+11  
  3166  5.7645e+06  2.7749e+03  4.6351e+11  
  3167  5.7583e+06  2.7757e+03  4.6380e+11  
  3168  5.7521e+06  2.7766e+03  4.6409e+11  
  3169  5.7459e+06  2.7775e+03  4.6439e+11  
  3170  5.7397e+06  2.7784e+03  4.6468e+11  
  3171  5.7335e+06  2.7793e+03  4.6497e+11  
  3172  5.7273e+06  2.7802e+03  4.6527e+11  
  3173  5.7211e+06  2.7811e+03  4.6556e+11  
  3174  5.7149e+06  2.7820e+03  4.6586e+11  
  3175  5.7087e+06  2.7830e+03  4.6616e+11  
  3176  5.7025e+06  2.7839e+03  4.6645e+11  
  3177  5.6963e+06  2.7849e+03  4.6675e+11  
  3178  5.6901e+06  2.7859e+03  4.6705e+11  
  3179  5.6839e+06  2.7869e+03  4.6735e+11  
  3180  5.6777e+06  2.7879e+03  4.6765e+11  
  3181  5.6715e+06  2.7889e+03  4.6795e+11  
  3182  5.6653e+06  2.7900e+03  4.6825e+11  
  3183  5.6591e+06  2.7910e+03  4.6855e+11  
  3184  5.6529e+06  2.7921e+03  4.6885e+11  
  3185  5.6468e+06  2.7932e+03  4.6915e+11  
  3186  5.6406e+06  2.7943e+03  4.6945e+11  
  3187  5.6344e+06  2.7954e+03  4.6975e+11  
  3188  5.6282e+06  2.7965e+03  4.7006e+11  
  3189  5.6220e+06  2.7977e+03  4.7036e+11  
  3190  5.6158e+06  2.7988e+03  4.7066e+11  
  3191  5.6096e+06  2.8000e+03  4.7097e+11  
  3192  5.6034e+06  2.8012e+03  4.7127e+11  
  3193  5.5972e+06  2.8024e+03  4.7158e+11  
  3194  5.5910e+06  2.8036e+03  4.7189e+11  
  3195  5.5848e+06  2.8049e+03  4.7219e+11  
  3196  5.5786e+06  2.8062e+03  4.7250e+11  
  3197  5.5724e+06  2.8075e+03  4.7281e+11  
  3198  5.5662e+06  2.8088e+03  4.7312e+11  
  3199  5.5600e+06  2.8101e+03  4.7343e+11  
  3200  5.5538e+06  2.8114e+03  4.7374e+11  
  3201  5.5476e+06  2.8128e+03  4.7405e+11  
  3202  5.5414e+06  2.8142e+03  4.7436e+11  
  3203  5.5352e+06  2.8156e+03  4.7467e+11  
  3204  5.5290e+06  2.8171e+03  4.7498e+11  
  3205  5.5228e+06  2.8185e+03  4.7529e+11  
  3206  5.5166e+06  2.8200e+03  4.7561e+11  
  3207  5.5104e+06  2.8215e+03  4.7592e+11  
  3208  5.5042e+06  2.8231e+03  4.7624e+11  
  3209  5.4980e+06  2.8246e+03  4.7655e+11  
  3210  5.4918e+06  2.8262e+03  4.7687e+11  
  3211  5.4856e+06  2.8278e+03  4.7718e+11  
  3212  5.4794e+06  2.8295e+03  4.7750e+11  
  3213  5.4732e+06  2.8311e+03  4.7782e+11  
  3214  5.4670e+06  2.8328e+03  4.7814e+11  
  3215  5.4608e+06  2.8346e+03  4.7846e+11  
  3216  5.4546e+06  2.8363e+03  4.7878e+11  
  3217  5.4484e+06  2.8381e+03  4.7910e+11  
  3218  5.4422e+06  2.8399e+03  4.7942e+11  
  3219  5.4360e+06  2.8418e+03  4.7974e+11  
  3220  5.4298e+06  2.8437e+03  4.8006e+11  
  3221  5.4236e+06  2.8456e+03  4.8039e+11  
  3222  5.4174e+06  2.8476e+03  4.8071e+11  
  3223  5.4112e+06  2.8496e+03  4.8104e+11  
  3224  5.4050e+06  2.8516e+03  4.8136e+11  
  3225  5.3988e+06  2.8537e+03  4.8169e+11  
  3226  5.3926e+06  2.8558e+03  4.8201e+11  
  3227  5.3864e+06  2.8580e+03  4.8234e+11  
  3228  5.3802e+06  2.8602e+03  4.8267e+11  
  3229  5.3740e+06  2.8624e+03  4.8300e+11  
  3230  5.3678e+06  2.8647e+03  4.8333e+11  
  3231  5.3616e+06  2.8671e+03  4.8366e+11  
  3232  5.3554e+06  2.8695e+03  4.8399e+11  
  3233  5.3492e+06  2.8719e+03  4.8432e+11  
  3234  5.3430e+06  2.8744e+03  4.8466e+11  
  3235  5.3368e+06  2.8770e+03  4.8499e+11  
  3236  5.3306e+06  2.8796e+03  4.8532e+11  
  3237  5.3244e+06  2.8822e+03  4.8566e+11  
  3238  5.3182e+06  2.8849e+03  4.8600e+11  
  3239  5.3120e+06  2.8877e+03  4.8633e+11  
  3240  5.3058e+06  2.8906e+03  4.8667e+11  
  3241  5.2996e+06  2.8935e+03  4.8701e+11  
  3242  5.2934e+06  2.8965e+03  4.8735e+11  
  3243  5.2872e+06  2.8995e+03  4.8769e+11  
  3244  5.2810e+06  2.9026e+03  4.8803e+11  
  3245  5.2748e+06  2.9058e+03  4.8837e+11  
  3246  5.2686e+06  2.9091e+03  4.8872e+11  
  3247  5.2624e+06  2.9124e+03  4.8906e+11  
  3248  5.2563e+06  2.9159e+03  4.8941e+11  
  3249  5.2501e+06  2.9194e+03  4.8975e+11  
  3250  5.2439e+06  2.9230e+03  4.9010e+11  
  3251  5.2377e+06  2.9267e+03  4.9045e+11  
  3252  5.2315e+06  2.9305e+03  4.9080e+11  
  3253  5.2253e+06  2.9344e+03  4.9115e+11  
  3254  5.2191e+06  2.9384e+03  4.9150e+11  
  3255  5.2129e+06  2.9426e+03  4.9185e+11  
  3256  5.2067e+06  2.9468e+03  4.9220e+11  
  3257  5.2005e+06  2.9511e+03  4.9256e+11  
  3258  5.1943e+06  2.9556e+03  4.9291e+11  
  3259  5.1881e+06  2.9602e+03  4.9327e+11  
  3260  5.1819e+06  2.9650e+03  4.9363e+11  
  3261  5.1757e+06  2.9698e+03  4.9398e+11  
  3262  5.1695e+06  2.9749e+03  4.9434e+11  
  3263  5.1633e+06  2.9801e+03  4.9471e+11  
  3264  5.1571e+06  2.9854e+03  4.9507e+11  
  3265  5.1509e+06  2.9909e+03  4.9543e+11  
  3266  5.1447e+06  2.9966e+03  4.9580e+11  
  3267  5.1385e+06  3.0025e+03  4.9616e+11  
  3268  5.1323e+06  3.0086e+03  4.9653e+11  
  3269  5.1261e+06  3.0148e+03  4.9690e+11  
  3270  5.1199e+06  3.0213e+03  4.9727e+11  
  3271  5.1137e+06  3.0281e+03  4.9764e+11  
  3272  5.1075e+06  3.0350e+03  4.9801e+11  
  3273  5.1013e+06  3.0422e+03  4.9839e+11  
  3274  5.0951e+06  3.0497e+03  4.9877e+11  
  3275  5.0889e+06  3.0575e+03  4.9914e+11  
  3276  5.0827e+06  3.0655e+03  4.9952e+11  
  3277  5.0765e+06  3.0739e+03  4.9990e+11  
  3278  5.0703e+06  3.0826e+03  5.0029e+11  
  3279  5.0641e+06  3.0916e+03  5.0067e+11  
  3280  5.0579e+06  3.1011e+03  5.0106e+11  
  3281  5.0517e+06  3.1109e+03  5.0144e+11  
  3282  5.0455e+06  3.1211e+03  5.0183e+11  
  3283  5.0393e+06  3.1318e+03  5.0223e+11  
  3284  5.0331e+06  3.1430e+03  5.0262e+11  
  3285  5.0269e+06  3.1547e+03  5.0302e+11  
  3286  5.0207e+06  3.1670e+03  5.0341e+11  
  3287  5.0145e+06  3.1798e+03  5.0381e+11  
  3288  5.0083e+06  3.1933e+03  5.0422e+11  
  3289  5.0021e+06  3.2074e+03  5.0462e+11  
  3290  4.9959e+06  3.2223e+03  5.0503e+11  
  3291  4.9897e+06  3.2380e+03  5.0544e+11  
  3292  4.9835e+06  3.2546e+03  5.0585e+11  
  3293  4.9773e+06  3.2721e+03  5.0627e+11  
  3294  4.9711e+06  3.2905e+03  5.0669e+11  
  3295  4.9649e+06  3.3101e+03  5.0711e+11  
  3296  4.9587e+06  3.3309e+03  5.0754e+11  
  3297  4.9525e+06  3.3531e+03  5.0796e+11  
  3298  4.9463e+06  3.3766e+03  5.0840e+11  
  3299  4.9401e+06  3.4018e+03  5.0883e+11  
  3300  4.9339e+06  3.4287e+03  5.0927e+11  
  3301  4.9277e+06  3.4575e+03  5.0972e+11  
  3302  4.9215e+06  3.4885e+03  5.1017e+11  
  3303  4.9153e+06  3.5219e+03  5.1062e+11  
  3304  4.9091e+06  3.5580e+03  5.1108e+11  
  3305  4.9029e+06  3.5971e+03  5.1155e+11  
  3306  4.8967e+06  3.6396e+03  5.1202e+11  
  3307  4.8905e+06  3.6860e+03  5.1249e+11  
  3308  4.8843e+06  3.7369e+03  5.1298e+11  
  3309  4.8781e+06  3.7927e+03  5.1347e+11  
  3310  4.8719e+06  3.8545e+03  5.1397e+11  
  3311  4.8658e+06  3.9229e+03  5.1448e+11  
  3312  4.8596e+06  3.9993e+03  5.1501e+11  
  3313  4.8534e+06  4.0851e+03  5.1554e+11  
  3314  4.8472e+06  4.1819e+03  5.1608e+11  
  3315  4.8410e+06  4.2919e+03  5.1664e+11  
  3316  4.8348e+06  4.4179e+03  5.1722e+11  
  3317  4.8286e+06  4.5633e+03  5.1781e+11  
  3318  4.8224e+06  4.7328e+03  5.1843e+11  
  3319  4.8162e+06  4.9321e+03  5.1907e+11  
  3320  4.8100e+06  5.1688e+03  5.1974e+11  
  3321  4.8038e+06  5.4527e+03  5.2045e+11  
  3322  4.7976e+06  5.7964e+03  5.2120e+11  
  3323  4.7914e+06  6.2154e+03  5.2200e+11  
  3324  4.7852e+06  6.7270e+03  5.2287e+11  
  3325  4.7790e+06  7.3473e+03  5.2381e+11  
  3326  4.7728e+06  8.0825e+03  5.2485e+11  
  3327  4.7666e+06  8.9175e+03  5.2599e+11  
  3328  4.7604e+06  9.8069e+03  5.2724e+11  
  3329  4.7542e+06  1.0684e+04  5.2861e+11  
  3330  4.7480e+06  1.1488e+04  5.3010e+11  
  3331  4.7418e+06  1.2184e+04  5.3169e+11  
  3332  4.7356e+06  1.2765e+04  5.3336e+11  
  3333  4.7294e+06  1.3242e+04  5.3511e+11  
  3334  4.7232e+06  1.3633e+04  5.3691e+11  
  3335  4.7170e+06  1.3954e+04  5.3875e+11  
  3336  4.7108e+06  1.4220e+04  5.4064e+11  
  3337  4.7046e+06  1.4443e+04  5.4255e+11  
  3338  4.6984e+06  1.4631e+04  5.4449e+11  
  3339  4.6922e+06  1.4792e+04  5.4646e+11  
  3340  4.6860e+06  1.4930e+04  5.4844e+11  
  3341  4.6798e+06  1.5050e+04  5.5043e+11  
  3342  4.6736e+06  1.5155e+04  5.5244e+11  
  3343  4.6674e+06  1.5248e+04  5.5446e+11  
  3344  4.6612e+06  1.5330e+04  5.5649e+11  
  3345  4.6550e+06  1.5404e+04  5.5853e+11  
  3346  4.6488e+06  1.5470e+04  5.6058e+11  
  3347  4.6426e+06  1.5529e+04  5.6263e+11  
  3348  4.6364e+06  1.5583e+04  5.6469e+11  
  3349  4.6302e+06  1.5633e+04  5.6675e+11  
  3350  4.6240e+06  1.5678e+04  5.6881e+11  
  3351  4.6178e+06  1.5719e+04  5.7088e+11  
  3352  4.6116e+06  1.5757e+04  5.7295e+11  
  3353  4.6054e+06  1.5792e+04  5.7503e+11  
  3354  4.5992e+06  1.5825e+04  5.7710e+11  
  3355  4.5930e+06  1.5855e+04  5.7918e+11  
  3356  4.5868e+06  1.5883e+04  5.8126e+11  
  3357  4.5806e+06  1.5909e+04  5.8334e+11  
  3358  4.5744e+06  1.5934e+04  5.8542e+11  
  3359  4.5682e+06  1.5957e+04  5.8750e+11  
  3360  4.5620e+06  1.5979e+04  5.8958e+11  
  3361  4.5558e+06  1.5999e+04  5.9166e+11  
  3362  4.5496e+06  1.6018e+04  5.9374e+11  
  3363  4.5434e+06  1.6036e+04  5.9582e+11  
  3364  4.5372e+06  1.6053e+04  5.9791e+11  
  3365  4.5310e+06  1.6070e+04  5.9999e+11  
  3366  4.5248e+06  1.6085e+04  6.0207e+11  
  3367  4.5186e+06  1.6100e+04  6.0415e+11  
  3368  4.5124e+06  1.6114e+04  6.0622e+11  
  3369  4.5062e+06  1.6127e+04  6.0830e+11  
  3370  4.5000e+06  1.6139e+04  6.1038e+11  
  3371  4.4938e+06  1.6151e+04  6.1245e+11  
  3372  4.4876e+06  1.6163e+04  6.1453e+11  
  3373  4.4814e+06  1.6174e+04  6.1660e+11  
  3374  4.4753e+06  1.6185e+04  6.1867e+11  
  3375  4.4691e+06  1.6195e+04  6.2074e+11  
  3376  4.4629e+06  1.6204e+04  6.2281e+11  
  3377  4.4567e+06  1.6214e+04  6.2488e+11  
  3378  4.4505e+06  1.6223e+04  6.2695e+11  
  3379  4.4443e+06  1.6231e+04  6.2901e+11  
  3380  4.4381e+06  1.6239e+04  6.3107e+11  
  3381  4.4319e+06  1.6247e+04  6.3313e+11  
  3382  4.4257e+06  1.6255e+04  6.3519e+11  
  3383  4.4195e+06  1.6262e+04  6.3725e+11  
  3384  4.4133e+06  1.6270e+04  6.3931e+11  
  3385  4.4071e+06  1.6276e+04  6.4136e+11  
  3386  4.4009e+06  1.6283e+04  6.4341e+11  
  3387  4.3947e+06  1.6289e+04  6.4546e+11  
  3388  4.3885e+06  1.6296e+04  6.4751e+11  
  3389  4.3823e+06  1.6302e+04  6.4956e+11  
  3390  4.3761e+06  1.6307e+04  6.5160e+11  
  3391  4.3699e+06  1.6313e+04  6.5364e+11  
  3392  4.3637e+06  1.6319e+04  6.5568e+11  
  3393  4.3575e+06  1.6324e+04  6.5772e+11  
  3394  4.3513e+06  1.6329e+04  6.5976e+11  
  3395  4.3451e+06  1.6334e+04  6.6179e+11  
  3396  4.3389e+06  1.6339e+04  6.6382e+11  
  3397  4.3327e+06  1.6343e+04  6.6585e+11  
  3398  4.3265e+06  1.6348e+04  6.6788e+11  
  3399  4.3203e+06  1.6352e+04  6.6990e+11  
  3400  4.3141e+06  1.6357e+04  6.7192e+11  
  3401  4.3079e+06  1.6361e+04  6.7394e+11  
  3402  4.3017e+06  1.6365e+04  6.7596e+11  
  3403  4.2955e+06  1.6369e+04  6.7798e+11  
  3404  4.2893e+06  1.6373e+04  6.7999e+11  
  3405  4.2831e+06  1.6377e+04  6.8200e+11  
  3406  4.2769e+06  1.6380e+04  6.8401e+11  
  3407  4.2707e+06  1.6384e+04  6.8602e+11  
  3408  4.2645e+06  1.6387e+04  6.8802e+11  
  3409  4.2583e+06  1.6391e+04  6.9002e+11  
  3410  4.2521e+06  1.6394e+04  6.9202e+11  
  3411  4.2459e+06  1.6397e+04  6.9402e+11  
  3412  4.2397e+06  1.6401e+04  6.9601e+11  
  3413  4.2335e+06  1.6404e+04  6.9800e+11  
  3414  4.2273e+06  1.6407e+04  6.9999e+11  
  3415  4.2211e+06  1.6410e+04  7.0198e+11  
  3416  4.2149e+06  1.6412e+04  7.0396e+11  
  3417  4.2087e+06  1.6415e+04  7.0594e+11  
  3418  4.2025e+06  1.6418e+04  7.0792e+11  
  3419  4.1963e+06  1.6421e+04  7.0990e+11  
  3420  4.1901e+06  1.6423e+04  7.1187e+11  
  3421  4.1839e+06  1.6426e+04  7.1384e+11  
  3422  4.1777e+06  1.6429e+04  7.1581e+11  
  3423  4.1715e+06  1.6431e+04  7.1778e+11  
  3424  4.1653e+06  1.6433e+04  7.1974e+11  
  3425  4.1591e+06  1.6436e+04  7.2170e+11  
  3426  4.1529e+06  1.6438e+04  7.2366e+11  
  3427  4.1467e+06  1.6440e+04  7.2562e+11  
  3428  4.1405e+06  1.6443e+04  7.2757e+11  
  3429  4.1343e+06  1.6445e+04  7.2952e+11  
  3430  4.1281e+06  1.6447e+04  7.3147e+11  
  3431  4.1219e+06  1.6449e+04  7.3342e+11  
  3432  4.1157e+06  1.6451e+04  7.3536e+11  
  3433  4.1095e+06  1.6453e+04  7.3730e+11  
  3434  4.1033e+06  1.6455e+04  7.3924e+11  
  3435  4.0971e+06  1.6457e+04  7.4117e+11  
  3436  4.0910e+06  1.6459e+04  7.4311e+11  
  3437  4.0848e+06  1.6461e+04  7.4504e+11  
  3438  4.0786e+06  1.6463e+04  7.4696e+11  
  3439  4.0724e+06  1.6465e+04  7.4889e+11  
  3440  4.0662e+06  1.6466e+04  7.5081e+11  
  3441  4.0600e+06  1.6468e+04  7.5273e+11  
  3442  4.0538e+06  1.6470e+04  7.5465e+11  
  3443  4.0476e+06  1.6472e+04  7.5656e+11  
  3444  4.0414e+06  1.6473e+04  7.5847e+11  
  3445  4.0352e+06  1.6475e+04  7.6038e+11  
  3446  4.0290e+06  1.6476e+04  7.6229e+11  
  3447  4.0228e+06  1.6478e+04  7.6419e+11  
  3448  4.0166e+06  1.6480e+04  7.6609e+11  
  3449  4.0104e+06  1.6481e+04  7.6799e+11  
  3450  4.0042e+06  1.6483e+04  7.6988e+11  
  3451  3.9980e+06  1.6484e+04  7.7177e+11  
  3452  3.9918e+06  1.6485e+04  7.7366e+11  
  3453  3.9856e+06  1.6487e+04  7.7555e+11  
  3454  3.9794e+06  1.6488e+04  7.7743e+11  
  3455  3.9732e+06  1.6490e+04  7.7932e+11  
  3456  3.9670e+06  1.6491e+04  7.8119e+11  
  3457  3.9608e+06  1.6492e+04  7.8307e+11  
  3458  3.9546e+06  1.6494e+04  7.8494e+11  
  3459  3.9484e+06  1.6495e+04  7.8681e+11  
  3460  3.9422e+06  1.6496e+04  7.8868e+11  
  3461  3.9360e+06  1.6498e+04  7.9055e+11  
  3462  3.9298e+06  1.6499e+04  7.9241e+11  
  3463  3.9236e+06  1.6500e+04  7.9427e+11  
  3464  3.9174e+06  1.6501e+04  7.9613e+11  
  3465  3.9112e+06  1.6502e+04  7.9798e+11  
  3466  3.9050e+06  1.6504e+04  7.9983e+11  
  3467  3.8988e+06  1.6505e+04  8.0168e+11  
  3468  3.8926e+06  1.6506e+04  8.0352e+11  
  3469  3.8864e+06  1.6507e+04  8.0537e+11  
  3470  3.8802e+06  1.6508e+04  8.0721e+11  
  3471  3.8740e+06  1.6509e+04  8.0905e+11  
  3472  3.8678e+06  1.6510e+04  8.1088e+11  
  3473  3.8616e+06  1.6511e+04  8.1271e+11  
  3474  3.8554e+06  1.6512e+04  8.1454e+11  
  3475  3.8492e+06  1.6513e+04  8.1637e+11  
  3476  3.8430e+06  1.6514e+04  8.1819e+11  
  3477  3.8368e+06  1.6515e+04  8.2001e+11  
  3478  3.8306e+06  1.6516e+04  8.2183e+11  
  3479  3.8244e+06  1.6517e+04  8.2364e+11  
  3480  3.8182e+06  1.6518e+04  8.2546e+11  
  3481  3.8120e+06  1.6519e+04  8.2727e+11  
  3482  3.8058e+06  1.6520e+04  8.2907e+11  
  3483  3.7996e+06  1.6521e+04  8.3088e+11  
  3484  3.7934e+06  1.6522e+04  8.3268e+11  
  3485  3.7872e+06  1.6523e+04  8.3447e+11  
  3486  3.7810e+06  1.6524e+04  8.3627e+11  
  3487  3.7748e+06  1.6525e+04  8.3806e+11  
  3488  3.7686e+06  1.6526e+04  8.3985e+11  
  3489  3.7624e+06  1.6527e+04  8.4164e+11  
  3490  3.7562e+06  1.6527e+04  8.4342e+11  
  3491  3.7500e+06  1.6528e+04  8.4520e+11  
  3492  3.7438e+06  1.6529e+04  8.4698e+11  
  3493  3.7376e+06  1.6530e+04  8.4876e+11  
  3494  3.7314e+06  1.6531e+04  8.5053e+11  
  3495  3.7252e+06  1.6532e+04  8.5230e+11  
  3496  3.7190e+06  1.6532e+04  8.5407e+11  
  3497  3.7128e+06  1.6533e+04  8.5583e+11  
  3498  3.7066e+06  1.6534e+04  8.5759e+11  
  3499  3.7005e+06  1.6535e+04  8.5935e+11  
  3500  3.6943e+06  1.6535e+04  8.6111e+11  
  3501  3.6881e+06  1.6536e+04  8.6286e+11  
  3502  3.6819e+06  1.6537e+04  8.6461e+11  
  3503  3.6757e+06  1.6538e+04  8.6636e+11  
  3504  3.6695e+06  1.6538e+04  8.6810e+11  
  3505  3.6633e+06  1.6539e+04  8.6985e+11  
  3506  3.6571e+06  1.6540e+04  8.7158e+11  
  3507  3.6509e+06  1.6540e+04  8.7332e+11  
  3508  3.6447e+06  1.6541e+04  8.7505e+11  
  3509  3.6385e+06  1.6542e+04  8.7678e+11  
  3510  3.6323e+06  1.6543e+04  8.7851e+11  
  3511  3.6261e+06  1.6543e+04  8.8024e+11  
  3512  3.6199e+06  1.6544e+04  8.8196e+11  
  3513  3.6137e+06  1.6545e+04  8.8368e+11  
  3514  3.6075e+06  1.6545e+04  8.8539e+11  
  3515  3.6013e+06  1.6546e+04  8.8711e+11  
  3516  3.5951e+06  1.6546e+04  8.8882e+11  
  3517  3.5889e+06  1.6547e+04  8.9052e+11  
  3518  3.5827e+06  1.6548e+04  8.9223e+11  
  3519  3.5765e+06  1.6548e+04  8.9393e+11  
  3520  3.5703e+06  1.6549e+04  8.9563e+11  
  3521  3.5641e+06  1.6549e+04  8.9732e+11  
  3522  3.5579e+06  1.6550e+04  8.9902e+11  
  3523  3.5517e+06  1.6551e+04  9.0071e+11  
  3524  3.5455e+06  1.6551e+04  9.0240e+11  
  3525  3.5393e+06  1.6552e+04  9.0408e+11  
  3526  3.5331e+06  1.6552e+04  9.0576e+11  
  3527  3.5269e+06  1.6553e+04  9.0744e+11  
  3528  3.5207e+06  1.6554e+04  9.0912e+11  
  3529  3.5145e+06  1.6554e+04  9.1079e+11  
  3530  3.5083e+06  1.6555e+04  9.1246e+11  
  3531  3.5021e+06  1.6555e+04  9.1413e+11  
  3532  3.4959e+06  1.6556e+04  9.1579e+11  
  3533  3.4897e+06  1.6556e+04  9.1745e+11  
  3534  3.4835e+06  1.6557e+04  9.1911e+11  
