# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.6820479629583e+25 kg
# Mean radius       s0 = 2.538869e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.226775
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000544.638942
# J2  =  3511.834264
# J4  =   -33.250442
# J6  =     0.477488
# J8  =    -0.009764
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  3094  6.2108e+06  6.7444e+03  5.3941e+11  
  3095  6.2046e+06  6.7444e+03  5.3990e+11  
  3096  6.1984e+06  6.7445e+03  5.4039e+11  
  3097  6.1922e+06  6.7446e+03  5.4087e+11  
  3098  6.1860e+06  6.7446e+03  5.4136e+11  
  3099  6.1798e+06  6.7447e+03  5.4185e+11  
  3100  6.1736e+06  6.7447e+03  5.4233e+11  
  3101  6.1674e+06  6.7448e+03  5.4282e+11  
  3102  6.1612e+06  6.7449e+03  5.4330e+11  
  3103  6.1550e+06  6.7449e+03  5.4379e+11  
  3104  6.1488e+06  6.7450e+03  5.4427e+11  
  3105  6.1426e+06  6.7450e+03  5.4476e+11  
  3106  6.1364e+06  6.7451e+03  5.4524e+11  
  3107  6.1302e+06  6.7451e+03  5.4572e+11  
  3108  6.1240e+06  6.7452e+03  5.4620e+11  
  3109  6.1178e+06  6.7453e+03  5.4668e+11  
  3110  6.1116e+06  6.7453e+03  5.4717e+11  
  3111  6.1054e+06  6.7454e+03  5.4765e+11  
  3112  6.0992e+06  6.7454e+03  5.4813e+11  
  3113  6.0930e+06  6.7455e+03  5.4861e+11  
  3114  6.0868e+06  6.7455e+03  5.4909e+11  
  3115  6.0806e+06  6.7456e+03  5.4956e+11  
  3116  6.0744e+06  6.7456e+03  5.5004e+11  
  3117  6.0682e+06  6.7457e+03  5.5052e+11  
  3118  6.0620e+06  6.7457e+03  5.5100e+11  
  3119  6.0558e+06  6.7458e+03  5.5147e+11  
  3120  6.0496e+06  6.7458e+03  5.5195e+11  
  3121  6.0435e+06  6.7459e+03  5.5243e+11  
  3122  6.0373e+06  6.7460e+03  5.5290e+11  
  3123  6.0311e+06  6.7460e+03  5.5338e+11  
  3124  6.0249e+06  6.7461e+03  5.5385e+11  
  3125  6.0187e+06  6.7461e+03  5.5432e+11  
  3126  6.0125e+06  6.7462e+03  5.5480e+11  
  3127  6.0063e+06  6.7462e+03  5.5527e+11  
  3128  6.0001e+06  6.7463e+03  5.5574e+11  
  3129  5.9939e+06  6.7463e+03  5.5621e+11  
  3130  5.9877e+06  6.7464e+03  5.5669e+11  
  3131  5.9815e+06  6.7464e+03  5.5716e+11  
  3132  5.9753e+06  6.7465e+03  5.5763e+11  
  3133  5.9691e+06  6.7465e+03  5.5810e+11  
  3134  5.9629e+06  6.7466e+03  5.5857e+11  
  3135  5.9567e+06  6.7466e+03  5.5904e+11  
  3136  5.9505e+06  6.7466e+03  5.5950e+11  
  3137  5.9443e+06  6.7467e+03  5.5997e+11  
  3138  5.9381e+06  6.7467e+03  5.6044e+11  
  3139  5.9319e+06  6.7468e+03  5.6091e+11  
  3140  5.9257e+06  6.7468e+03  5.6137e+11  
  3141  5.9195e+06  6.7469e+03  5.6184e+11  
  3142  5.9133e+06  6.7469e+03  5.6231e+11  
  3143  5.9071e+06  6.7470e+03  5.6277e+11  
  3144  5.9009e+06  6.7470e+03  5.6324e+11  
  3145  5.8947e+06  6.7471e+03  5.6370e+11  
  3146  5.8885e+06  6.7471e+03  5.6416e+11  
  3147  5.8823e+06  6.7472e+03  5.6463e+11  
  3148  5.8761e+06  6.7472e+03  5.6509e+11  
  3149  5.8699e+06  6.7473e+03  5.6555e+11  
  3150  5.8637e+06  6.7473e+03  5.6601e+11  
  3151  5.8575e+06  6.7473e+03  5.6647e+11  
  3152  5.8513e+06  6.7474e+03  5.6694e+11  
  3153  5.8451e+06  6.7474e+03  5.6740e+11  
  3154  5.8389e+06  6.7475e+03  5.6786e+11  
  3155  5.8327e+06  6.7475e+03  5.6831e+11  
  3156  5.8265e+06  6.7476e+03  5.6877e+11  
  3157  5.8203e+06  6.7476e+03  5.6923e+11  
  3158  5.8141e+06  6.7476e+03  5.6969e+11  
  3159  5.8079e+06  6.7477e+03  5.7015e+11  
  3160  5.8017e+06  6.7477e+03  5.7060e+11  
  3161  5.7955e+06  6.7478e+03  5.7106e+11  
  3162  5.7893e+06  6.7478e+03  5.7152e+11  
  3163  5.7831e+06  6.7479e+03  5.7197e+11  
  3164  5.7769e+06  6.7479e+03  5.7243e+11  
  3165  5.7707e+06  6.7479e+03  5.7288e+11  
  3166  5.7645e+06  6.7480e+03  5.7334e+11  
  3167  5.7583e+06  6.7480e+03  5.7379e+11  
  3168  5.7521e+06  6.7481e+03  5.7424e+11  
  3169  5.7459e+06  6.7481e+03  5.7469e+11  
  3170  5.7397e+06  6.7482e+03  5.7515e+11  
  3171  5.7335e+06  6.7482e+03  5.7560e+11  
  3172  5.7273e+06  6.7482e+03  5.7605e+11  
  3173  5.7211e+06  6.7483e+03  5.7650e+11  
  3174  5.7149e+06  6.7483e+03  5.7695e+11  
  3175  5.7087e+06  6.7484e+03  5.7740e+11  
  3176  5.7025e+06  6.7484e+03  5.7785e+11  
  3177  5.6963e+06  6.7484e+03  5.7830e+11  
  3178  5.6901e+06  6.7485e+03  5.7875e+11  
  3179  5.6839e+06  6.7485e+03  5.7919e+11  
  3180  5.6777e+06  6.7485e+03  5.7964e+11  
  3181  5.6715e+06  6.7486e+03  5.8009e+11  
  3182  5.6653e+06  6.7486e+03  5.8053e+11  
  3183  5.6591e+06  6.7487e+03  5.8098e+11  
  3184  5.6530e+06  6.7487e+03  5.8143e+11  
  3185  5.6468e+06  6.7487e+03  5.8187e+11  
  3186  5.6406e+06  6.7488e+03  5.8231e+11  
  3187  5.6344e+06  6.7488e+03  5.8276e+11  
  3188  5.6282e+06  6.7489e+03  5.8320e+11  
  3189  5.6220e+06  6.7489e+03  5.8364e+11  
  3190  5.6158e+06  6.7489e+03  5.8409e+11  
  3191  5.6096e+06  6.7490e+03  5.8453e+11  
  3192  5.6034e+06  6.7490e+03  5.8497e+11  
  3193  5.5972e+06  6.7490e+03  5.8541e+11  
  3194  5.5910e+06  6.7491e+03  5.8585e+11  
  3195  5.5848e+06  6.7491e+03  5.8629e+11  
  3196  5.5786e+06  6.7491e+03  5.8673e+11  
  3197  5.5724e+06  6.7492e+03  5.8717e+11  
  3198  5.5662e+06  6.7492e+03  5.8761e+11  
  3199  5.5600e+06  6.7493e+03  5.8805e+11  
  3200  5.5538e+06  6.7493e+03  5.8848e+11  
  3201  5.5476e+06  6.7493e+03  5.8892e+11  
  3202  5.5414e+06  6.7494e+03  5.8936e+11  
  3203  5.5352e+06  6.7494e+03  5.8979e+11  
  3204  5.5290e+06  6.7494e+03  5.9023e+11  
  3205  5.5228e+06  6.7495e+03  5.9066e+11  
  3206  5.5166e+06  6.7495e+03  5.9110e+11  
  3207  5.5104e+06  6.7495e+03  5.9153e+11  
  3208  5.5042e+06  6.7496e+03  5.9197e+11  
  3209  5.4980e+06  6.7496e+03  5.9240e+11  
  3210  5.4918e+06  6.7496e+03  5.9283e+11  
  3211  5.4856e+06  6.7497e+03  5.9327e+11  
  3212  5.4794e+06  6.7497e+03  5.9370e+11  
  3213  5.4732e+06  6.7497e+03  5.9413e+11  
  3214  5.4670e+06  6.7498e+03  5.9456e+11  
  3215  5.4608e+06  6.7498e+03  5.9499e+11  
  3216  5.4546e+06  6.7498e+03  5.9542e+11  
  3217  5.4484e+06  6.7499e+03  5.9585e+11  
  3218  5.4422e+06  6.7499e+03  5.9628e+11  
  3219  5.4360e+06  6.7499e+03  5.9671e+11  
  3220  5.4298e+06  6.7500e+03  5.9713e+11  
  3221  5.4236e+06  6.7500e+03  5.9756e+11  
  3222  5.4174e+06  6.7500e+03  5.9799e+11  
  3223  5.4112e+06  6.7501e+03  5.9841e+11  
  3224  5.4050e+06  6.7501e+03  5.9884e+11  
  3225  5.3988e+06  6.7501e+03  5.9927e+11  
  3226  5.3926e+06  6.7502e+03  5.9969e+11  
  3227  5.3864e+06  6.7502e+03  6.0012e+11  
  3228  5.3802e+06  6.7502e+03  6.0054e+11  
  3229  5.3740e+06  6.7503e+03  6.0096e+11  
  3230  5.3678e+06  6.7503e+03  6.0139e+11  
  3231  5.3616e+06  6.7503e+03  6.0181e+11  
  3232  5.3554e+06  6.7504e+03  6.0223e+11  
  3233  5.3492e+06  6.7504e+03  6.0265e+11  
  3234  5.3430e+06  6.7504e+03  6.0307e+11  
  3235  5.3368e+06  6.7504e+03  6.0349e+11  
  3236  5.3306e+06  6.7505e+03  6.0391e+11  
  3237  5.3244e+06  6.7505e+03  6.0433e+11  
  3238  5.3182e+06  6.7505e+03  6.0475e+11  
  3239  5.3120e+06  6.7506e+03  6.0517e+11  
  3240  5.3058e+06  6.7506e+03  6.0559e+11  
  3241  5.2996e+06  6.7506e+03  6.0601e+11  
  3242  5.2934e+06  6.7507e+03  6.0642e+11  
  3243  5.2872e+06  6.7507e+03  6.0684e+11  
  3244  5.2810e+06  6.7507e+03  6.0726e+11  
  3245  5.2748e+06  6.7507e+03  6.0767e+11  
  3246  5.2687e+06  6.7508e+03  6.0809e+11  
  3247  5.2625e+06  6.7508e+03  6.0850e+11  
  3248  5.2563e+06  6.7508e+03  6.0892e+11  
  3249  5.2501e+06  6.7509e+03  6.0933e+11  
  3250  5.2439e+06  6.7509e+03  6.0974e+11  
  3251  5.2377e+06  6.7509e+03  6.1016e+11  
  3252  5.2315e+06  6.7509e+03  6.1057e+11  
  3253  5.2253e+06  6.7510e+03  6.1098e+11  
  3254  5.2191e+06  6.7510e+03  6.1139e+11  
  3255  5.2129e+06  6.7510e+03  6.1180e+11  
  3256  5.2067e+06  6.7511e+03  6.1221e+11  
  3257  5.2005e+06  6.7511e+03  6.1262e+11  
  3258  5.1943e+06  6.7511e+03  6.1303e+11  
  3259  5.1881e+06  6.7511e+03  6.1344e+11  
  3260  5.1819e+06  6.7512e+03  6.1385e+11  
  3261  5.1757e+06  6.7512e+03  6.1426e+11  
  3262  5.1695e+06  6.7512e+03  6.1467e+11  
  3263  5.1633e+06  6.7513e+03  6.1507e+11  
  3264  5.1571e+06  6.7513e+03  6.1548e+11  
  3265  5.1509e+06  6.7513e+03  6.1589e+11  
  3266  5.1447e+06  6.7513e+03  6.1629e+11  
  3267  5.1385e+06  6.7514e+03  6.1670e+11  
  3268  5.1323e+06  6.7514e+03  6.1710e+11  
  3269  5.1261e+06  6.7514e+03  6.1750e+11  
  3270  5.1199e+06  6.7514e+03  6.1791e+11  
  3271  5.1137e+06  6.7515e+03  6.1831e+11  
  3272  5.1075e+06  6.7515e+03  6.1871e+11  
  3273  5.1013e+06  6.7515e+03  6.1912e+11  
  3274  5.0951e+06  6.7516e+03  6.1952e+11  
  3275  5.0889e+06  6.7516e+03  6.1992e+11  
  3276  5.0827e+06  6.7516e+03  6.2032e+11  
  3277  5.0765e+06  6.7516e+03  6.2072e+11  
  3278  5.0703e+06  6.7517e+03  6.2112e+11  
  3279  5.0641e+06  6.7517e+03  6.2152e+11  
  3280  5.0579e+06  6.7517e+03  6.2192e+11  
  3281  5.0517e+06  6.7517e+03  6.2232e+11  
  3282  5.0455e+06  6.7518e+03  6.2271e+11  
  3283  5.0393e+06  6.7518e+03  6.2311e+11  
  3284  5.0331e+06  6.7518e+03  6.2351e+11  
  3285  5.0269e+06  6.7518e+03  6.2390e+11  
  3286  5.0207e+06  6.7519e+03  6.2430e+11  
  3287  5.0145e+06  6.7519e+03  6.2469e+11  
  3288  5.0083e+06  6.7519e+03  6.2509e+11  
  3289  5.0021e+06  6.7519e+03  6.2548e+11  
  3290  4.9959e+06  6.7520e+03  6.2588e+11  
  3291  4.9897e+06  6.7520e+03  6.2627e+11  
  3292  4.9835e+06  6.7520e+03  6.2666e+11  
  3293  4.9773e+06  6.7520e+03  6.2706e+11  
  3294  4.9711e+06  6.7521e+03  6.2745e+11  
  3295  4.9649e+06  6.7521e+03  6.2784e+11  
  3296  4.9587e+06  6.7521e+03  6.2823e+11  
  3297  4.9525e+06  6.7521e+03  6.2862e+11  
  3298  4.9463e+06  6.7522e+03  6.2901e+11  
  3299  4.9401e+06  6.7522e+03  6.2940e+11  
  3300  4.9339e+06  6.7522e+03  6.2979e+11  
  3301  4.9277e+06  6.7522e+03  6.3018e+11  
  3302  4.9215e+06  6.7523e+03  6.3057e+11  
  3303  4.9153e+06  6.7523e+03  6.3095e+11  
  3304  4.9091e+06  6.7523e+03  6.3134e+11  
  3305  4.9029e+06  6.7523e+03  6.3173e+11  
  3306  4.8967e+06  6.7524e+03  6.3211e+11  
  3307  4.8905e+06  6.7524e+03  6.3250e+11  
  3308  4.8843e+06  6.7524e+03  6.3288e+11  
  3309  4.8782e+06  6.7524e+03  6.3327e+11  
  3310  4.8720e+06  6.7524e+03  6.3365e+11  
  3311  4.8658e+06  6.7525e+03  6.3404e+11  
  3312  4.8596e+06  6.7525e+03  6.3442e+11  
  3313  4.8534e+06  6.7525e+03  6.3480e+11  
  3314  4.8472e+06  6.7525e+03  6.3518e+11  
  3315  4.8410e+06  6.7526e+03  6.3557e+11  
  3316  4.8348e+06  6.7526e+03  6.3595e+11  
  3317  4.8286e+06  6.7526e+03  6.3633e+11  
  3318  4.8224e+06  6.7526e+03  6.3671e+11  
  3319  4.8162e+06  6.7527e+03  6.3709e+11  
  3320  4.8100e+06  6.7527e+03  6.3747e+11  
  3321  4.8038e+06  6.7527e+03  6.3785e+11  
  3322  4.7976e+06  6.7527e+03  6.3822e+11  
  3323  4.7914e+06  6.7527e+03  6.3860e+11  
  3324  4.7852e+06  6.7528e+03  6.3898e+11  
  3325  4.7790e+06  6.7528e+03  6.3936e+11  
  3326  4.7728e+06  6.7528e+03  6.3973e+11  
  3327  4.7666e+06  6.7528e+03  6.4011e+11  
  3328  4.7604e+06  6.7529e+03  6.4048e+11  
  3329  4.7542e+06  6.7529e+03  6.4086e+11  
  3330  4.7480e+06  6.7529e+03  6.4123e+11  
  3331  4.7418e+06  6.7529e+03  6.4161e+11  
  3332  4.7356e+06  6.7529e+03  6.4198e+11  
  3333  4.7294e+06  6.7530e+03  6.4235e+11  
  3334  4.7232e+06  6.7530e+03  6.4273e+11  
  3335  4.7170e+06  6.7530e+03  6.4310e+11  
  3336  4.7108e+06  6.7530e+03  6.4347e+11  
  3337  4.7046e+06  6.7530e+03  6.4384e+11  
  3338  4.6984e+06  6.7531e+03  6.4421e+11  
  3339  4.6922e+06  6.7531e+03  6.4458e+11  
  3340  4.6860e+06  6.7531e+03  6.4495e+11  
  3341  4.6798e+06  6.7531e+03  6.4532e+11  
  3342  4.6736e+06  6.7531e+03  6.4569e+11  
  3343  4.6674e+06  6.7532e+03  6.4606e+11  
  3344  4.6612e+06  6.7532e+03  6.4642e+11  
  3345  4.6550e+06  6.7532e+03  6.4679e+11  
  3346  4.6488e+06  6.7532e+03  6.4716e+11  
  3347  4.6426e+06  6.7533e+03  6.4752e+11  
  3348  4.6364e+06  6.7533e+03  6.4789e+11  
  3349  4.6302e+06  6.7533e+03  6.4825e+11  
  3350  4.6240e+06  6.7533e+03  6.4862e+11  
  3351  4.6178e+06  6.7533e+03  6.4898e+11  
  3352  4.6116e+06  6.7534e+03  6.4935e+11  
  3353  4.6054e+06  6.7534e+03  6.4971e+11  
  3354  4.5992e+06  6.7534e+03  6.5007e+11  
  3355  4.5930e+06  6.7534e+03  6.5043e+11  
  3356  4.5868e+06  6.7534e+03  6.5080e+11  
  3357  4.5806e+06  6.7535e+03  6.5116e+11  
  3358  4.5744e+06  6.7535e+03  6.5152e+11  
  3359  4.5682e+06  6.7535e+03  6.5188e+11  
  3360  4.5620e+06  6.7535e+03  6.5224e+11  
  3361  4.5558e+06  6.7535e+03  6.5260e+11  
  3362  4.5496e+06  6.7536e+03  6.5296e+11  
  3363  4.5434e+06  6.7536e+03  6.5332e+11  
  3364  4.5372e+06  6.7536e+03  6.5367e+11  
  3365  4.5310e+06  6.7536e+03  6.5403e+11  
  3366  4.5248e+06  6.7536e+03  6.5439e+11  
  3367  4.5186e+06  6.7537e+03  6.5474e+11  
  3368  4.5124e+06  6.7537e+03  6.5510e+11  
  3369  4.5062e+06  6.7537e+03  6.5546e+11  
  3370  4.5000e+06  6.7537e+03  6.5581e+11  
  3371  4.4938e+06  6.7537e+03  6.5616e+11  
  3372  4.4877e+06  6.7537e+03  6.5652e+11  
  3373  4.4815e+06  6.7538e+03  6.5687e+11  
  3374  4.4753e+06  6.7538e+03  6.5722e+11  
  3375  4.4691e+06  6.7538e+03  6.5758e+11  
  3376  4.4629e+06  6.7538e+03  6.5793e+11  
  3377  4.4567e+06  6.7538e+03  6.5828e+11  
  3378  4.4505e+06  6.7539e+03  6.5863e+11  
  3379  4.4443e+06  6.7539e+03  6.5898e+11  
  3380  4.4381e+06  6.7539e+03  6.5933e+11  
  3381  4.4319e+06  6.7539e+03  6.5968e+11  
  3382  4.4257e+06  6.7539e+03  6.6003e+11  
  3383  4.4195e+06  6.7540e+03  6.6038e+11  
  3384  4.4133e+06  6.7540e+03  6.6073e+11  
  3385  4.4071e+06  6.7540e+03  6.6108e+11  
  3386  4.4009e+06  6.7540e+03  6.6142e+11  
  3387  4.3947e+06  6.7540e+03  6.6177e+11  
  3388  4.3885e+06  6.7540e+03  6.6212e+11  
  3389  4.3823e+06  6.7541e+03  6.6246e+11  
  3390  4.3761e+06  6.7541e+03  6.6281e+11  
  3391  4.3699e+06  6.7541e+03  6.6315e+11  
  3392  4.3637e+06  6.7541e+03  6.6350e+11  
  3393  4.3575e+06  6.7541e+03  6.6384e+11  
  3394  4.3513e+06  6.7541e+03  6.6418e+11  
  3395  4.3451e+06  6.7542e+03  6.6452e+11  
  3396  4.3389e+06  6.7542e+03  6.6487e+11  
  3397  4.3327e+06  6.7542e+03  6.6521e+11  
  3398  4.3265e+06  6.7542e+03  6.6555e+11  
  3399  4.3203e+06  6.7542e+03  6.6589e+11  
  3400  4.3141e+06  6.7543e+03  6.6623e+11  
  3401  4.3079e+06  6.7543e+03  6.6657e+11  
  3402  4.3017e+06  6.7543e+03  6.6691e+11  
  3403  4.2955e+06  6.7543e+03  6.6725e+11  
  3404  4.2893e+06  6.7543e+03  6.6759e+11  
  3405  4.2831e+06  6.7543e+03  6.6793e+11  
  3406  4.2769e+06  6.7544e+03  6.6826e+11  
  3407  4.2707e+06  6.7544e+03  6.6860e+11  
  3408  4.2645e+06  6.7544e+03  6.6894e+11  
  3409  4.2583e+06  6.7544e+03  6.6927e+11  
  3410  4.2521e+06  6.7544e+03  6.6961e+11  
  3411  4.2459e+06  6.7544e+03  6.6994e+11  
  3412  4.2397e+06  6.7545e+03  6.7028e+11  
  3413  4.2335e+06  6.7545e+03  6.7061e+11  
  3414  4.2273e+06  6.7545e+03  6.7094e+11  
  3415  4.2211e+06  6.7545e+03  6.7128e+11  
  3416  4.2149e+06  6.7545e+03  6.7161e+11  
  3417  4.2087e+06  6.7545e+03  6.7194e+11  
  3418  4.2025e+06  6.7546e+03  6.7227e+11  
  3419  4.1963e+06  6.7546e+03  6.7260e+11  
  3420  4.1901e+06  6.7546e+03  6.7294e+11  
  3421  4.1839e+06  6.7546e+03  6.7327e+11  
  3422  4.1777e+06  6.7546e+03  6.7360e+11  
  3423  4.1715e+06  6.7546e+03  6.7392e+11  
  3424  4.1653e+06  6.7547e+03  6.7425e+11  
  3425  4.1591e+06  6.7547e+03  6.7458e+11  
  3426  4.1529e+06  6.7547e+03  6.7491e+11  
  3427  4.1467e+06  6.7547e+03  6.7524e+11  
  3428  4.1405e+06  6.7547e+03  6.7556e+11  
  3429  4.1343e+06  6.7547e+03  6.7589e+11  
  3430  4.1281e+06  6.7548e+03  6.7621e+11  
  3431  4.1219e+06  6.7548e+03  6.7654e+11  
  3432  4.1157e+06  6.7548e+03  6.7686e+11  
  3433  4.1095e+06  6.7548e+03  6.7719e+11  
  3434  4.1033e+06  6.7548e+03  6.7751e+11  
  3435  4.0972e+06  6.7548e+03  6.7784e+11  
  3436  4.0910e+06  6.7549e+03  6.7816e+11  
  3437  4.0848e+06  6.7549e+03  6.7848e+11  
  3438  4.0786e+06  6.7549e+03  6.7880e+11  
  3439  4.0724e+06  6.7549e+03  6.7912e+11  
  3440  4.0662e+06  6.7549e+03  6.7944e+11  
  3441  4.0600e+06  6.7549e+03  6.7976e+11  
  3442  4.0538e+06  6.7549e+03  6.8008e+11  
  3443  4.0476e+06  6.7550e+03  6.8040e+11  
  3444  4.0414e+06  6.7550e+03  6.8072e+11  
  3445  4.0352e+06  6.7550e+03  6.8104e+11  
  3446  4.0290e+06  6.7550e+03  6.8136e+11  
  3447  4.0228e+06  6.7550e+03  6.8168e+11  
  3448  4.0166e+06  6.7550e+03  6.8199e+11  
  3449  4.0104e+06  6.7551e+03  6.8231e+11  
  3450  4.0042e+06  6.7551e+03  6.8263e+11  
  3451  3.9980e+06  6.7551e+03  6.8294e+11  
  3452  3.9918e+06  6.7551e+03  6.8326e+11  
  3453  3.9856e+06  6.7551e+03  6.8357e+11  
  3454  3.9794e+06  6.7551e+03  6.8388e+11  
  3455  3.9732e+06  6.7551e+03  6.8420e+11  
  3456  3.9670e+06  6.7552e+03  6.8451e+11  
  3457  3.9608e+06  6.7552e+03  6.8482e+11  
  3458  3.9546e+06  6.7552e+03  6.8514e+11  
  3459  3.9484e+06  6.7552e+03  6.8545e+11  
  3460  3.9422e+06  6.7552e+03  6.8576e+11  
  3461  3.9360e+06  6.7552e+03  6.8607e+11  
  3462  3.9298e+06  6.7552e+03  6.8638e+11  
  3463  3.9236e+06  6.7553e+03  6.8669e+11  
  3464  3.9174e+06  6.7553e+03  6.8700e+11  
  3465  3.9112e+06  6.7553e+03  6.8731e+11  
  3466  3.9050e+06  6.7553e+03  6.8761e+11  
  3467  3.8988e+06  6.7553e+03  6.8792e+11  
  3468  3.8926e+06  6.7553e+03  6.8823e+11  
  3469  3.8864e+06  6.7553e+03  6.8854e+11  
  3470  3.8802e+06  6.7554e+03  6.8884e+11  
  3471  3.8740e+06  6.7554e+03  6.8915e+11  
  3472  3.8678e+06  6.7554e+03  6.8945e+11  
  3473  3.8616e+06  6.7554e+03  6.8976e+11  
  3474  3.8554e+06  6.7554e+03  6.9006e+11  
  3475  3.8492e+06  6.7554e+03  6.9037e+11  
  3476  3.8430e+06  6.7554e+03  6.9067e+11  
  3477  3.8368e+06  6.7555e+03  6.9097e+11  
  3478  3.8306e+06  6.7555e+03  6.9127e+11  
  3479  3.8244e+06  6.7555e+03  6.9158e+11  
  3480  3.8182e+06  6.7555e+03  6.9188e+11  
  3481  3.8120e+06  6.7555e+03  6.9218e+11  
  3482  3.8058e+06  6.7555e+03  6.9248e+11  
  3483  3.7996e+06  6.7555e+03  6.9278e+11  
  3484  3.7934e+06  6.7556e+03  6.9308e+11  
  3485  3.7872e+06  6.7556e+03  6.9338e+11  
  3486  3.7810e+06  6.7556e+03  6.9368e+11  
  3487  3.7748e+06  6.7556e+03  6.9397e+11  
  3488  3.7686e+06  6.7556e+03  6.9427e+11  
  3489  3.7624e+06  6.7556e+03  6.9457e+11  
  3490  3.7562e+06  6.7556e+03  6.9486e+11  
  3491  3.7500e+06  6.7557e+03  6.9516e+11  
  3492  3.7438e+06  6.7557e+03  6.9546e+11  
  3493  3.7376e+06  6.7557e+03  6.9575e+11  
  3494  3.7314e+06  6.7557e+03  6.9604e+11  
  3495  3.7252e+06  6.7557e+03  6.9634e+11  
  3496  3.7190e+06  6.7557e+03  6.9663e+11  
  3497  3.7128e+06  6.7557e+03  6.9693e+11  
  3498  3.7067e+06  6.7557e+03  6.9722e+11  
  3499  3.7005e+06  6.7558e+03  6.9751e+11  
  3500  3.6943e+06  6.7558e+03  6.9780e+11  
  3501  3.6881e+06  6.7558e+03  6.9809e+11  
  3502  3.6819e+06  6.7558e+03  6.9838e+11  
  3503  3.6757e+06  6.7558e+03  6.9867e+11  
  3504  3.6695e+06  6.7558e+03  6.9896e+11  
  3505  3.6633e+06  6.7558e+03  6.9925e+11  
  3506  3.6571e+06  6.7559e+03  6.9954e+11  
  3507  3.6509e+06  6.7559e+03  6.9983e+11  
  3508  3.6447e+06  6.7559e+03  7.0012e+11  
  3509  3.6385e+06  6.7559e+03  7.0040e+11  
  3510  3.6323e+06  6.7559e+03  7.0069e+11  
  3511  3.6261e+06  6.7559e+03  7.0098e+11  
  3512  3.6199e+06  6.7559e+03  7.0126e+11  
  3513  3.6137e+06  6.7559e+03  7.0155e+11  
  3514  3.6075e+06  6.7560e+03  7.0183e+11  
  3515  3.6013e+06  6.7560e+03  7.0212e+11  
  3516  3.5951e+06  6.7560e+03  7.0240e+11  
  3517  3.5889e+06  6.7560e+03  7.0268e+11  
  3518  3.5827e+06  6.7560e+03  7.0297e+11  
  3519  3.5765e+06  6.7560e+03  7.0325e+11  
  3520  3.5703e+06  6.7560e+03  7.0353e+11  
  3521  3.5641e+06  6.7560e+03  7.0381e+11  
  3522  3.5579e+06  6.7561e+03  7.0409e+11  
  3523  3.5517e+06  6.7561e+03  7.0437e+11  
  3524  3.5455e+06  6.7561e+03  7.0465e+11  
  3525  3.5393e+06  6.7561e+03  7.0493e+11  
  3526  3.5331e+06  6.7561e+03  7.0521e+11  
  3527  3.5269e+06  6.7561e+03  7.0549e+11  
  3528  3.5207e+06  6.7561e+03  7.0577e+11  
  3529  3.5145e+06  6.7561e+03  7.0604e+11  
  3530  3.5083e+06  6.7562e+03  7.0632e+11  
  3531  3.5021e+06  6.7562e+03  7.0660e+11  
  3532  3.4959e+06  6.7562e+03  7.0687e+11  
  3533  3.4897e+06  6.7562e+03  7.0715e+11  
  3534  3.4835e+06  6.7562e+03  7.0742e+11  
  3535  3.4773e+06  6.7562e+03  7.0770e+11  
  3536  3.4711e+06  6.7562e+03  7.0797e+11  
  3537  3.4649e+06  6.7562e+03  7.0825e+11  
  3538  3.4587e+06  6.7563e+03  7.0852e+11  
  3539  3.4525e+06  6.7563e+03  7.0879e+11  
  3540  3.4463e+06  6.7563e+03  7.0906e+11  
  3541  3.4401e+06  6.7563e+03  7.0934e+11  
  3542  3.4339e+06  6.7563e+03  7.0961e+11  
  3543  3.4277e+06  6.7563e+03  7.0988e+11  
  3544  3.4215e+06  6.7563e+03  7.1015e+11  
  3545  3.4153e+06  6.7563e+03  7.1042e+11  
  3546  3.4091e+06  6.7564e+03  7.1069e+11  
  3547  3.4029e+06  6.7564e+03  7.1095e+11  
  3548  3.3967e+06  6.7564e+03  7.1122e+11  
  3549  3.3905e+06  6.7564e+03  7.1149e+11  
  3550  3.3843e+06  6.7564e+03  7.1176e+11  
  3551  3.3781e+06  6.7564e+03  7.1202e+11  
  3552  3.3719e+06  6.7564e+03  7.1229e+11  
  3553  3.3657e+06  6.7564e+03  7.1256e+11  
  3554  3.3595e+06  6.7564e+03  7.1282e+11  
  3555  3.3533e+06  6.7565e+03  7.1309e+11  
  3556  3.3471e+06  6.7565e+03  7.1335e+11  
  3557  3.3409e+06  6.7565e+03  7.1361e+11  
  3558  3.3347e+06  6.7565e+03  7.1388e+11  
  3559  3.3285e+06  6.7565e+03  7.1414e+11  
  3560  3.3223e+06  6.7565e+03  7.1440e+11  
  3561  3.3162e+06  6.7565e+03  7.1466e+11  
  3562  3.3100e+06  6.7565e+03  7.1492e+11  
