# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.681592271186607e+25 kg
# Mean radius       s0 = 2.538867e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225488
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000553.791650
# J2  =  3510.349124
# J4  =   -37.524374
# J6  =     0.716004
# J8  =    -0.019898
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  3084  6.2728e+06  3.0539e+03  4.5483e+11  
  3085  6.2666e+06  3.0543e+03  4.5505e+11  
  3086  6.2604e+06  3.0547e+03  4.5528e+11  
  3087  6.2542e+06  3.0551e+03  4.5550e+11  
  3088  6.2480e+06  3.0555e+03  4.5573e+11  
  3089  6.2418e+06  3.0560e+03  4.5595e+11  
  3090  6.2356e+06  3.0564e+03  4.5618e+11  
  3091  6.2294e+06  3.0568e+03  4.5640e+11  
  3092  6.2232e+06  3.0573e+03  4.5663e+11  
  3093  6.2170e+06  3.0577e+03  4.5686e+11  
  3094  6.2108e+06  3.0582e+03  4.5708e+11  
  3095  6.2046e+06  3.0586e+03  4.5731e+11  
  3096  6.1984e+06  3.0591e+03  4.5754e+11  
  3097  6.1922e+06  3.0596e+03  4.5776e+11  
  3098  6.1860e+06  3.0600e+03  4.5799e+11  
  3099  6.1798e+06  3.0605e+03  4.5822e+11  
  3100  6.1736e+06  3.0610e+03  4.5845e+11  
  3101  6.1674e+06  3.0615e+03  4.5867e+11  
  3102  6.1612e+06  3.0619e+03  4.5890e+11  
  3103  6.1550e+06  3.0624e+03  4.5913e+11  
  3104  6.1488e+06  3.0629e+03  4.5936e+11  
  3105  6.1426e+06  3.0634e+03  4.5959e+11  
  3106  6.1364e+06  3.0639e+03  4.5982e+11  
  3107  6.1302e+06  3.0644e+03  4.6004e+11  
  3108  6.1240e+06  3.0649e+03  4.6027e+11  
  3109  6.1178e+06  3.0655e+03  4.6050e+11  
  3110  6.1116e+06  3.0660e+03  4.6073e+11  
  3111  6.1054e+06  3.0665e+03  4.6096e+11  
  3112  6.0992e+06  3.0670e+03  4.6119e+11  
  3113  6.0930e+06  3.0676e+03  4.6142e+11  
  3114  6.0868e+06  3.0681e+03  4.6165e+11  
  3115  6.0806e+06  3.0687e+03  4.6188e+11  
  3116  6.0744e+06  3.0692e+03  4.6212e+11  
  3117  6.0682e+06  3.0698e+03  4.6235e+11  
  3118  6.0620e+06  3.0703e+03  4.6258e+11  
  3119  6.0558e+06  3.0709e+03  4.6281e+11  
  3120  6.0496e+06  3.0715e+03  4.6304e+11  
  3121  6.0434e+06  3.0721e+03  4.6327e+11  
  3122  6.0372e+06  3.0727e+03  4.6350e+11  
  3123  6.0310e+06  3.0733e+03  4.6374e+11  
  3124  6.0249e+06  3.0739e+03  4.6397e+11  
  3125  6.0187e+06  3.0745e+03  4.6420e+11  
  3126  6.0125e+06  3.0751e+03  4.6444e+11  
  3127  6.0063e+06  3.0757e+03  4.6467e+11  
  3128  6.0001e+06  3.0763e+03  4.6490e+11  
  3129  5.9939e+06  3.0770e+03  4.6514e+11  
  3130  5.9877e+06  3.0776e+03  4.6537e+11  
  3131  5.9815e+06  3.0782e+03  4.6560e+11  
  3132  5.9753e+06  3.0789e+03  4.6584e+11  
  3133  5.9691e+06  3.0796e+03  4.6607e+11  
  3134  5.9629e+06  3.0802e+03  4.6631e+11  
  3135  5.9567e+06  3.0809e+03  4.6654e+11  
  3136  5.9505e+06  3.0816e+03  4.6678e+11  
  3137  5.9443e+06  3.0823e+03  4.6701e+11  
  3138  5.9381e+06  3.0830e+03  4.6725e+11  
  3139  5.9319e+06  3.0837e+03  4.6749e+11  
  3140  5.9257e+06  3.0844e+03  4.6772e+11  
  3141  5.9195e+06  3.0851e+03  4.6796e+11  
  3142  5.9133e+06  3.0858e+03  4.6820e+11  
  3143  5.9071e+06  3.0866e+03  4.6843e+11  
  3144  5.9009e+06  3.0873e+03  4.6867e+11  
  3145  5.8947e+06  3.0881e+03  4.6891e+11  
  3146  5.8885e+06  3.0888e+03  4.6915e+11  
  3147  5.8823e+06  3.0896e+03  4.6938e+11  
  3148  5.8761e+06  3.0904e+03  4.6962e+11  
  3149  5.8699e+06  3.0912e+03  4.6986e+11  
  3150  5.8637e+06  3.0920e+03  4.7010e+11  
  3151  5.8575e+06  3.0928e+03  4.7034e+11  
  3152  5.8513e+06  3.0936e+03  4.7058e+11  
  3153  5.8451e+06  3.0944e+03  4.7082e+11  
  3154  5.8389e+06  3.0953e+03  4.7106e+11  
  3155  5.8327e+06  3.0961e+03  4.7130e+11  
  3156  5.8265e+06  3.0970e+03  4.7154e+11  
  3157  5.8203e+06  3.0979e+03  4.7178e+11  
  3158  5.8141e+06  3.0988e+03  4.7202e+11  
  3159  5.8079e+06  3.0997e+03  4.7226e+11  
  3160  5.8017e+06  3.1006e+03  4.7250e+11  
  3161  5.7955e+06  3.1015e+03  4.7274e+11  
  3162  5.7893e+06  3.1024e+03  4.7299e+11  
  3163  5.7831e+06  3.1033e+03  4.7323e+11  
  3164  5.7769e+06  3.1043e+03  4.7347e+11  
  3165  5.7707e+06  3.1053e+03  4.7371e+11  
  3166  5.7645e+06  3.1062e+03  4.7396e+11  
  3167  5.7583e+06  3.1072e+03  4.7420e+11  
  3168  5.7521e+06  3.1082e+03  4.7445e+11  
  3169  5.7459e+06  3.1093e+03  4.7469e+11  
  3170  5.7397e+06  3.1103e+03  4.7493e+11  
  3171  5.7335e+06  3.1113e+03  4.7518e+11  
  3172  5.7273e+06  3.1124e+03  4.7542e+11  
  3173  5.7211e+06  3.1135e+03  4.7567e+11  
  3174  5.7149e+06  3.1146e+03  4.7591e+11  
  3175  5.7087e+06  3.1157e+03  4.7616e+11  
  3176  5.7025e+06  3.1168e+03  4.7641e+11  
  3177  5.6963e+06  3.1179e+03  4.7665e+11  
  3178  5.6901e+06  3.1191e+03  4.7690e+11  
  3179  5.6839e+06  3.1203e+03  4.7715e+11  
  3180  5.6777e+06  3.1215e+03  4.7739e+11  
  3181  5.6715e+06  3.1227e+03  4.7764e+11  
  3182  5.6653e+06  3.1239e+03  4.7789e+11  
  3183  5.6591e+06  3.1251e+03  4.7814e+11  
  3184  5.6529e+06  3.1264e+03  4.7839e+11  
  3185  5.6467e+06  3.1277e+03  4.7864e+11  
  3186  5.6405e+06  3.1290e+03  4.7889e+11  
  3187  5.6344e+06  3.1303e+03  4.7914e+11  
  3188  5.6282e+06  3.1316e+03  4.7939e+11  
  3189  5.6220e+06  3.1330e+03  4.7964e+11  
  3190  5.6158e+06  3.1344e+03  4.7989e+11  
  3191  5.6096e+06  3.1358e+03  4.8014e+11  
  3192  5.6034e+06  3.1372e+03  4.8039e+11  
  3193  5.5972e+06  3.1387e+03  4.8064e+11  
  3194  5.5910e+06  3.1401e+03  4.8090e+11  
  3195  5.5848e+06  3.1416e+03  4.8115e+11  
  3196  5.5786e+06  3.1432e+03  4.8140e+11  
  3197  5.5724e+06  3.1447e+03  4.8165e+11  
  3198  5.5662e+06  3.1463e+03  4.8191e+11  
  3199  5.5600e+06  3.1479e+03  4.8216e+11  
  3200  5.5538e+06  3.1495e+03  4.8242e+11  
  3201  5.5476e+06  3.1512e+03  4.8267e+11  
  3202  5.5414e+06  3.1529e+03  4.8293e+11  
  3203  5.5352e+06  3.1546e+03  4.8318e+11  
  3204  5.5290e+06  3.1563e+03  4.8344e+11  
  3205  5.5228e+06  3.1581e+03  4.8370e+11  
  3206  5.5166e+06  3.1599e+03  4.8395e+11  
  3207  5.5104e+06  3.1618e+03  4.8421e+11  
  3208  5.5042e+06  3.1636e+03  4.8447e+11  
  3209  5.4980e+06  3.1656e+03  4.8473e+11  
  3210  5.4918e+06  3.1675e+03  4.8498e+11  
  3211  5.4856e+06  3.1695e+03  4.8524e+11  
  3212  5.4794e+06  3.1715e+03  4.8550e+11  
  3213  5.4732e+06  3.1736e+03  4.8576e+11  
  3214  5.4670e+06  3.1757e+03  4.8602e+11  
  3215  5.4608e+06  3.1778e+03  4.8628e+11  
  3216  5.4546e+06  3.1800e+03  4.8655e+11  
  3217  5.4484e+06  3.1822e+03  4.8681e+11  
  3218  5.4422e+06  3.1845e+03  4.8707e+11  
  3219  5.4360e+06  3.1868e+03  4.8733e+11  
  3220  5.4298e+06  3.1892e+03  4.8759e+11  
  3221  5.4236e+06  3.1916e+03  4.8786e+11  
  3222  5.4174e+06  3.1941e+03  4.8812e+11  
  3223  5.4112e+06  3.1966e+03  4.8839e+11  
  3224  5.4050e+06  3.1992e+03  4.8865e+11  
  3225  5.3988e+06  3.2018e+03  4.8892e+11  
  3226  5.3926e+06  3.2045e+03  4.8918e+11  
  3227  5.3864e+06  3.2072e+03  4.8945e+11  
  3228  5.3802e+06  3.2100e+03  4.8972e+11  
  3229  5.3740e+06  3.2129e+03  4.8998e+11  
  3230  5.3678e+06  3.2159e+03  4.9025e+11  
  3231  5.3616e+06  3.2189e+03  4.9052e+11  
  3232  5.3554e+06  3.2219e+03  4.9079e+11  
  3233  5.3492e+06  3.2251e+03  4.9106e+11  
  3234  5.3430e+06  3.2283e+03  4.9133e+11  
  3235  5.3368e+06  3.2316e+03  4.9160e+11  
  3236  5.3306e+06  3.2350e+03  4.9187e+11  
  3237  5.3244e+06  3.2385e+03  4.9214e+11  
  3238  5.3182e+06  3.2421e+03  4.9242e+11  
  3239  5.3120e+06  3.2457e+03  4.9269e+11  
  3240  5.3058e+06  3.2495e+03  4.9296e+11  
  3241  5.2996e+06  3.2533e+03  4.9324e+11  
  3242  5.2934e+06  3.2573e+03  4.9351e+11  
  3243  5.2872e+06  3.2613e+03  4.9379e+11  
  3244  5.2810e+06  3.2655e+03  4.9406e+11  
  3245  5.2748e+06  3.2698e+03  4.9434e+11  
  3246  5.2686e+06  3.2742e+03  4.9462e+11  
  3247  5.2624e+06  3.2787e+03  4.9490e+11  
  3248  5.2562e+06  3.2834e+03  4.9518e+11  
  3249  5.2501e+06  3.2882e+03  4.9546e+11  
  3250  5.2439e+06  3.2931e+03  4.9574e+11  
  3251  5.2377e+06  3.2982e+03  4.9602e+11  
  3252  5.2315e+06  3.3034e+03  4.9630e+11  
  3253  5.2253e+06  3.3088e+03  4.9658e+11  
  3254  5.2191e+06  3.3144e+03  4.9687e+11  
  3255  5.2129e+06  3.3202e+03  4.9715e+11  
  3256  5.2067e+06  3.3261e+03  4.9744e+11  
  3257  5.2005e+06  3.3323e+03  4.9772e+11  
  3258  5.1943e+06  3.3386e+03  4.9801e+11  
  3259  5.1881e+06  3.3452e+03  4.9830e+11  
  3260  5.1819e+06  3.3520e+03  4.9859e+11  
  3261  5.1757e+06  3.3590e+03  4.9888e+11  
  3262  5.1695e+06  3.3663e+03  4.9917e+11  
  3263  5.1633e+06  3.3739e+03  4.9946e+11  
  3264  5.1571e+06  3.3818e+03  4.9975e+11  
  3265  5.1509e+06  3.3899e+03  5.0004e+11  
  3266  5.1447e+06  3.3984e+03  5.0034e+11  
  3267  5.1385e+06  3.4072e+03  5.0063e+11  
  3268  5.1323e+06  3.4163e+03  5.0093e+11  
  3269  5.1261e+06  3.4258e+03  5.0123e+11  
  3270  5.1199e+06  3.4358e+03  5.0153e+11  
  3271  5.1137e+06  3.4461e+03  5.0183e+11  
  3272  5.1075e+06  3.4569e+03  5.0213e+11  
  3273  5.1013e+06  3.4682e+03  5.0243e+11  
  3274  5.0951e+06  3.4800e+03  5.0274e+11  
  3275  5.0889e+06  3.4924e+03  5.0304e+11  
  3276  5.0827e+06  3.5054e+03  5.0335e+11  
  3277  5.0765e+06  3.5190e+03  5.0366e+11  
  3278  5.0703e+06  3.5332e+03  5.0397e+11  
  3279  5.0641e+06  3.5482e+03  5.0428e+11  
  3280  5.0579e+06  3.5640e+03  5.0460e+11  
  3281  5.0517e+06  3.5807e+03  5.0491e+11  
  3282  5.0455e+06  3.5982e+03  5.0523e+11  
  3283  5.0393e+06  3.6168e+03  5.0555e+11  
  3284  5.0331e+06  3.6365e+03  5.0587e+11  
  3285  5.0269e+06  3.6573e+03  5.0619e+11  
  3286  5.0207e+06  3.6794e+03  5.0652e+11  
  3287  5.0145e+06  3.7030e+03  5.0685e+11  
  3288  5.0083e+06  3.7280e+03  5.0718e+11  
  3289  5.0021e+06  3.7548e+03  5.0751e+11  
  3290  4.9959e+06  3.7834e+03  5.0785e+11  
  3291  4.9897e+06  3.8141e+03  5.0819e+11  
  3292  4.9835e+06  3.8471e+03  5.0853e+11  
  3293  4.9773e+06  3.8826e+03  5.0888e+11  
  3294  4.9711e+06  3.9210e+03  5.0923e+11  
  3295  4.9649e+06  3.9625e+03  5.0958e+11  
  3296  4.9587e+06  4.0075e+03  5.0994e+11  
  3297  4.9525e+06  4.0565e+03  5.1030e+11  
  3298  4.9463e+06  4.1101e+03  5.1067e+11  
  3299  4.9401e+06  4.1687e+03  5.1104e+11  
  3300  4.9339e+06  4.2331e+03  5.1142e+11  
  3301  4.9277e+06  4.3042e+03  5.1181e+11  
  3302  4.9215e+06  4.3828e+03  5.1220e+11  
  3303  4.9153e+06  4.4700e+03  5.1260e+11  
  3304  4.9091e+06  4.5673e+03  5.1301e+11  
  3305  4.9029e+06  4.6760e+03  5.1343e+11  
  3306  4.8967e+06  4.7980e+03  5.1386e+11  
  3307  4.8905e+06  4.9350e+03  5.1430e+11  
  3308  4.8843e+06  5.0892e+03  5.1476e+11  
  3309  4.8781e+06  5.2629e+03  5.1523e+11  
  3310  4.8719e+06  5.4581e+03  5.1571e+11  
  3311  4.8657e+06  5.6765e+03  5.1622e+11  
  3312  4.8596e+06  5.9190e+03  5.1675e+11  
  3313  4.8534e+06  6.1850e+03  5.1730e+11  
  3314  4.8472e+06  6.4720e+03  5.1788e+11  
  3315  4.8410e+06  6.7751e+03  5.1848e+11  
  3316  4.8348e+06  7.0872e+03  5.1912e+11  
  3317  4.8286e+06  7.3999e+03  5.1978e+11  
  3318  4.8224e+06  7.7046e+03  5.2047e+11  
  3319  4.8162e+06  7.9940e+03  5.2118e+11  
  3320  4.8100e+06  8.2630e+03  5.2192e+11  
  3321  4.8038e+06  8.5086e+03  5.2269e+11  
  3322  4.7976e+06  8.7302e+03  5.2347e+11  
  3323  4.7914e+06  8.9284e+03  5.2428e+11  
  3324  4.7852e+06  9.1048e+03  5.2510e+11  
  3325  4.7790e+06  9.2615e+03  5.2593e+11  
  3326  4.7728e+06  9.4006e+03  5.2678e+11  
  3327  4.7666e+06  9.5244e+03  5.2764e+11  
  3328  4.7604e+06  9.6348e+03  5.2851e+11  
  3329  4.7542e+06  9.7335e+03  5.2939e+11  
  3330  4.7480e+06  9.8220e+03  5.3028e+11  
  3331  4.7418e+06  9.9017e+03  5.3117e+11  
  3332  4.7356e+06  9.9737e+03  5.3207e+11  
  3333  4.7294e+06  1.0039e+04  5.3297e+11  
  3334  4.7232e+06  1.0098e+04  5.3388e+11  
  3335  4.7170e+06  1.0152e+04  5.3480e+11  
  3336  4.7108e+06  1.0202e+04  5.3571e+11  
  3337  4.7046e+06  1.0248e+04  5.3664e+11  
  3338  4.6984e+06  1.0290e+04  5.3756e+11  
  3339  4.6922e+06  1.0328e+04  5.3849e+11  
  3340  4.6860e+06  1.0364e+04  5.3941e+11  
  3341  4.6798e+06  1.0397e+04  5.4034e+11  
  3342  4.6736e+06  1.0428e+04  5.4128e+11  
  3343  4.6674e+06  1.0457e+04  5.4221e+11  
  3344  4.6612e+06  1.0484e+04  5.4315e+11  
  3345  4.6550e+06  1.0510e+04  5.4408e+11  
  3346  4.6488e+06  1.0533e+04  5.4502e+11  
  3347  4.6426e+06  1.0556e+04  5.4596e+11  
  3348  4.6364e+06  1.0577e+04  5.4690e+11  
  3349  4.6302e+06  1.0596e+04  5.4784e+11  
  3350  4.6240e+06  1.0615e+04  5.4878e+11  
  3351  4.6178e+06  1.0633e+04  5.4973e+11  
  3352  4.6116e+06  1.0650e+04  5.5067e+11  
  3353  4.6054e+06  1.0666e+04  5.5161e+11  
  3354  4.5992e+06  1.0681e+04  5.5255e+11  
  3355  4.5930e+06  1.0695e+04  5.5350e+11  
  3356  4.5868e+06  1.0709e+04  5.5444e+11  
  3357  4.5806e+06  1.0722e+04  5.5538e+11  
  3358  4.5744e+06  1.0734e+04  5.5633e+11  
  3359  4.5682e+06  1.0746e+04  5.5727e+11  
  3360  4.5620e+06  1.0757e+04  5.5821e+11  
  3361  4.5558e+06  1.0768e+04  5.5916e+11  
  3362  4.5496e+06  1.0779e+04  5.6010e+11  
  3363  4.5434e+06  1.0789e+04  5.6104e+11  
  3364  4.5372e+06  1.0798e+04  5.6198e+11  
  3365  4.5310e+06  1.0807e+04  5.6292e+11  
  3366  4.5248e+06  1.0816e+04  5.6387e+11  
  3367  4.5186e+06  1.0825e+04  5.6481e+11  
  3368  4.5124e+06  1.0833e+04  5.6575e+11  
  3369  4.5062e+06  1.0841e+04  5.6669e+11  
  3370  4.5000e+06  1.0848e+04  5.6763e+11  
  3371  4.4938e+06  1.0856e+04  5.6857e+11  
  3372  4.4876e+06  1.0863e+04  5.6950e+11  
  3373  4.4814e+06  1.0870e+04  5.7044e+11  
  3374  4.4752e+06  1.0876e+04  5.7138e+11  
  3375  4.4691e+06  1.0883e+04  5.7231e+11  
  3376  4.4629e+06  1.0889e+04  5.7325e+11  
  3377  4.4567e+06  1.0895e+04  5.7418e+11  
  3378  4.4505e+06  1.0901e+04  5.7512e+11  
  3379  4.4443e+06  1.0906e+04  5.7605e+11  
  3380  4.4381e+06  1.0912e+04  5.7699e+11  
  3381  4.4319e+06  1.0917e+04  5.7792e+11  
  3382  4.4257e+06  1.0922e+04  5.7885e+11  
  3383  4.4195e+06  1.0927e+04  5.7978e+11  
  3384  4.4133e+06  1.0932e+04  5.8071e+11  
  3385  4.4071e+06  1.0936e+04  5.8164e+11  
  3386  4.4009e+06  1.0941e+04  5.8257e+11  
  3387  4.3947e+06  1.0945e+04  5.8349e+11  
  3388  4.3885e+06  1.0950e+04  5.8442e+11  
  3389  4.3823e+06  1.0954e+04  5.8534e+11  
  3390  4.3761e+06  1.0958e+04  5.8627e+11  
  3391  4.3699e+06  1.0962e+04  5.8719e+11  
  3392  4.3637e+06  1.0966e+04  5.8811e+11  
  3393  4.3575e+06  1.0970e+04  5.8904e+11  
  3394  4.3513e+06  1.0973e+04  5.8996e+11  
  3395  4.3451e+06  1.0977e+04  5.9088e+11  
  3396  4.3389e+06  1.0980e+04  5.9180e+11  
  3397  4.3327e+06  1.0984e+04  5.9271e+11  
  3398  4.3265e+06  1.0987e+04  5.9363e+11  
  3399  4.3203e+06  1.0990e+04  5.9455e+11  
  3400  4.3141e+06  1.0993e+04  5.9546e+11  
  3401  4.3079e+06  1.0996e+04  5.9637e+11  
  3402  4.3017e+06  1.1000e+04  5.9729e+11  
  3403  4.2955e+06  1.1002e+04  5.9820e+11  
  3404  4.2893e+06  1.1005e+04  5.9911e+11  
  3405  4.2831e+06  1.1008e+04  6.0002e+11  
  3406  4.2769e+06  1.1011e+04  6.0093e+11  
  3407  4.2707e+06  1.1014e+04  6.0184e+11  
  3408  4.2645e+06  1.1016e+04  6.0274e+11  
  3409  4.2583e+06  1.1019e+04  6.0365e+11  
  3410  4.2521e+06  1.1021e+04  6.0455e+11  
  3411  4.2459e+06  1.1024e+04  6.0546e+11  
  3412  4.2397e+06  1.1026e+04  6.0636e+11  
  3413  4.2335e+06  1.1029e+04  6.0726e+11  
  3414  4.2273e+06  1.1031e+04  6.0816e+11  
  3415  4.2211e+06  1.1033e+04  6.0906e+11  
  3416  4.2149e+06  1.1035e+04  6.0996e+11  
  3417  4.2087e+06  1.1038e+04  6.1086e+11  
  3418  4.2025e+06  1.1040e+04  6.1175e+11  
  3419  4.1963e+06  1.1042e+04  6.1265e+11  
  3420  4.1901e+06  1.1044e+04  6.1354e+11  
  3421  4.1839e+06  1.1046e+04  6.1443e+11  
  3422  4.1777e+06  1.1048e+04  6.1532e+11  
  3423  4.1715e+06  1.1050e+04  6.1621e+11  
  3424  4.1653e+06  1.1052e+04  6.1710e+11  
  3425  4.1591e+06  1.1054e+04  6.1799e+11  
  3426  4.1529e+06  1.1056e+04  6.1888e+11  
  3427  4.1467e+06  1.1057e+04  6.1976e+11  
  3428  4.1405e+06  1.1059e+04  6.2065e+11  
  3429  4.1343e+06  1.1061e+04  6.2153e+11  
  3430  4.1281e+06  1.1063e+04  6.2241e+11  
  3431  4.1219e+06  1.1064e+04  6.2330e+11  
  3432  4.1157e+06  1.1066e+04  6.2418e+11  
  3433  4.1095e+06  1.1068e+04  6.2505e+11  
  3434  4.1033e+06  1.1069e+04  6.2593e+11  
  3435  4.0971e+06  1.1071e+04  6.2681e+11  
  3436  4.0909e+06  1.1072e+04  6.2768e+11  
  3437  4.0847e+06  1.1074e+04  6.2856e+11  
  3438  4.0786e+06  1.1075e+04  6.2943e+11  
  3439  4.0724e+06  1.1077e+04  6.3030e+11  
  3440  4.0662e+06  1.1078e+04  6.3117e+11  
  3441  4.0600e+06  1.1080e+04  6.3204e+11  
  3442  4.0538e+06  1.1081e+04  6.3291e+11  
  3443  4.0476e+06  1.1083e+04  6.3378e+11  
  3444  4.0414e+06  1.1084e+04  6.3464e+11  
  3445  4.0352e+06  1.1085e+04  6.3551e+11  
  3446  4.0290e+06  1.1087e+04  6.3637e+11  
  3447  4.0228e+06  1.1088e+04  6.3724e+11  
  3448  4.0166e+06  1.1089e+04  6.3810e+11  
  3449  4.0104e+06  1.1090e+04  6.3896e+11  
  3450  4.0042e+06  1.1092e+04  6.3982e+11  
  3451  3.9980e+06  1.1093e+04  6.4067e+11  
  3452  3.9918e+06  1.1094e+04  6.4153e+11  
  3453  3.9856e+06  1.1095e+04  6.4238e+11  
  3454  3.9794e+06  1.1096e+04  6.4324e+11  
  3455  3.9732e+06  1.1098e+04  6.4409e+11  
  3456  3.9670e+06  1.1099e+04  6.4494e+11  
  3457  3.9608e+06  1.1100e+04  6.4579e+11  
  3458  3.9546e+06  1.1101e+04  6.4664e+11  
  3459  3.9484e+06  1.1102e+04  6.4749e+11  
  3460  3.9422e+06  1.1103e+04  6.4834e+11  
  3461  3.9360e+06  1.1104e+04  6.4918e+11  
  3462  3.9298e+06  1.1105e+04  6.5003e+11  
  3463  3.9236e+06  1.1106e+04  6.5087e+11  
  3464  3.9174e+06  1.1107e+04  6.5171e+11  
  3465  3.9112e+06  1.1108e+04  6.5255e+11  
  3466  3.9050e+06  1.1109e+04  6.5339e+11  
  3467  3.8988e+06  1.1110e+04  6.5423e+11  
  3468  3.8926e+06  1.1111e+04  6.5506e+11  
  3469  3.8864e+06  1.1112e+04  6.5590e+11  
  3470  3.8802e+06  1.1113e+04  6.5673e+11  
  3471  3.8740e+06  1.1114e+04  6.5757e+11  
  3472  3.8678e+06  1.1115e+04  6.5840e+11  
  3473  3.8616e+06  1.1116e+04  6.5923e+11  
  3474  3.8554e+06  1.1117e+04  6.6006e+11  
  3475  3.8492e+06  1.1118e+04  6.6089e+11  
  3476  3.8430e+06  1.1119e+04  6.6171e+11  
  3477  3.8368e+06  1.1119e+04  6.6254e+11  
  3478  3.8306e+06  1.1120e+04  6.6336e+11  
  3479  3.8244e+06  1.1121e+04  6.6419e+11  
  3480  3.8182e+06  1.1122e+04  6.6501e+11  
  3481  3.8120e+06  1.1123e+04  6.6583e+11  
  3482  3.8058e+06  1.1124e+04  6.6665e+11  
  3483  3.7996e+06  1.1124e+04  6.6747e+11  
  3484  3.7934e+06  1.1125e+04  6.6828e+11  
  3485  3.7872e+06  1.1126e+04  6.6910e+11  
  3486  3.7810e+06  1.1127e+04  6.6991e+11  
  3487  3.7748e+06  1.1128e+04  6.7073e+11  
  3488  3.7686e+06  1.1128e+04  6.7154e+11  
  3489  3.7624e+06  1.1129e+04  6.7235e+11  
  3490  3.7562e+06  1.1130e+04  6.7316e+11  
  3491  3.7500e+06  1.1131e+04  6.7397e+11  
  3492  3.7438e+06  1.1131e+04  6.7477e+11  
  3493  3.7376e+06  1.1132e+04  6.7558e+11  
  3494  3.7314e+06  1.1133e+04  6.7638e+11  
  3495  3.7252e+06  1.1133e+04  6.7719e+11  
  3496  3.7190e+06  1.1134e+04  6.7799e+11  
  3497  3.7128e+06  1.1135e+04  6.7879e+11  
  3498  3.7066e+06  1.1135e+04  6.7959e+11  
  3499  3.7004e+06  1.1136e+04  6.8038e+11  
  3500  3.6943e+06  1.1137e+04  6.8118e+11  
  3501  3.6881e+06  1.1137e+04  6.8198e+11  
  3502  3.6819e+06  1.1138e+04  6.8277e+11  
  3503  3.6757e+06  1.1139e+04  6.8356e+11  
  3504  3.6695e+06  1.1139e+04  6.8436e+11  
  3505  3.6633e+06  1.1140e+04  6.8515e+11  
  3506  3.6571e+06  1.1141e+04  6.8593e+11  
  3507  3.6509e+06  1.1141e+04  6.8672e+11  
  3508  3.6447e+06  1.1142e+04  6.8751e+11  
  3509  3.6385e+06  1.1142e+04  6.8829e+11  
  3510  3.6323e+06  1.1143e+04  6.8908e+11  
  3511  3.6261e+06  1.1144e+04  6.8986e+11  
  3512  3.6199e+06  1.1144e+04  6.9064e+11  
  3513  3.6137e+06  1.1145e+04  6.9142e+11  
  3514  3.6075e+06  1.1145e+04  6.9220e+11  
  3515  3.6013e+06  1.1146e+04  6.9298e+11  
  3516  3.5951e+06  1.1146e+04  6.9375e+11  
  3517  3.5889e+06  1.1147e+04  6.9453e+11  
  3518  3.5827e+06  1.1148e+04  6.9530e+11  
  3519  3.5765e+06  1.1148e+04  6.9607e+11  
  3520  3.5703e+06  1.1149e+04  6.9685e+11  
  3521  3.5641e+06  1.1149e+04  6.9762e+11  
  3522  3.5579e+06  1.1150e+04  6.9838e+11  
  3523  3.5517e+06  1.1150e+04  6.9915e+11  
  3524  3.5455e+06  1.1151e+04  6.9992e+11  
  3525  3.5393e+06  1.1151e+04  7.0068e+11  
  3526  3.5331e+06  1.1152e+04  7.0144e+11  
  3527  3.5269e+06  1.1152e+04  7.0221e+11  
  3528  3.5207e+06  1.1153e+04  7.0297e+11  
  3529  3.5145e+06  1.1153e+04  7.0373e+11  
  3530  3.5083e+06  1.1154e+04  7.0448e+11  
  3531  3.5021e+06  1.1154e+04  7.0524e+11  
  3532  3.4959e+06  1.1155e+04  7.0600e+11  
  3533  3.4897e+06  1.1155e+04  7.0675e+11  
  3534  3.4835e+06  1.1156e+04  7.0750e+11  
  3535  3.4773e+06  1.1156e+04  7.0826e+11  
  3536  3.4711e+06  1.1157e+04  7.0901e+11  
  3537  3.4649e+06  1.1157e+04  7.0976e+11  
  3538  3.4587e+06  1.1157e+04  7.1050e+11  
  3539  3.4525e+06  1.1158e+04  7.1125e+11  
  3540  3.4463e+06  1.1158e+04  7.1199e+11  
  3541  3.4401e+06  1.1159e+04  7.1274e+11  
  3542  3.4339e+06  1.1159e+04  7.1348e+11  
  3543  3.4277e+06  1.1160e+04  7.1422e+11  
  3544  3.4215e+06  1.1160e+04  7.1496e+11  
  3545  3.4153e+06  1.1161e+04  7.1570e+11  
  3546  3.4091e+06  1.1161e+04  7.1644e+11  
  3547  3.4029e+06  1.1161e+04  7.1717e+11  
  3548  3.3967e+06  1.1162e+04  7.1791e+11  
  3549  3.3905e+06  1.1162e+04  7.1864e+11  
  3550  3.3843e+06  1.1163e+04  7.1938e+11  
  3551  3.3781e+06  1.1163e+04  7.2011e+11  
  3552  3.3719e+06  1.1163e+04  7.2084e+11  
