# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.681327149505273e+25 kg
# Mean radius       s0 = 2.538871e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225849
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000570.928990
# J2  =  3509.293304
# J4  =   -35.742893
# J6  =     0.631522
# J8  =    -0.016567
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  3078  6.3100e+06  2.9396e+03  4.4268e+11  
  3079  6.3038e+06  2.9400e+03  4.4291e+11  
  3080  6.2976e+06  2.9404e+03  4.4314e+11  
  3081  6.2914e+06  2.9408e+03  4.4337e+11  
  3082  6.2852e+06  2.9413e+03  4.4360e+11  
  3083  6.2790e+06  2.9417e+03  4.4382e+11  
  3084  6.2728e+06  2.9421e+03  4.4405e+11  
  3085  6.2666e+06  2.9426e+03  4.4428e+11  
  3086  6.2604e+06  2.9430e+03  4.4452e+11  
  3087  6.2542e+06  2.9434e+03  4.4475e+11  
  3088  6.2480e+06  2.9439e+03  4.4498e+11  
  3089  6.2418e+06  2.9443e+03  4.4521e+11  
  3090  6.2356e+06  2.9448e+03  4.4544e+11  
  3091  6.2294e+06  2.9452e+03  4.4567e+11  
  3092  6.2232e+06  2.9457e+03  4.4590e+11  
  3093  6.2170e+06  2.9461e+03  4.4613e+11  
  3094  6.2108e+06  2.9466e+03  4.4637e+11  
  3095  6.2046e+06  2.9471e+03  4.4660e+11  
  3096  6.1984e+06  2.9475e+03  4.4683e+11  
  3097  6.1922e+06  2.9480e+03  4.4706e+11  
  3098  6.1860e+06  2.9485e+03  4.4730e+11  
  3099  6.1798e+06  2.9489e+03  4.4753e+11  
  3100  6.1736e+06  2.9494e+03  4.4776e+11  
  3101  6.1674e+06  2.9499e+03  4.4800e+11  
  3102  6.1612e+06  2.9504e+03  4.4823e+11  
  3103  6.1550e+06  2.9509e+03  4.4847e+11  
  3104  6.1488e+06  2.9514e+03  4.4870e+11  
  3105  6.1426e+06  2.9518e+03  4.4893e+11  
  3106  6.1364e+06  2.9523e+03  4.4917e+11  
  3107  6.1302e+06  2.9528e+03  4.4940e+11  
  3108  6.1240e+06  2.9533e+03  4.4964e+11  
  3109  6.1178e+06  2.9538e+03  4.4988e+11  
  3110  6.1116e+06  2.9544e+03  4.5011e+11  
  3111  6.1054e+06  2.9549e+03  4.5035e+11  
  3112  6.0992e+06  2.9554e+03  4.5058e+11  
  3113  6.0930e+06  2.9559e+03  4.5082e+11  
  3114  6.0868e+06  2.9564e+03  4.5106e+11  
  3115  6.0806e+06  2.9570e+03  4.5129e+11  
  3116  6.0744e+06  2.9575e+03  4.5153e+11  
  3117  6.0682e+06  2.9580e+03  4.5177e+11  
  3118  6.0620e+06  2.9586e+03  4.5201e+11  
  3119  6.0559e+06  2.9591e+03  4.5224e+11  
  3120  6.0497e+06  2.9596e+03  4.5248e+11  
  3121  6.0435e+06  2.9602e+03  4.5272e+11  
  3122  6.0373e+06  2.9607e+03  4.5296e+11  
  3123  6.0311e+06  2.9613e+03  4.5320e+11  
  3124  6.0249e+06  2.9619e+03  4.5344e+11  
  3125  6.0187e+06  2.9624e+03  4.5368e+11  
  3126  6.0125e+06  2.9630e+03  4.5392e+11  
  3127  6.0063e+06  2.9636e+03  4.5416e+11  
  3128  6.0001e+06  2.9641e+03  4.5440e+11  
  3129  5.9939e+06  2.9647e+03  4.5464e+11  
  3130  5.9877e+06  2.9653e+03  4.5488e+11  
  3131  5.9815e+06  2.9659e+03  4.5512e+11  
  3132  5.9753e+06  2.9665e+03  4.5536e+11  
  3133  5.9691e+06  2.9671e+03  4.5560e+11  
  3134  5.9629e+06  2.9677e+03  4.5585e+11  
  3135  5.9567e+06  2.9683e+03  4.5609e+11  
  3136  5.9505e+06  2.9689e+03  4.5633e+11  
  3137  5.9443e+06  2.9695e+03  4.5657e+11  
  3138  5.9381e+06  2.9701e+03  4.5682e+11  
  3139  5.9319e+06  2.9708e+03  4.5706e+11  
  3140  5.9257e+06  2.9714e+03  4.5730e+11  
  3141  5.9195e+06  2.9720e+03  4.5755e+11  
  3142  5.9133e+06  2.9727e+03  4.5779e+11  
  3143  5.9071e+06  2.9733e+03  4.5803e+11  
  3144  5.9009e+06  2.9740e+03  4.5828e+11  
  3145  5.8947e+06  2.9746e+03  4.5852e+11  
  3146  5.8885e+06  2.9753e+03  4.5877e+11  
  3147  5.8823e+06  2.9759e+03  4.5902e+11  
  3148  5.8761e+06  2.9766e+03  4.5926e+11  
  3149  5.8699e+06  2.9773e+03  4.5951e+11  
  3150  5.8637e+06  2.9780e+03  4.5975e+11  
  3151  5.8575e+06  2.9786e+03  4.6000e+11  
  3152  5.8513e+06  2.9793e+03  4.6025e+11  
  3153  5.8451e+06  2.9800e+03  4.6049e+11  
  3154  5.8389e+06  2.9807e+03  4.6074e+11  
  3155  5.8327e+06  2.9814e+03  4.6099e+11  
  3156  5.8265e+06  2.9821e+03  4.6124e+11  
  3157  5.8203e+06  2.9828e+03  4.6149e+11  
  3158  5.8141e+06  2.9836e+03  4.6174e+11  
  3159  5.8079e+06  2.9843e+03  4.6198e+11  
  3160  5.8017e+06  2.9850e+03  4.6223e+11  
  3161  5.7955e+06  2.9858e+03  4.6248e+11  
  3162  5.7893e+06  2.9865e+03  4.6273e+11  
  3163  5.7831e+06  2.9873e+03  4.6298e+11  
  3164  5.7769e+06  2.9880e+03  4.6323e+11  
  3165  5.7707e+06  2.9888e+03  4.6349e+11  
  3166  5.7645e+06  2.9896e+03  4.6374e+11  
  3167  5.7583e+06  2.9903e+03  4.6399e+11  
  3168  5.7521e+06  2.9911e+03  4.6424e+11  
  3169  5.7459e+06  2.9919e+03  4.6449e+11  
  3170  5.7397e+06  2.9927e+03  4.6475e+11  
  3171  5.7335e+06  2.9935e+03  4.6500e+11  
  3172  5.7273e+06  2.9943e+03  4.6525e+11  
  3173  5.7211e+06  2.9951e+03  4.6551e+11  
  3174  5.7149e+06  2.9959e+03  4.6576e+11  
  3175  5.7087e+06  2.9968e+03  4.6601e+11  
  3176  5.7025e+06  2.9976e+03  4.6627e+11  
  3177  5.6963e+06  2.9985e+03  4.6652e+11  
  3178  5.6901e+06  2.9993e+03  4.6678e+11  
  3179  5.6839e+06  3.0002e+03  4.6703e+11  
  3180  5.6777e+06  3.0010e+03  4.6729e+11  
  3181  5.6715e+06  3.0019e+03  4.6755e+11  
  3182  5.6654e+06  3.0028e+03  4.6780e+11  
  3183  5.6592e+06  3.0037e+03  4.6806e+11  
  3184  5.6530e+06  3.0046e+03  4.6832e+11  
  3185  5.6468e+06  3.0055e+03  4.6857e+11  
  3186  5.6406e+06  3.0064e+03  4.6883e+11  
  3187  5.6344e+06  3.0073e+03  4.6909e+11  
  3188  5.6282e+06  3.0082e+03  4.6935e+11  
  3189  5.6220e+06  3.0092e+03  4.6961e+11  
  3190  5.6158e+06  3.0101e+03  4.6987e+11  
  3191  5.6096e+06  3.0111e+03  4.7013e+11  
  3192  5.6034e+06  3.0121e+03  4.7039e+11  
  3193  5.5972e+06  3.0130e+03  4.7065e+11  
  3194  5.5910e+06  3.0140e+03  4.7091e+11  
  3195  5.5848e+06  3.0150e+03  4.7117e+11  
  3196  5.5786e+06  3.0160e+03  4.7143e+11  
  3197  5.5724e+06  3.0170e+03  4.7170e+11  
  3198  5.5662e+06  3.0180e+03  4.7196e+11  
  3199  5.5600e+06  3.0191e+03  4.7222e+11  
  3200  5.5538e+06  3.0201e+03  4.7248e+11  
  3201  5.5476e+06  3.0211e+03  4.7275e+11  
  3202  5.5414e+06  3.0222e+03  4.7301e+11  
  3203  5.5352e+06  3.0233e+03  4.7328e+11  
  3204  5.5290e+06  3.0244e+03  4.7354e+11  
  3205  5.5228e+06  3.0254e+03  4.7381e+11  
  3206  5.5166e+06  3.0265e+03  4.7407e+11  
  3207  5.5104e+06  3.0277e+03  4.7434e+11  
  3208  5.5042e+06  3.0288e+03  4.7460e+11  
  3209  5.4980e+06  3.0299e+03  4.7487e+11  
  3210  5.4918e+06  3.0311e+03  4.7514e+11  
  3211  5.4856e+06  3.0322e+03  4.7541e+11  
  3212  5.4794e+06  3.0334e+03  4.7567e+11  
  3213  5.4732e+06  3.0346e+03  4.7594e+11  
  3214  5.4670e+06  3.0358e+03  4.7621e+11  
  3215  5.4608e+06  3.0370e+03  4.7648e+11  
  3216  5.4546e+06  3.0382e+03  4.7675e+11  
  3217  5.4484e+06  3.0394e+03  4.7702e+11  
  3218  5.4422e+06  3.0407e+03  4.7729e+11  
  3219  5.4360e+06  3.0419e+03  4.7756e+11  
  3220  5.4298e+06  3.0432e+03  4.7783e+11  
  3221  5.4236e+06  3.0445e+03  4.7811e+11  
  3222  5.4174e+06  3.0458e+03  4.7838e+11  
  3223  5.4112e+06  3.0471e+03  4.7865e+11  
  3224  5.4050e+06  3.0484e+03  4.7892e+11  
  3225  5.3988e+06  3.0497e+03  4.7920e+11  
  3226  5.3926e+06  3.0511e+03  4.7947e+11  
  3227  5.3864e+06  3.0525e+03  4.7975e+11  
  3228  5.3802e+06  3.0539e+03  4.8002e+11  
  3229  5.3740e+06  3.0552e+03  4.8030e+11  
  3230  5.3678e+06  3.0567e+03  4.8057e+11  
  3231  5.3616e+06  3.0581e+03  4.8085e+11  
  3232  5.3554e+06  3.0595e+03  4.8113e+11  
  3233  5.3492e+06  3.0610e+03  4.8140e+11  
  3234  5.3430e+06  3.0625e+03  4.8168e+11  
  3235  5.3368e+06  3.0640e+03  4.8196e+11  
  3236  5.3306e+06  3.0655e+03  4.8224e+11  
  3237  5.3244e+06  3.0670e+03  4.8252e+11  
  3238  5.3182e+06  3.0686e+03  4.8280e+11  
  3239  5.3120e+06  3.0701e+03  4.8308e+11  
  3240  5.3058e+06  3.0717e+03  4.8336e+11  
  3241  5.2996e+06  3.0733e+03  4.8364e+11  
  3242  5.2934e+06  3.0750e+03  4.8392e+11  
  3243  5.2872e+06  3.0766e+03  4.8420e+11  
  3244  5.2810e+06  3.0783e+03  4.8449e+11  
  3245  5.2749e+06  3.0800e+03  4.8477e+11  
  3246  5.2687e+06  3.0817e+03  4.8505e+11  
  3247  5.2625e+06  3.0834e+03  4.8534e+11  
  3248  5.2563e+06  3.0851e+03  4.8562e+11  
  3249  5.2501e+06  3.0869e+03  4.8591e+11  
  3250  5.2439e+06  3.0887e+03  4.8620e+11  
  3251  5.2377e+06  3.0905e+03  4.8648e+11  
  3252  5.2315e+06  3.0923e+03  4.8677e+11  
  3253  5.2253e+06  3.0942e+03  4.8706e+11  
  3254  5.2191e+06  3.0961e+03  4.8734e+11  
  3255  5.2129e+06  3.0980e+03  4.8763e+11  
  3256  5.2067e+06  3.0999e+03  4.8792e+11  
  3257  5.2005e+06  3.1019e+03  4.8821e+11  
  3258  5.1943e+06  3.1039e+03  4.8850e+11  
  3259  5.1881e+06  3.1059e+03  4.8879e+11  
  3260  5.1819e+06  3.1079e+03  4.8909e+11  
  3261  5.1757e+06  3.1100e+03  4.8938e+11  
  3262  5.1695e+06  3.1121e+03  4.8967e+11  
  3263  5.1633e+06  3.1142e+03  4.8996e+11  
  3264  5.1571e+06  3.1164e+03  4.9026e+11  
  3265  5.1509e+06  3.1185e+03  4.9055e+11  
  3266  5.1447e+06  3.1208e+03  4.9085e+11  
  3267  5.1385e+06  3.1230e+03  4.9114e+11  
  3268  5.1323e+06  3.1253e+03  4.9144e+11  
  3269  5.1261e+06  3.1276e+03  4.9174e+11  
  3270  5.1199e+06  3.1299e+03  4.9203e+11  
  3271  5.1137e+06  3.1323e+03  4.9233e+11  
  3272  5.1075e+06  3.1347e+03  4.9263e+11  
  3273  5.1013e+06  3.1371e+03  4.9293e+11  
  3274  5.0951e+06  3.1396e+03  4.9323e+11  
  3275  5.0889e+06  3.1421e+03  4.9353e+11  
  3276  5.0827e+06  3.1447e+03  4.9383e+11  
  3277  5.0765e+06  3.1473e+03  4.9413e+11  
  3278  5.0703e+06  3.1499e+03  4.9444e+11  
  3279  5.0641e+06  3.1526e+03  4.9474e+11  
  3280  5.0579e+06  3.1553e+03  4.9505e+11  
  3281  5.0517e+06  3.1581e+03  4.9535e+11  
  3282  5.0455e+06  3.1609e+03  4.9566e+11  
  3283  5.0393e+06  3.1637e+03  4.9596e+11  
  3284  5.0331e+06  3.1666e+03  4.9627e+11  
  3285  5.0269e+06  3.1695e+03  4.9658e+11  
  3286  5.0207e+06  3.1725e+03  4.9689e+11  
  3287  5.0145e+06  3.1756e+03  4.9719e+11  
  3288  5.0083e+06  3.1786e+03  4.9750e+11  
  3289  5.0021e+06  3.1818e+03  4.9781e+11  
  3290  4.9959e+06  3.1850e+03  4.9813e+11  
  3291  4.9897e+06  3.1882e+03  4.9844e+11  
  3292  4.9835e+06  3.1915e+03  4.9875e+11  
  3293  4.9773e+06  3.1948e+03  4.9907e+11  
  3294  4.9711e+06  3.1983e+03  4.9938e+11  
  3295  4.9649e+06  3.2017e+03  4.9969e+11  
  3296  4.9587e+06  3.2053e+03  5.0001e+11  
  3297  4.9525e+06  3.2089e+03  5.0033e+11  
  3298  4.9463e+06  3.2125e+03  5.0065e+11  
  3299  4.9401e+06  3.2162e+03  5.0096e+11  
  3300  4.9339e+06  3.2200e+03  5.0128e+11  
  3301  4.9277e+06  3.2239e+03  5.0160e+11  
  3302  4.9215e+06  3.2278e+03  5.0193e+11  
  3303  4.9153e+06  3.2318e+03  5.0225e+11  
  3304  4.9091e+06  3.2359e+03  5.0257e+11  
  3305  4.9029e+06  3.2401e+03  5.0289e+11  
  3306  4.8967e+06  3.2443e+03  5.0322e+11  
  3307  4.8905e+06  3.2486e+03  5.0354e+11  
  3308  4.8844e+06  3.2531e+03  5.0387e+11  
  3309  4.8782e+06  3.2576e+03  5.0420e+11  
  3310  4.8720e+06  3.2621e+03  5.0453e+11  
  3311  4.8658e+06  3.2668e+03  5.0486e+11  
  3312  4.8596e+06  3.2716e+03  5.0519e+11  
  3313  4.8534e+06  3.2765e+03  5.0552e+11  
  3314  4.8472e+06  3.2815e+03  5.0585e+11  
  3315  4.8410e+06  3.2865e+03  5.0618e+11  
  3316  4.8348e+06  3.2917e+03  5.0652e+11  
  3317  4.8286e+06  3.2970e+03  5.0685e+11  
  3318  4.8224e+06  3.3025e+03  5.0719e+11  
  3319  4.8162e+06  3.3080e+03  5.0753e+11  
  3320  4.8100e+06  3.3137e+03  5.0787e+11  
  3321  4.8038e+06  3.3195e+03  5.0821e+11  
  3322  4.7976e+06  3.3254e+03  5.0855e+11  
  3323  4.7914e+06  3.3314e+03  5.0889e+11  
  3324  4.7852e+06  3.3377e+03  5.0923e+11  
  3325  4.7790e+06  3.3440e+03  5.0958e+11  
  3326  4.7728e+06  3.3505e+03  5.0992e+11  
  3327  4.7666e+06  3.3572e+03  5.1027e+11  
  3328  4.7604e+06  3.3640e+03  5.1062e+11  
  3329  4.7542e+06  3.3710e+03  5.1097e+11  
  3330  4.7480e+06  3.3781e+03  5.1132e+11  
  3331  4.7418e+06  3.3855e+03  5.1167e+11  
  3332  4.7356e+06  3.3930e+03  5.1202e+11  
  3333  4.7294e+06  3.4007e+03  5.1238e+11  
  3334  4.7232e+06  3.4087e+03  5.1273e+11  
  3335  4.7170e+06  3.4168e+03  5.1309e+11  
  3336  4.7108e+06  3.4252e+03  5.1345e+11  
  3337  4.7046e+06  3.4338e+03  5.1381e+11  
  3338  4.6984e+06  3.4426e+03  5.1417e+11  
  3339  4.6922e+06  3.4517e+03  5.1453e+11  
  3340  4.6860e+06  3.4610e+03  5.1490e+11  
  3341  4.6798e+06  3.4707e+03  5.1527e+11  
  3342  4.6736e+06  3.4806e+03  5.1563e+11  
  3343  4.6674e+06  3.4908e+03  5.1600e+11  
  3344  4.6612e+06  3.5013e+03  5.1637e+11  
  3345  4.6550e+06  3.5121e+03  5.1675e+11  
  3346  4.6488e+06  3.5232e+03  5.1712e+11  
  3347  4.6426e+06  3.5348e+03  5.1750e+11  
  3348  4.6364e+06  3.5466e+03  5.1788e+11  
  3349  4.6302e+06  3.5589e+03  5.1826e+11  
  3350  4.6240e+06  3.5716e+03  5.1864e+11  
  3351  4.6178e+06  3.5847e+03  5.1903e+11  
  3352  4.6116e+06  3.5983e+03  5.1941e+11  
  3353  4.6054e+06  3.6123e+03  5.1980e+11  
  3354  4.5992e+06  3.6268e+03  5.2019e+11  
  3355  4.5930e+06  3.6419e+03  5.2058e+11  
  3356  4.5868e+06  3.6575e+03  5.2098e+11  
  3357  4.5806e+06  3.6737e+03  5.2138e+11  
  3358  4.5744e+06  3.6905e+03  5.2178e+11  
  3359  4.5682e+06  3.7079e+03  5.2218e+11  
  3360  4.5620e+06  3.7261e+03  5.2258e+11  
  3361  4.5558e+06  3.7449e+03  5.2299e+11  
  3362  4.5496e+06  3.7646e+03  5.2340e+11  
  3363  4.5434e+06  3.7851e+03  5.2382e+11  
  3364  4.5372e+06  3.8064e+03  5.2423e+11  
  3365  4.5310e+06  3.8287e+03  5.2465e+11  
  3366  4.5248e+06  3.8520e+03  5.2508e+11  
  3367  4.5186e+06  3.8763e+03  5.2550e+11  
  3368  4.5124e+06  3.9018e+03  5.2593e+11  
  3369  4.5062e+06  3.9285e+03  5.2636e+11  
  3370  4.5000e+06  3.9564e+03  5.2680e+11  
  3371  4.4939e+06  3.9858e+03  5.2724e+11  
  3372  4.4877e+06  4.0166e+03  5.2769e+11  
  3373  4.4815e+06  4.0491e+03  5.2814e+11  
  3374  4.4753e+06  4.0833e+03  5.2859e+11  
  3375  4.4691e+06  4.1194e+03  5.2905e+11  
  3376  4.4629e+06  4.1575e+03  5.2951e+11  
  3377  4.4567e+06  4.1977e+03  5.2998e+11  
  3378  4.4505e+06  4.2404e+03  5.3045e+11  
  3379  4.4443e+06  4.2856e+03  5.3093e+11  
  3380  4.4381e+06  4.3337e+03  5.3142e+11  
  3381  4.4319e+06  4.3848e+03  5.3191e+11  
  3382  4.4257e+06  4.4394e+03  5.3241e+11  
  3383  4.4195e+06  4.4976e+03  5.3291e+11  
  3384  4.4133e+06  4.5598e+03  5.3342e+11  
  3385  4.4071e+06  4.6266e+03  5.3395e+11  
  3386  4.4009e+06  4.6982e+03  5.3447e+11  
  3387  4.3947e+06  4.7754e+03  5.3501e+11  
  3388  4.3885e+06  4.8586e+03  5.3556e+11  
  3389  4.3823e+06  4.9485e+03  5.3612e+11  
  3390  4.3761e+06  5.0459e+03  5.3669e+11  
  3391  4.3699e+06  5.1517e+03  5.3728e+11  
  3392  4.3637e+06  5.2668e+03  5.3787e+11  
  3393  4.3575e+06  5.3924e+03  5.3849e+11  
  3394  4.3513e+06  5.5297e+03  5.3911e+11  
  3395  4.3451e+06  5.6802e+03  5.3976e+11  
  3396  4.3389e+06  5.8453e+03  5.4042e+11  
  3397  4.3327e+06  6.0268e+03  5.4111e+11  
  3398  4.3265e+06  6.2266e+03  5.4181e+11  
  3399  4.3203e+06  6.4465e+03  5.4255e+11  
  3400  4.3141e+06  6.6884e+03  5.4331e+11  
  3401  4.3079e+06  6.9543e+03  5.4410e+11  
  3402  4.3017e+06  7.2453e+03  5.4492e+11  
  3403  4.2955e+06  7.5625e+03  5.4578e+11  
  3404  4.2893e+06  7.9056e+03  5.4668e+11  
  3405  4.2831e+06  8.2733e+03  5.4762e+11  
  3406  4.2769e+06  8.6624e+03  5.4860e+11  
  3407  4.2707e+06  9.0684e+03  5.4964e+11  
  3408  4.2645e+06  9.4849e+03  5.5072e+11  
  3409  4.2583e+06  9.9046e+03  5.5184e+11  
  3410  4.2521e+06  1.0320e+04  5.5302e+11  
  3411  4.2459e+06  1.0724e+04  5.5425e+11  
  3412  4.2397e+06  1.1110e+04  5.5552e+11  
  3413  4.2335e+06  1.1473e+04  5.5683e+11  
  3414  4.2273e+06  1.1812e+04  5.5819e+11  
  3415  4.2211e+06  1.2125e+04  5.5958e+11  
  3416  4.2149e+06  1.2412e+04  5.6101e+11  
  3417  4.2087e+06  1.2674e+04  5.6247e+11  
  3418  4.2025e+06  1.2913e+04  5.6396e+11  
  3419  4.1963e+06  1.3129e+04  5.6547e+11  
  3420  4.1901e+06  1.3326e+04  5.6700e+11  
  3421  4.1839e+06  1.3505e+04  5.6856e+11  
  3422  4.1777e+06  1.3667e+04  5.7014e+11  
  3423  4.1715e+06  1.3816e+04  5.7173e+11  
  3424  4.1653e+06  1.3951e+04  5.7333e+11  
  3425  4.1591e+06  1.4075e+04  5.7495e+11  
  3426  4.1529e+06  1.4188e+04  5.7658e+11  
  3427  4.1467e+06  1.4293e+04  5.7823e+11  
  3428  4.1405e+06  1.4389e+04  5.7988e+11  
  3429  4.1343e+06  1.4478e+04  5.8154e+11  
  3430  4.1281e+06  1.4560e+04  5.8321e+11  
  3431  4.1219e+06  1.4636e+04  5.8489e+11  
  3432  4.1157e+06  1.4707e+04  5.8657e+11  
  3433  4.1095e+06  1.4773e+04  5.8826e+11  
  3434  4.1034e+06  1.4835e+04  5.8996e+11  
  3435  4.0972e+06  1.4892e+04  5.9166e+11  
  3436  4.0910e+06  1.4946e+04  5.9336e+11  
  3437  4.0848e+06  1.4997e+04  5.9507e+11  
  3438  4.0786e+06  1.5044e+04  5.9678e+11  
  3439  4.0724e+06  1.5089e+04  5.9850e+11  
  3440  4.0662e+06  1.5131e+04  6.0022e+11  
  3441  4.0600e+06  1.5171e+04  6.0194e+11  
  3442  4.0538e+06  1.5209e+04  6.0366e+11  
  3443  4.0476e+06  1.5245e+04  6.0539e+11  
  3444  4.0414e+06  1.5279e+04  6.0711e+11  
  3445  4.0352e+06  1.5311e+04  6.0884e+11  
  3446  4.0290e+06  1.5342e+04  6.1057e+11  
  3447  4.0228e+06  1.5371e+04  6.1230e+11  
  3448  4.0166e+06  1.5398e+04  6.1403e+11  
  3449  4.0104e+06  1.5425e+04  6.1576e+11  
  3450  4.0042e+06  1.5450e+04  6.1750e+11  
  3451  3.9980e+06  1.5474e+04  6.1923e+11  
  3452  3.9918e+06  1.5497e+04  6.2096e+11  
  3453  3.9856e+06  1.5520e+04  6.2270e+11  
  3454  3.9794e+06  1.5541e+04  6.2443e+11  
  3455  3.9732e+06  1.5561e+04  6.2617e+11  
  3456  3.9670e+06  1.5581e+04  6.2790e+11  
  3457  3.9608e+06  1.5599e+04  6.2963e+11  
  3458  3.9546e+06  1.5617e+04  6.3137e+11  
  3459  3.9484e+06  1.5635e+04  6.3310e+11  
  3460  3.9422e+06  1.5652e+04  6.3483e+11  
  3461  3.9360e+06  1.5668e+04  6.3656e+11  
  3462  3.9298e+06  1.5683e+04  6.3829e+11  
  3463  3.9236e+06  1.5698e+04  6.4002e+11  
  3464  3.9174e+06  1.5713e+04  6.4175e+11  
  3465  3.9112e+06  1.5727e+04  6.4348e+11  
  3466  3.9050e+06  1.5740e+04  6.4521e+11  
  3467  3.8988e+06  1.5753e+04  6.4693e+11  
  3468  3.8926e+06  1.5766e+04  6.4866e+11  
  3469  3.8864e+06  1.5778e+04  6.5038e+11  
  3470  3.8802e+06  1.5790e+04  6.5210e+11  
  3471  3.8740e+06  1.5801e+04  6.5383e+11  
  3472  3.8678e+06  1.5812e+04  6.5555e+11  
  3473  3.8616e+06  1.5823e+04  6.5727e+11  
  3474  3.8554e+06  1.5833e+04  6.5898e+11  
  3475  3.8492e+06  1.5844e+04  6.6070e+11  
  3476  3.8430e+06  1.5853e+04  6.6241e+11  
  3477  3.8368e+06  1.5863e+04  6.6413e+11  
  3478  3.8306e+06  1.5872e+04  6.6584e+11  
  3479  3.8244e+06  1.5881e+04  6.6755e+11  
  3480  3.8182e+06  1.5890e+04  6.6926e+11  
  3481  3.8120e+06  1.5899e+04  6.7096e+11  
  3482  3.8058e+06  1.5907e+04  6.7267e+11  
  3483  3.7996e+06  1.5915e+04  6.7437e+11  
  3484  3.7934e+06  1.5923e+04  6.7607e+11  
  3485  3.7872e+06  1.5931e+04  6.7777e+11  
  3486  3.7810e+06  1.5938e+04  6.7947e+11  
  3487  3.7748e+06  1.5946e+04  6.8117e+11  
  3488  3.7686e+06  1.5953e+04  6.8286e+11  
  3489  3.7624e+06  1.5960e+04  6.8455e+11  
  3490  3.7562e+06  1.5966e+04  6.8624e+11  
  3491  3.7500e+06  1.5973e+04  6.8793e+11  
  3492  3.7438e+06  1.5980e+04  6.8962e+11  
  3493  3.7376e+06  1.5986e+04  6.9130e+11  
  3494  3.7314e+06  1.5992e+04  6.9298e+11  
  3495  3.7252e+06  1.5998e+04  6.9466e+11  
  3496  3.7190e+06  1.6004e+04  6.9634e+11  
  3497  3.7129e+06  1.6010e+04  6.9802e+11  
  3498  3.7067e+06  1.6015e+04  6.9969e+11  
  3499  3.7005e+06  1.6021e+04  7.0137e+11  
  3500  3.6943e+06  1.6026e+04  7.0304e+11  
  3501  3.6881e+06  1.6032e+04  7.0471e+11  
  3502  3.6819e+06  1.6037e+04  7.0637e+11  
  3503  3.6757e+06  1.6042e+04  7.0804e+11  
  3504  3.6695e+06  1.6047e+04  7.0970e+11  
  3505  3.6633e+06  1.6052e+04  7.1136e+11  
  3506  3.6571e+06  1.6056e+04  7.1301e+11  
  3507  3.6509e+06  1.6061e+04  7.1467e+11  
  3508  3.6447e+06  1.6066e+04  7.1632e+11  
  3509  3.6385e+06  1.6070e+04  7.1797e+11  
  3510  3.6323e+06  1.6075e+04  7.1962e+11  
  3511  3.6261e+06  1.6079e+04  7.2127e+11  
  3512  3.6199e+06  1.6083e+04  7.2291e+11  
  3513  3.6137e+06  1.6087e+04  7.2455e+11  
  3514  3.6075e+06  1.6091e+04  7.2619e+11  
  3515  3.6013e+06  1.6095e+04  7.2783e+11  
  3516  3.5951e+06  1.6099e+04  7.2947e+11  
  3517  3.5889e+06  1.6103e+04  7.3110e+11  
  3518  3.5827e+06  1.6107e+04  7.3273e+11  
  3519  3.5765e+06  1.6111e+04  7.3436e+11  
  3520  3.5703e+06  1.6114e+04  7.3598e+11  
  3521  3.5641e+06  1.6118e+04  7.3760e+11  
  3522  3.5579e+06  1.6121e+04  7.3923e+11  
  3523  3.5517e+06  1.6125e+04  7.4084e+11  
  3524  3.5455e+06  1.6128e+04  7.4246e+11  
  3525  3.5393e+06  1.6132e+04  7.4407e+11  
  3526  3.5331e+06  1.6135e+04  7.4568e+11  
  3527  3.5269e+06  1.6138e+04  7.4729e+11  
  3528  3.5207e+06  1.6141e+04  7.4890e+11  
  3529  3.5145e+06  1.6144e+04  7.5050e+11  
  3530  3.5083e+06  1.6147e+04  7.5211e+11  
  3531  3.5021e+06  1.6151e+04  7.5371e+11  
  3532  3.4959e+06  1.6153e+04  7.5530e+11  
  3533  3.4897e+06  1.6156e+04  7.5690e+11  
  3534  3.4835e+06  1.6159e+04  7.5849e+11  
  3535  3.4773e+06  1.6162e+04  7.6008e+11  
  3536  3.4711e+06  1.6165e+04  7.6166e+11  
  3537  3.4649e+06  1.6168e+04  7.6325e+11  
  3538  3.4587e+06  1.6170e+04  7.6483e+11  
  3539  3.4525e+06  1.6173e+04  7.6641e+11  
  3540  3.4463e+06  1.6176e+04  7.6799e+11  
  3541  3.4401e+06  1.6178e+04  7.6956e+11  
  3542  3.4339e+06  1.6181e+04  7.7113e+11  
  3543  3.4277e+06  1.6183e+04  7.7270e+11  
  3544  3.4215e+06  1.6186e+04  7.7427e+11  
  3545  3.4153e+06  1.6188e+04  7.7583e+11  
  3546  3.4091e+06  1.6191e+04  7.7740e+11  
