# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.681198782268711e+25 kg
# Mean radius       s0 = 2.538871e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.226663
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000510.937028
# J2  =  3511.648568
# J4  =   -30.889968
# J6  =     0.446919
# J8  =    -0.010010
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
  3094  6.2108e+06  3.0289e+03  4.1859e+11  
  3095  6.2046e+06  3.0290e+03  4.1872e+11  
  3096  6.1984e+06  3.0291e+03  4.1885e+11  
  3097  6.1922e+06  3.0292e+03  4.1899e+11  
  3098  6.1860e+06  3.0293e+03  4.1912e+11  
  3099  6.1798e+06  3.0294e+03  4.1925e+11  
  3100  6.1736e+06  3.0295e+03  4.1938e+11  
  3101  6.1674e+06  3.0296e+03  4.1952e+11  
  3102  6.1612e+06  3.0297e+03  4.1965e+11  
  3103  6.1550e+06  3.0298e+03  4.1978e+11  
  3104  6.1488e+06  3.0299e+03  4.1991e+11  
  3105  6.1426e+06  3.0300e+03  4.2005e+11  
  3106  6.1364e+06  3.0301e+03  4.2018e+11  
  3107  6.1302e+06  3.0302e+03  4.2031e+11  
  3108  6.1240e+06  3.0303e+03  4.2044e+11  
  3109  6.1178e+06  3.0305e+03  4.2057e+11  
  3110  6.1116e+06  3.0306e+03  4.2071e+11  
  3111  6.1054e+06  3.0307e+03  4.2084e+11  
  3112  6.0992e+06  3.0308e+03  4.2097e+11  
  3113  6.0930e+06  3.0309e+03  4.2110e+11  
  3114  6.0868e+06  3.0310e+03  4.2123e+11  
  3115  6.0806e+06  3.0311e+03  4.2137e+11  
  3116  6.0744e+06  3.0312e+03  4.2150e+11  
  3117  6.0682e+06  3.0313e+03  4.2163e+11  
  3118  6.0621e+06  3.0314e+03  4.2176e+11  
  3119  6.0559e+06  3.0315e+03  4.2189e+11  
  3120  6.0497e+06  3.0317e+03  4.2203e+11  
  3121  6.0435e+06  3.0318e+03  4.2216e+11  
  3122  6.0373e+06  3.0319e+03  4.2229e+11  
  3123  6.0311e+06  3.0320e+03  4.2242e+11  
  3124  6.0249e+06  3.0321e+03  4.2255e+11  
  3125  6.0187e+06  3.0322e+03  4.2269e+11  
  3126  6.0125e+06  3.0324e+03  4.2282e+11  
  3127  6.0063e+06  3.0325e+03  4.2295e+11  
  3128  6.0001e+06  3.0326e+03  4.2308e+11  
  3129  5.9939e+06  3.0327e+03  4.2321e+11  
  3130  5.9877e+06  3.0328e+03  4.2335e+11  
  3131  5.9815e+06  3.0329e+03  4.2348e+11  
  3132  5.9753e+06  3.0331e+03  4.2361e+11  
  3133  5.9691e+06  3.0332e+03  4.2374e+11  
  3134  5.9629e+06  3.0333e+03  4.2387e+11  
  3135  5.9567e+06  3.0334e+03  4.2400e+11  
  3136  5.9505e+06  3.0336e+03  4.2414e+11  
  3137  5.9443e+06  3.0337e+03  4.2427e+11  
  3138  5.9381e+06  3.0338e+03  4.2440e+11  
  3139  5.9319e+06  3.0339e+03  4.2453e+11  
  3140  5.9257e+06  3.0341e+03  4.2466e+11  
  3141  5.9195e+06  3.0342e+03  4.2479e+11  
  3142  5.9133e+06  3.0343e+03  4.2493e+11  
  3143  5.9071e+06  3.0345e+03  4.2506e+11  
  3144  5.9009e+06  3.0346e+03  4.2519e+11  
  3145  5.8947e+06  3.0347e+03  4.2532e+11  
  3146  5.8885e+06  3.0348e+03  4.2545e+11  
  3147  5.8823e+06  3.0350e+03  4.2558e+11  
  3148  5.8761e+06  3.0351e+03  4.2571e+11  
  3149  5.8699e+06  3.0352e+03  4.2585e+11  
  3150  5.8637e+06  3.0354e+03  4.2598e+11  
  3151  5.8575e+06  3.0355e+03  4.2611e+11  
  3152  5.8513e+06  3.0357e+03  4.2624e+11  
  3153  5.8451e+06  3.0358e+03  4.2637e+11  
  3154  5.8389e+06  3.0359e+03  4.2650e+11  
  3155  5.8327e+06  3.0361e+03  4.2664e+11  
  3156  5.8265e+06  3.0362e+03  4.2677e+11  
  3157  5.8203e+06  3.0364e+03  4.2690e+11  
  3158  5.8141e+06  3.0365e+03  4.2703e+11  
  3159  5.8079e+06  3.0366e+03  4.2716e+11  
  3160  5.8017e+06  3.0368e+03  4.2729e+11  
  3161  5.7955e+06  3.0369e+03  4.2742e+11  
  3162  5.7893e+06  3.0371e+03  4.2755e+11  
  3163  5.7831e+06  3.0372e+03  4.2769e+11  
  3164  5.7769e+06  3.0374e+03  4.2782e+11  
  3165  5.7707e+06  3.0375e+03  4.2795e+11  
  3166  5.7645e+06  3.0377e+03  4.2808e+11  
  3167  5.7583e+06  3.0378e+03  4.2821e+11  
  3168  5.7521e+06  3.0380e+03  4.2834e+11  
  3169  5.7459e+06  3.0381e+03  4.2847e+11  
  3170  5.7397e+06  3.0383e+03  4.2861e+11  
  3171  5.7335e+06  3.0385e+03  4.2874e+11  
  3172  5.7273e+06  3.0386e+03  4.2887e+11  
  3173  5.7211e+06  3.0388e+03  4.2900e+11  
  3174  5.7149e+06  3.0389e+03  4.2913e+11  
  3175  5.7087e+06  3.0391e+03  4.2926e+11  
  3176  5.7025e+06  3.0392e+03  4.2939e+11  
  3177  5.6963e+06  3.0394e+03  4.2953e+11  
  3178  5.6901e+06  3.0396e+03  4.2966e+11  
  3179  5.6839e+06  3.0397e+03  4.2979e+11  
  3180  5.6777e+06  3.0399e+03  4.2992e+11  
  3181  5.6716e+06  3.0401e+03  4.3005e+11  
  3182  5.6654e+06  3.0402e+03  4.3018e+11  
  3183  5.6592e+06  3.0404e+03  4.3031e+11  
  3184  5.6530e+06  3.0406e+03  4.3044e+11  
  3185  5.6468e+06  3.0408e+03  4.3058e+11  
  3186  5.6406e+06  3.0409e+03  4.3071e+11  
  3187  5.6344e+06  3.0411e+03  4.3084e+11  
  3188  5.6282e+06  3.0413e+03  4.3097e+11  
  3189  5.6220e+06  3.0415e+03  4.3110e+11  
  3190  5.6158e+06  3.0416e+03  4.3123e+11  
  3191  5.6096e+06  3.0418e+03  4.3136e+11  
  3192  5.6034e+06  3.0420e+03  4.3149e+11  
  3193  5.5972e+06  3.0422e+03  4.3163e+11  
  3194  5.5910e+06  3.0424e+03  4.3176e+11  
  3195  5.5848e+06  3.0426e+03  4.3189e+11  
  3196  5.5786e+06  3.0427e+03  4.3202e+11  
  3197  5.5724e+06  3.0429e+03  4.3215e+11  
  3198  5.5662e+06  3.0431e+03  4.3228e+11  
  3199  5.5600e+06  3.0433e+03  4.3241e+11  
  3200  5.5538e+06  3.0435e+03  4.3255e+11  
  3201  5.5476e+06  3.0437e+03  4.3268e+11  
  3202  5.5414e+06  3.0439e+03  4.3281e+11  
  3203  5.5352e+06  3.0441e+03  4.3294e+11  
  3204  5.5290e+06  3.0443e+03  4.3307e+11  
  3205  5.5228e+06  3.0445e+03  4.3320e+11  
  3206  5.5166e+06  3.0447e+03  4.3333e+11  
  3207  5.5104e+06  3.0449e+03  4.3346e+11  
  3208  5.5042e+06  3.0451e+03  4.3360e+11  
  3209  5.4980e+06  3.0453e+03  4.3373e+11  
  3210  5.4918e+06  3.0455e+03  4.3386e+11  
  3211  5.4856e+06  3.0457e+03  4.3399e+11  
  3212  5.4794e+06  3.0459e+03  4.3412e+11  
  3213  5.4732e+06  3.0462e+03  4.3425e+11  
  3214  5.4670e+06  3.0464e+03  4.3438e+11  
  3215  5.4608e+06  3.0466e+03  4.3452e+11  
  3216  5.4546e+06  3.0468e+03  4.3465e+11  
  3217  5.4484e+06  3.0470e+03  4.3478e+11  
  3218  5.4422e+06  3.0473e+03  4.3491e+11  
  3219  5.4360e+06  3.0475e+03  4.3504e+11  
  3220  5.4298e+06  3.0477e+03  4.3517e+11  
  3221  5.4236e+06  3.0479e+03  4.3531e+11  
  3222  5.4174e+06  3.0482e+03  4.3544e+11  
  3223  5.4112e+06  3.0484e+03  4.3557e+11  
  3224  5.4050e+06  3.0486e+03  4.3570e+11  
  3225  5.3988e+06  3.0489e+03  4.3583e+11  
  3226  5.3926e+06  3.0491e+03  4.3596e+11  
  3227  5.3864e+06  3.0494e+03  4.3609e+11  
  3228  5.3802e+06  3.0496e+03  4.3623e+11  
  3229  5.3740e+06  3.0498e+03  4.3636e+11  
  3230  5.3678e+06  3.0501e+03  4.3649e+11  
  3231  5.3616e+06  3.0503e+03  4.3662e+11  
  3232  5.3554e+06  3.0506e+03  4.3675e+11  
  3233  5.3492e+06  3.0509e+03  4.3688e+11  
  3234  5.3430e+06  3.0511e+03  4.3702e+11  
  3235  5.3368e+06  3.0514e+03  4.3715e+11  
  3236  5.3306e+06  3.0516e+03  4.3728e+11  
  3237  5.3244e+06  3.0519e+03  4.3741e+11  
  3238  5.3182e+06  3.0522e+03  4.3754e+11  
  3239  5.3120e+06  3.0524e+03  4.3768e+11  
  3240  5.3058e+06  3.0527e+03  4.3781e+11  
  3241  5.2996e+06  3.0530e+03  4.3794e+11  
  3242  5.2934e+06  3.0532e+03  4.3807e+11  
  3243  5.2872e+06  3.0535e+03  4.3820e+11  
  3244  5.2811e+06  3.0538e+03  4.3834e+11  
  3245  5.2749e+06  3.0541e+03  4.3847e+11  
  3246  5.2687e+06  3.0544e+03  4.3860e+11  
  3247  5.2625e+06  3.0547e+03  4.3873e+11  
  3248  5.2563e+06  3.0550e+03  4.3886e+11  
  3249  5.2501e+06  3.0553e+03  4.3900e+11  
  3250  5.2439e+06  3.0556e+03  4.3913e+11  
  3251  5.2377e+06  3.0559e+03  4.3926e+11  
  3252  5.2315e+06  3.0562e+03  4.3939e+11  
  3253  5.2253e+06  3.0565e+03  4.3952e+11  
  3254  5.2191e+06  3.0568e+03  4.3966e+11  
  3255  5.2129e+06  3.0571e+03  4.3979e+11  
  3256  5.2067e+06  3.0574e+03  4.3992e+11  
  3257  5.2005e+06  3.0577e+03  4.4005e+11  
  3258  5.1943e+06  3.0580e+03  4.4019e+11  
  3259  5.1881e+06  3.0584e+03  4.4032e+11  
  3260  5.1819e+06  3.0587e+03  4.4045e+11  
  3261  5.1757e+06  3.0590e+03  4.4058e+11  
  3262  5.1695e+06  3.0594e+03  4.4071e+11  
  3263  5.1633e+06  3.0597e+03  4.4085e+11  
  3264  5.1571e+06  3.0600e+03  4.4098e+11  
  3265  5.1509e+06  3.0604e+03  4.4111e+11  
  3266  5.1447e+06  3.0607e+03  4.4125e+11  
  3267  5.1385e+06  3.0611e+03  4.4138e+11  
  3268  5.1323e+06  3.0615e+03  4.4151e+11  
  3269  5.1261e+06  3.0618e+03  4.4164e+11  
  3270  5.1199e+06  3.0622e+03  4.4178e+11  
  3271  5.1137e+06  3.0626e+03  4.4191e+11  
  3272  5.1075e+06  3.0629e+03  4.4204e+11  
  3273  5.1013e+06  3.0633e+03  4.4217e+11  
  3274  5.0951e+06  3.0637e+03  4.4231e+11  
  3275  5.0889e+06  3.0641e+03  4.4244e+11  
  3276  5.0827e+06  3.0645e+03  4.4257e+11  
  3277  5.0765e+06  3.0649e+03  4.4271e+11  
  3278  5.0703e+06  3.0653e+03  4.4284e+11  
  3279  5.0641e+06  3.0657e+03  4.4297e+11  
  3280  5.0579e+06  3.0661e+03  4.4311e+11  
  3281  5.0517e+06  3.0665e+03  4.4324e+11  
  3282  5.0455e+06  3.0669e+03  4.4337e+11  
  3283  5.0393e+06  3.0673e+03  4.4351e+11  
  3284  5.0331e+06  3.0677e+03  4.4364e+11  
  3285  5.0269e+06  3.0682e+03  4.4377e+11  
  3286  5.0207e+06  3.0686e+03  4.4391e+11  
  3287  5.0145e+06  3.0691e+03  4.4404e+11  
  3288  5.0083e+06  3.0695e+03  4.4417e+11  
  3289  5.0021e+06  3.0700e+03  4.4431e+11  
  3290  4.9959e+06  3.0704e+03  4.4444e+11  
  3291  4.9897e+06  3.0709e+03  4.4457e+11  
  3292  4.9835e+06  3.0714e+03  4.4471e+11  
  3293  4.9773e+06  3.0718e+03  4.4484e+11  
  3294  4.9711e+06  3.0723e+03  4.4497e+11  
  3295  4.9649e+06  3.0728e+03  4.4511e+11  
  3296  4.9587e+06  3.0733e+03  4.4524e+11  
  3297  4.9525e+06  3.0738e+03  4.4538e+11  
  3298  4.9463e+06  3.0743e+03  4.4551e+11  
  3299  4.9401e+06  3.0748e+03  4.4564e+11  
  3300  4.9339e+06  3.0753e+03  4.4578e+11  
  3301  4.9277e+06  3.0759e+03  4.4591e+11  
  3302  4.9215e+06  3.0764e+03  4.4605e+11  
  3303  4.9153e+06  3.0769e+03  4.4618e+11  
  3304  4.9091e+06  3.0775e+03  4.4632e+11  
  3305  4.9029e+06  3.0780e+03  4.4645e+11  
  3306  4.8967e+06  3.0786e+03  4.4658e+11  
  3307  4.8906e+06  3.0792e+03  4.4672e+11  
  3308  4.8844e+06  3.0797e+03  4.4685e+11  
  3309  4.8782e+06  3.0803e+03  4.4699e+11  
  3310  4.8720e+06  3.0809e+03  4.4712e+11  
  3311  4.8658e+06  3.0815e+03  4.4726e+11  
  3312  4.8596e+06  3.0821e+03  4.4739e+11  
  3313  4.8534e+06  3.0827e+03  4.4753e+11  
  3314  4.8472e+06  3.0834e+03  4.4766e+11  
  3315  4.8410e+06  3.0840e+03  4.4780e+11  
  3316  4.8348e+06  3.0847e+03  4.4793e+11  
  3317  4.8286e+06  3.0853e+03  4.4807e+11  
  3318  4.8224e+06  3.0860e+03  4.4820e+11  
  3319  4.8162e+06  3.0866e+03  4.4834e+11  
  3320  4.8100e+06  3.0873e+03  4.4847e+11  
  3321  4.8038e+06  3.0880e+03  4.4861e+11  
  3322  4.7976e+06  3.0887e+03  4.4875e+11  
  3323  4.7914e+06  3.0894e+03  4.4888e+11  
  3324  4.7852e+06  3.0902e+03  4.4902e+11  
  3325  4.7790e+06  3.0909e+03  4.4915e+11  
  3326  4.7728e+06  3.0917e+03  4.4929e+11  
  3327  4.7666e+06  3.0924e+03  4.4942e+11  
  3328  4.7604e+06  3.0932e+03  4.4956e+11  
  3329  4.7542e+06  3.0940e+03  4.4970e+11  
  3330  4.7480e+06  3.0948e+03  4.4983e+11  
  3331  4.7418e+06  3.0956e+03  4.4997e+11  
  3332  4.7356e+06  3.0964e+03  4.5011e+11  
  3333  4.7294e+06  3.0972e+03  4.5024e+11  
  3334  4.7232e+06  3.0981e+03  4.5038e+11  
  3335  4.7170e+06  3.0989e+03  4.5052e+11  
  3336  4.7108e+06  3.0998e+03  4.5065e+11  
  3337  4.7046e+06  3.1007e+03  4.5079e+11  
  3338  4.6984e+06  3.1016e+03  4.5093e+11  
  3339  4.6922e+06  3.1026e+03  4.5106e+11  
  3340  4.6860e+06  3.1035e+03  4.5120e+11  
  3341  4.6798e+06  3.1044e+03  4.5134e+11  
  3342  4.6736e+06  3.1054e+03  4.5147e+11  
  3343  4.6674e+06  3.1064e+03  4.5161e+11  
  3344  4.6612e+06  3.1074e+03  4.5175e+11  
  3345  4.6550e+06  3.1084e+03  4.5189e+11  
  3346  4.6488e+06  3.1095e+03  4.5202e+11  
  3347  4.6426e+06  3.1106e+03  4.5216e+11  
  3348  4.6364e+06  3.1116e+03  4.5230e+11  
  3349  4.6302e+06  3.1128e+03  4.5244e+11  
  3350  4.6240e+06  3.1139e+03  4.5258e+11  
  3351  4.6178e+06  3.1150e+03  4.5272e+11  
  3352  4.6116e+06  3.1162e+03  4.5285e+11  
  3353  4.6054e+06  3.1174e+03  4.5299e+11  
  3354  4.5992e+06  3.1186e+03  4.5313e+11  
  3355  4.5930e+06  3.1198e+03  4.5327e+11  
  3356  4.5868e+06  3.1211e+03  4.5341e+11  
  3357  4.5806e+06  3.1224e+03  4.5355e+11  
  3358  4.5744e+06  3.1237e+03  4.5369e+11  
  3359  4.5682e+06  3.1251e+03  4.5383e+11  
  3360  4.5620e+06  3.1264e+03  4.5396e+11  
  3361  4.5558e+06  3.1278e+03  4.5410e+11  
  3362  4.5496e+06  3.1293e+03  4.5424e+11  
  3363  4.5434e+06  3.1307e+03  4.5438e+11  
  3364  4.5372e+06  3.1322e+03  4.5452e+11  
  3365  4.5310e+06  3.1338e+03  4.5466e+11  
  3366  4.5248e+06  3.1353e+03  4.5480e+11  
  3367  4.5186e+06  3.1369e+03  4.5494e+11  
  3368  4.5124e+06  3.1386e+03  4.5508e+11  
  3369  4.5062e+06  3.1402e+03  4.5522e+11  
  3370  4.5001e+06  3.1420e+03  4.5537e+11  
  3371  4.4939e+06  3.1437e+03  4.5551e+11  
  3372  4.4877e+06  3.1455e+03  4.5565e+11  
  3373  4.4815e+06  3.1473e+03  4.5579e+11  
  3374  4.4753e+06  3.1492e+03  4.5593e+11  
  3375  4.4691e+06  3.1512e+03  4.5607e+11  
  3376  4.4629e+06  3.1531e+03  4.5621e+11  
  3377  4.4567e+06  3.1552e+03  4.5636e+11  
  3378  4.4505e+06  3.1573e+03  4.5650e+11  
  3379  4.4443e+06  3.1594e+03  4.5664e+11  
  3380  4.4381e+06  3.1616e+03  4.5678e+11  
  3381  4.4319e+06  3.1638e+03  4.5692e+11  
  3382  4.4257e+06  3.1662e+03  4.5707e+11  
  3383  4.4195e+06  3.1685e+03  4.5721e+11  
  3384  4.4133e+06  3.1710e+03  4.5735e+11  
  3385  4.4071e+06  3.1735e+03  4.5750e+11  
  3386  4.4009e+06  3.1761e+03  4.5764e+11  
  3387  4.3947e+06  3.1787e+03  4.5778e+11  
  3388  4.3885e+06  3.1815e+03  4.5793e+11  
  3389  4.3823e+06  3.1843e+03  4.5807e+11  
  3390  4.3761e+06  3.1872e+03  4.5822e+11  
  3391  4.3699e+06  3.1902e+03  4.5836e+11  
  3392  4.3637e+06  3.1933e+03  4.5850e+11  
  3393  4.3575e+06  3.1965e+03  4.5865e+11  
  3394  4.3513e+06  3.1998e+03  4.5879e+11  
  3395  4.3451e+06  3.2032e+03  4.5894e+11  
  3396  4.3389e+06  3.2067e+03  4.5909e+11  
  3397  4.3327e+06  3.2103e+03  4.5923e+11  
  3398  4.3265e+06  3.2141e+03  4.5938e+11  
  3399  4.3203e+06  3.2180e+03  4.5952e+11  
  3400  4.3141e+06  3.2220e+03  4.5967e+11  
  3401  4.3079e+06  3.2262e+03  4.5982e+11  
  3402  4.3017e+06  3.2305e+03  4.5997e+11  
  3403  4.2955e+06  3.2350e+03  4.6011e+11  
  3404  4.2893e+06  3.2397e+03  4.6026e+11  
  3405  4.2831e+06  3.2445e+03  4.6041e+11  
  3406  4.2769e+06  3.2496e+03  4.6056e+11  
  3407  4.2707e+06  3.2548e+03  4.6071e+11  
  3408  4.2645e+06  3.2603e+03  4.6086e+11  
  3409  4.2583e+06  3.2660e+03  4.6100e+11  
  3410  4.2521e+06  3.2720e+03  4.6115e+11  
  3411  4.2459e+06  3.2782e+03  4.6131e+11  
  3412  4.2397e+06  3.2846e+03  4.6146e+11  
  3413  4.2335e+06  3.2914e+03  4.6161e+11  
  3414  4.2273e+06  3.2985e+03  4.6176e+11  
  3415  4.2211e+06  3.3060e+03  4.6191e+11  
  3416  4.2149e+06  3.3138e+03  4.6206e+11  
  3417  4.2087e+06  3.3220e+03  4.6222e+11  
  3418  4.2025e+06  3.3306e+03  4.6237e+11  
  3419  4.1963e+06  3.3397e+03  4.6252e+11  
  3420  4.1901e+06  3.3493e+03  4.6268e+11  
  3421  4.1839e+06  3.3594e+03  4.6283e+11  
  3422  4.1777e+06  3.3701e+03  4.6299e+11  
  3423  4.1715e+06  3.3814e+03  4.6314e+11  
  3424  4.1653e+06  3.3934e+03  4.6330e+11  
  3425  4.1591e+06  3.4062e+03  4.6346e+11  
  3426  4.1529e+06  3.4197e+03  4.6362e+11  
  3427  4.1467e+06  3.4342e+03  4.6377e+11  
  3428  4.1405e+06  3.4496e+03  4.6393e+11  
  3429  4.1343e+06  3.4661e+03  4.6409e+11  
  3430  4.1281e+06  3.4837e+03  4.6426e+11  
  3431  4.1219e+06  3.5027e+03  4.6442e+11  
  3432  4.1157e+06  3.5231e+03  4.6458e+11  
  3433  4.1096e+06  3.5451e+03  4.6475e+11  
  3434  4.1034e+06  3.5689e+03  4.6491e+11  
  3435  4.0972e+06  3.5947e+03  4.6508e+11  
  3436  4.0910e+06  3.6228e+03  4.6525e+11  
  3437  4.0848e+06  3.6533e+03  4.6542e+11  
  3438  4.0786e+06  3.6866e+03  4.6559e+11  
  3439  4.0724e+06  3.7232e+03  4.6576e+11  
  3440  4.0662e+06  3.7633e+03  4.6593e+11  
  3441  4.0600e+06  3.8074e+03  4.6611e+11  
  3442  4.0538e+06  3.8561e+03  4.6629e+11  
  3443  4.0476e+06  3.9100e+03  4.6647e+11  
  3444  4.0414e+06  3.9696e+03  4.6666e+11  
  3445  4.0352e+06  4.0357e+03  4.6684e+11  
  3446  4.0290e+06  4.1090e+03  4.6703e+11  
  3447  4.0228e+06  4.1901e+03  4.6723e+11  
  3448  4.0166e+06  4.2796e+03  4.6743e+11  
  3449  4.0104e+06  4.3779e+03  4.6763e+11  
  3450  4.0042e+06  4.4850e+03  4.6784e+11  
  3451  3.9980e+06  4.6004e+03  4.6805e+11  
  3452  3.9918e+06  4.7231e+03  4.6827e+11  
  3453  3.9856e+06  4.8514e+03  4.6849e+11  
  3454  3.9794e+06  4.9829e+03  4.6872e+11  
  3455  3.9732e+06  5.1151e+03  4.6896e+11  
  3456  3.9670e+06  5.2450e+03  4.6920e+11  
  3457  3.9608e+06  5.3703e+03  4.6945e+11  
  3458  3.9546e+06  5.4890e+03  4.6970e+11  
  3459  3.9484e+06  5.5996e+03  4.6996e+11  
  3460  3.9422e+06  5.7016e+03  4.7022e+11  
  3461  3.9360e+06  5.7948e+03  4.7049e+11  
  3462  3.9298e+06  5.8794e+03  4.7076e+11  
  3463  3.9236e+06  5.9559e+03  4.7104e+11  
  3464  3.9174e+06  6.0249e+03  4.7132e+11  
  3465  3.9112e+06  6.0872e+03  4.7160e+11  
  3466  3.9050e+06  6.1434e+03  4.7188e+11  
  3467  3.8988e+06  6.1942e+03  4.7217e+11  
  3468  3.8926e+06  6.2402e+03  4.7246e+11  
  3469  3.8864e+06  6.2820e+03  4.7275e+11  
  3470  3.8802e+06  6.3200e+03  4.7304e+11  
  3471  3.8740e+06  6.3546e+03  4.7333e+11  
  3472  3.8678e+06  6.3863e+03  4.7363e+11  
  3473  3.8616e+06  6.4153e+03  4.7392e+11  
  3474  3.8554e+06  6.4421e+03  4.7422e+11  
  3475  3.8492e+06  6.4667e+03  4.7451e+11  
  3476  3.8430e+06  6.4894e+03  4.7481e+11  
  3477  3.8368e+06  6.5105e+03  4.7511e+11  
  3478  3.8306e+06  6.5300e+03  4.7540e+11  
  3479  3.8244e+06  6.5482e+03  4.7570e+11  
  3480  3.8182e+06  6.5652e+03  4.7600e+11  
  3481  3.8120e+06  6.5811e+03  4.7630e+11  
  3482  3.8058e+06  6.5959e+03  4.7660e+11  
  3483  3.7996e+06  6.6098e+03  4.7690e+11  
  3484  3.7934e+06  6.6229e+03  4.7720e+11  
  3485  3.7872e+06  6.6352e+03  4.7750e+11  
  3486  3.7810e+06  6.6468e+03  4.7780e+11  
  3487  3.7748e+06  6.6577e+03  4.7810e+11  
  3488  3.7686e+06  6.6681e+03  4.7840e+11  
  3489  3.7624e+06  6.6779e+03  4.7870e+11  
  3490  3.7562e+06  6.6872e+03  4.7900e+11  
  3491  3.7500e+06  6.6960e+03  4.7930e+11  
  3492  3.7438e+06  6.7044e+03  4.7960e+11  
  3493  3.7376e+06  6.7124e+03  4.7991e+11  
  3494  3.7314e+06  6.7200e+03  4.8021e+11  
  3495  3.7252e+06  6.7272e+03  4.8051e+11  
  3496  3.7191e+06  6.7341e+03  4.8081e+11  
  3497  3.7129e+06  6.7407e+03  4.8111e+11  
  3498  3.7067e+06  6.7471e+03  4.8140e+11  
  3499  3.7005e+06  6.7531e+03  4.8170e+11  
  3500  3.6943e+06  6.7589e+03  4.8200e+11  
  3501  3.6881e+06  6.7645e+03  4.8230e+11  
  3502  3.6819e+06  6.7698e+03  4.8260e+11  
  3503  3.6757e+06  6.7750e+03  4.8290e+11  
  3504  3.6695e+06  6.7799e+03  4.8320e+11  
  3505  3.6633e+06  6.7846e+03  4.8350e+11  
  3506  3.6571e+06  6.7892e+03  4.8379e+11  
  3507  3.6509e+06  6.7936e+03  4.8409e+11  
  3508  3.6447e+06  6.7979e+03  4.8439e+11  
  3509  3.6385e+06  6.8019e+03  4.8469e+11  
  3510  3.6323e+06  6.8059e+03  4.8498e+11  
  3511  3.6261e+06  6.8097e+03  4.8528e+11  
  3512  3.6199e+06  6.8134e+03  4.8557e+11  
  3513  3.6137e+06  6.8170e+03  4.8587e+11  
  3514  3.6075e+06  6.8204e+03  4.8617e+11  
  3515  3.6013e+06  6.8238e+03  4.8646e+11  
  3516  3.5951e+06  6.8270e+03  4.8676e+11  
  3517  3.5889e+06  6.8301e+03  4.8705e+11  
  3518  3.5827e+06  6.8332e+03  4.8734e+11  
  3519  3.5765e+06  6.8361e+03  4.8764e+11  
  3520  3.5703e+06  6.8390e+03  4.8793e+11  
  3521  3.5641e+06  6.8417e+03  4.8822e+11  
  3522  3.5579e+06  6.8444e+03  4.8852e+11  
  3523  3.5517e+06  6.8470e+03  4.8881e+11  
  3524  3.5455e+06  6.8496e+03  4.8910e+11  
  3525  3.5393e+06  6.8521e+03  4.8939e+11  
  3526  3.5331e+06  6.8545e+03  4.8968e+11  
  3527  3.5269e+06  6.8568e+03  4.8997e+11  
  3528  3.5207e+06  6.8591e+03  4.9026e+11  
  3529  3.5145e+06  6.8613e+03  4.9055e+11  
  3530  3.5083e+06  6.8635e+03  4.9084e+11  
  3531  3.5021e+06  6.8656e+03  4.9113e+11  
  3532  3.4959e+06  6.8676e+03  4.9142e+11  
  3533  3.4897e+06  6.8696e+03  4.9171e+11  
  3534  3.4835e+06  6.8716e+03  4.9200e+11  
  3535  3.4773e+06  6.8735e+03  4.9228e+11  
  3536  3.4711e+06  6.8753e+03  4.9257e+11  
  3537  3.4649e+06  6.8771e+03  4.9286e+11  
  3538  3.4587e+06  6.8789e+03  4.9314e+11  
  3539  3.4525e+06  6.8806e+03  4.9343e+11  
  3540  3.4463e+06  6.8823e+03  4.9372e+11  
  3541  3.4401e+06  6.8840e+03  4.9400e+11  
  3542  3.4339e+06  6.8856e+03  4.9428e+11  
  3543  3.4277e+06  6.8872e+03  4.9457e+11  
  3544  3.4215e+06  6.8887e+03  4.9485e+11  
  3545  3.4153e+06  6.8902e+03  4.9514e+11  
  3546  3.4091e+06  6.8917e+03  4.9542e+11  
  3547  3.4029e+06  6.8932e+03  4.9570e+11  
  3548  3.3967e+06  6.8946e+03  4.9598e+11  
  3549  3.3905e+06  6.8960e+03  4.9626e+11  
  3550  3.3843e+06  6.8973e+03  4.9654e+11  
  3551  3.3781e+06  6.8986e+03  4.9683e+11  
  3552  3.3719e+06  6.8999e+03  4.9711e+11  
  3553  3.3657e+06  6.9012e+03  4.9739e+11  
  3554  3.3595e+06  6.9025e+03  4.9766e+11  
  3555  3.3533e+06  6.9037e+03  4.9794e+11  
  3556  3.3471e+06  6.9049e+03  4.9822e+11  
  3557  3.3409e+06  6.9061e+03  4.9850e+11  
  3558  3.3347e+06  6.9072e+03  4.9878e+11  
  3559  3.3285e+06  6.9084e+03  4.9905e+11  
  3560  3.3224e+06  6.9095e+03  4.9933e+11  
  3561  3.3162e+06  6.9106e+03  4.9961e+11  
  3562  3.3100e+06  6.9117e+03  4.9988e+11  
